"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_yesterday_temp_max_value","temp_yesterday_temp_min_value","temp_yesterday_temp_median_value","temp_yesterday_temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"12",2.04287,0,0.2037525,0.12550815824699,0,-Inf,NA,NA,23.8652,0.0456898,0.1322115,0.6705947925,8,23.8652,0.1322115,3.09903,4,4,0,2,"(75,80]","(50,55]","(55,60]","(60,65]",32,0.5,20,19.8513295729251,21.4075,0.2675,21.39,21.3806351907551,114.742,109.432,111.957,111.949427430556,"3","1","21","1","3","1","2","1","1","1","1","1","1","1",2016-05-12
"13",0.876706,0,0.230442,0.153664802260972,10,0.616802,0.5636315,0.5045386,0.12814,0.0514061,0.1217675,0.07554555,4,0.12814,0.1217675,0.1231625,4,4,0,NA,"(80,85]","(50,55]","(55,60]","(60,65]",20.5,19.5,20,19.9292543021032,21.4075,21.3525,21.3925,21.3922116104869,114.336,105.848,111.826,111.921395138889,"1","1","23","1","0","0","0","0","0","0","0","0","0","0",2016-05-13
"14",4.70892,0,0.219727,0.132394256277163,1,0.885473,0.885473,0.885473,0.12481,0.0542377,0.121704,0.07882916,5,0.12481,0.121704,0.1222002,4,4,0,1,"(75,80]","(50,55]","(55,60]","(60,65]",22.5,0,20,19.797331871345,21.4075,0.22,21.39,21.218844765343,115.333,96.8757,111.978,111.949054884259,"0","0","23","1","0","0","0","0","0","0","0","0","0","0",2016-05-14
"15",1.07194,0,0.224078,0.129543139246497,1,1.07194,1.07194,1.07194,0.259796,0.047157,0.1297585,0.0820236,8,0.259796,0.1297585,0.1470675,4,4,0,NA,"(80,85]","(45,50]","(55,60]","(60,65]",20.5,0.5,20,20.0530932594645,21.4075,16.81,21.39,21.3900783201999,115.487,110.278,111.6595,111.662727777778,"4","1","21","1","0","0","2","1","0","0","1","1","0","0",2016-05-15
"16",1.23751,0.0439453,0.228347,0.127749532689399,13,0.301274,0.244677,0.245965615384615,0.195227,0.047157,0.1269215,0.081396304,10,0.195227,0.1269215,0.140221,4,4,0,1,"(80,85]","(50,55]","(65,70]","(65,70]",20.5,0,19.5,19.6834496510469,23.7975,20.4325,21.39,21.3920420766171,113.966,96.5716,110.868,110.809813229167,"4","1","19","1","0","0","1","1","0","0","1","1","0","0",2016-05-16
"17",2.11532,0.0621481,0.236653,0.135278251210893,25,1.00691,0.240698,0.30582184,0.138791,0.0456898,0.1236625,0.0747706733333333,6,0.138791,0.1236625,0.127566166666667,4,4,0,NA,"(85,90]","(45,50]","(60,65]","(65,70]",21,19,20,19.9615384615385,21.4075,21.375,21.39,21.3908668510139,115.177,108.154,110.798,110.704918287037,"0","0","8","1","0","0","0","0","0","0","0","0","0","0",2016-05-17
"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(85,90]","(50,55]","(65,70]","(65,70]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","1","0","0","0","0","0","0","0","0","0","0",2016-05-20
"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,"(85,90]","(45,50]","(60,65]","(60,65]",NA,NA,NA,NA,0.005,0,0.0025,0.00245506535947712,94.8133,91.8535,92.97635,93.1330036342593,"0","0","21","1","0","0","0","0","0","0","0","0","0","0",2016-05-28
"20",1.38271,0,0.210754,0.128688496514096,1,1.24606,1.24606,1.24606,0.365755,0.046011,0.1248125,0.12193785375,8,0.365755,0.1248125,0.154385875,4,4,0,2,"(95,100]","(50,55]","(75,80]","(70,75]",22.5,0,20.5,20.0252489331437,23.1375,0.01,21.375,21.0973210052157,127.435,93.8221,109.154,108.607545543981,"1","1","6","1","0","0","1","1","0","0","0","0","0","0",2016-05-29
"21",2.21695,0.0439453,0.201383,0.117394748213652,0,-Inf,NA,NA,0.267654,0.0405678,0.123981,0.083227145,16,0.267654,0.123981,0.1476093125,4,4,0,NA,"(85,90]","(50,55]","(65,70]","(65,70]",21,19,19.5,19.5690495532088,21.3925,21.35,21.38,21.3801005105297,123.273,114.107,117.266,117.366592824074,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-05-31
