"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_yesterday_temp_max_value","temp_yesterday_temp_min_value","temp_yesterday_temp_median_value","temp_yesterday_temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"1",NA,NA,NA,NA,NA,NA,NA,NA,5.36829,0.0545086,0.189515,0.3569812,4,5.36829,0.189515,1.4705925,4,5,0,NA,"(85,90]","(55,60]","(60,65]","(65,70]",21,18.5,20.5,20.3436684073107,21.39,21.335,21.3825,21.3828948737965,115.526,111.081,112.383,112.519474421296,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-07-01
"2",1.03528,0.0439453,0.196529,0.124671652810583,2,0.224078,0.2219025,0.2219025,0.140029,0.0668005,0.140029,0.08986244,1,0.140029,0.140029,0.140029,4,5,0,NA,"(85,90]","(50,55]","(65,70]","(65,70]",21,19,20,19.9265625,21.4,21.3725,21.385,21.3839221755472,115.781,111.025,112.753,112.816814930556,"1","1","24","1","0","0","0","0","0","0","0","0","0","0",2016-07-02
"3",1.29769,0,0.210754,0.128977001561886,6,0.731396,0.217507,0.301257666666667,0.123278,0.0827031,0.123278,0.09597522,1,0.123278,0.123278,0.123278,4,5,0,NA,"(90,95]","(50,55]","(65,70]","(65,70]",21.5,19,20,20.0105042016807,21.4,19.2575,21.385,21.3830375499714,116.37,110.825,112.681,112.734799189815,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-07-03
"4",0.903822,0.0439453,0.206122,0.128124066300449,1,0.561056,0.561056,0.561056,0.157408,0.0599143,0.1367985,0.08535048,4,0.157408,0.1367985,0.13897125,4,4,0,NA,"(80,85]","(55,60]","(65,70]","(65,70]",21,0,20,19.983709273183,21.3975,17.395,21.3825,21.3827842539455,115.735,110.993,112.611,112.734615625,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-07-04
"5",6.5094,0,0.210754,0.127674737434189,2,6.5094,4.308015,4.308015,0.167793,0.0505849,0.129617,0.0960935533333333,6,0.167793,0.129617,0.139677833333333,4,4,0,1,"(80,85]","(55,60]","(65,70]","(65,70]",32.5,0,20,19.8660572337043,21.4,0.2425,21.3825,21.372068499324,115.316,110.013,112.603,112.728000462963,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-07-05
"6",1.14511,0,0.206122,0.129038552338315,1,1.14511,1.14511,1.14511,0.159338,0.0644154,0.149984,0.0876583133333333,6,0.159338,0.149984,0.144497166666667,4,5,0,1,"(85,90]","(55,60]","(65,70]","(65,70]",21,0,20,19.9771540469974,21.39,0.2575,21.385,21.3789902402402,115.616,110.08,112.662,112.735574470547,"7","1","16","1","0","0","4","1","0","0","3","1","0","0",2016-07-06
"7",6.04691,0,0.224078,0.137447230178277,36,6.04691,0.228347,0.579052,0.233928,0.0494066,0.149111,0.0962648314285714,7,0.233928,0.149111,0.155969142857143,4,5,0,NA,"(85,90]","(50,55]","(65,70]","(65,70]",21,18.5,19.5,19.7790084388186,21.395,18.585,21.3825,21.3822118247554,116.403,110.497,112.28,112.396855092593,"4","1","20","1","0","0","2","1","0","0","2","1","0","0",2016-07-07
"8",2.2356,0,0.210754,0.132426357192335,18,1.91301,0.234595,0.372171833333333,0.190876,0.0603124,0.152731,0.0995689955555556,9,0.190876,0.152731,0.152447333333333,4,4,0,NA,"(80,85]","(50,55]","(65,70]","(65,70]",20.5,19,19.5,19.5787343635026,21.3975,21.3725,21.3825,21.3827377285852,116.037,110.428,112.3605,112.373038541667,"5","1","20","1","0","0","1","1","0","0","2","1","0","0",2016-07-08
"9",7.27132,0,0.210754,0.132056546443876,12,7.27132,0.2366175,0.931878083333333,3.6546,0.0530365,0.1352755,0.145549835714286,14,3.6546,0.1352755,0.388990214285714,4,5,0,NA,"(85,90]","(50,55]","(65,70]","(65,70]",21,19,20,19.8103566529492,21.41,9.3725,21.385,21.3814138986014,115.421,110.419,112.1995,112.214370486111,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-07-09
"10",1.03994,0,0.210754,0.132404487107104,4,1.03994,0.224037,0.42693525,24.5558,0.0505849,0.134859,0.788121568571429,7,24.5558,0.134859,3.62337142857143,4,5,0,NA,"(85,90]","(55,60]","(70,75]","(65,70]",21.5,19.5,20,20.244019138756,21.39,21.37,21.385,21.3859316819186,115.444,110.633,112.296,112.354763888889,"1","1","23","1","0","0","0","0","0","0","0","0","0","0",2016-07-10
