"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_yesterday_temp_max_value","temp_yesterday_temp_min_value","temp_yesterday_temp_median_value","temp_yesterday_temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"1",NA,NA,NA,NA,NA,NA,NA,NA,2.79772,0.0445887,0.125516,0.11486337547619,21,2.79772,0.125516,0.28558680952381,4,4,0,NA,"(95,100]","(50,55]","(65,70]","(70,75]",21,5.5,19.5,19.7472283813747,21.41,14.21,21.38,21.3781895353455,120.127,112.5,115.201,115.197321990741,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-06-01
"2",1.75396,0,0.196529,0.11210462805582,0,-Inf,NA,NA,0.69121,0.046051,0.1256095,0.0975228740625,16,0.69121,0.1256095,0.195042875,4,4,0,1,"(85,90]","(50,55]","(70,75]","(65,70]",21,0,19.5,19.7313513513513,21.3925,0.26,21.38,21.3737613019892,120.677,111.257,114.427,114.313312268519,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-06-02
"3",6.7777,0.0439453,0.191553,0.113782024899445,0,-Inf,NA,NA,0.156517,0.0508752,0.1278015,0.0859183842857143,14,0.156517,0.1278015,0.132987714285714,4,4,0,NA,"(85,90]","(55,60]","(65,70]","(65,70]",21,19,20.5,20.2458118556701,21.4,21.37,21.38,21.3799062954876,116.965,111.848,113.69,113.878593171296,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-06-03
"4",2.57409,0,0.201383,0.117119370485515,1,0.569596,0.569596,0.569596,0.317843,0.0440487,0.1254535,0.0952232011111111,18,0.317843,0.1254535,0.143242888888889,4,4,0,1,"(100,105]","(50,55]","(75,80]","(75,80]",25.5,0.5,20,19.1720812182741,21.54,0.01,21.38,21.0918494973389,124.303,95.8684,113.801,112.807867618053,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-06-04
"5",1.43008,0,0.206122,0.11084243683905,0,-Inf,NA,NA,0.284803,0.0483901,0.1229935,0.08229908225,20,0.284803,0.1229935,0.1393511,4,4,0,NA,"(95,100]","(60,65]","(70,75]","(75,80]",22,12.5,20.5,20.2621082621083,22.73,21.3675,21.3825,21.3834685430464,117.208,111.1,114.241,114.503349652778,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-06-05
"6",2.48126,0,0.215287,0.117720340642236,0,-Inf,NA,NA,0.156543,0.0450406,0.1248745,0.08021162275,20,0.156543,0.1248745,0.1267572,4,4,0,2,"(85,90]","(55,60]","(60,65]","(65,70]",25.5,0.5,19.5,19.779667721519,21.395,0.165,21.38,21.293479280688,116.785,103.359,113.0585,113.303940277778,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-06-06
"7",5.8066,0.0439453,0.191553,0.115134039399482,0,-Inf,NA,NA,0.133735,0.0479314,0.1234705,0.0824842971428571,14,0.133735,0.1234705,0.124664285714286,4,4,0,NA,"(85,90]","(55,60]","(60,65]","(65,70]",21,19,19.5,19.7416540212443,21.3875,21.3675,21.3825,21.3815512957047,116.131,110.77,113.305,113.226679976852,"1","1","23","1","0","0","0","0","0","0","0","0","0","0",2016-06-07
"8",9.69281,0,0.210754,0.125939609082142,2,9.69281,6.358375,6.358375,0.142091,0.0509113,0.1259805,0.0828164325,16,0.142091,0.1259805,0.1287079375,4,4,0,NA,"(80,85]","(55,60]","(65,70]","(65,70]",21,0.5,20,20.0686003683241,23.52,17.085,21.38,21.3811937033084,116.086,105.337,112.554,112.666558158414,"1","1","23","1","0","0","1","1","0","0","0","0","0","0",2016-06-08
"9",0.946611,0,0.219727,0.131991063221517,3,0.402765,0.263672,0.299658,0.16186,0.0553464,0.124451,0.08662594575,20,0.16186,0.124451,0.12970195,4,4,0,1,"(80,85]","(55,60]","(60,65]","(65,70]",20.5,0,20,19.8353726362625,21.3975,0.2475,21.3825,21.3705202312139,115.814,110.246,112.424,112.566124421296,"9","1","14","1","0","0","5","1","0","0","3","1","0","0",2016-06-09
"10",2.41899,0.0439453,0.240698,0.141972809219331,34,0.288169,0.2386755,0.241759588235294,0.166103,0.0519139,0.124022,0.0835414190476191,21,0.166103,0.124022,0.127910142857143,4,4,0,NA,"(80,85]","(50,55]","(60,65]","(65,70]",20.5,1.5,19.5,19.5845272206304,21.3925,7.9025,21.38,21.3763893864756,115.561,110.205,112.454,112.413458680556,"5","1","18","1","0","0","3","1","0","0","2","1","0","0",2016-06-10
