"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_yesterday_temp_max_value","temp_yesterday_temp_min_value","temp_yesterday_temp_median_value","temp_yesterday_temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"1",1.67569,0,0.929108,0.103201377034472,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,1,"(85,90]","(50,55]","(65,70]","(65,70]",17,0,12.5,12.4753086419753,16.555,0,9.98,9.05213917525773,95.8139,92.7659,93.7459,93.9522716601065,"9","1","13","1","6","1","5","1","3","1","5","1","2","1",2017-05-11
"2",4.31291,0,0.3515515,0.189265174909613,75,1.82519,0.502977,0.674519506666667,0.257703,0.0925606,0.163131,0.143608580392157,17,0.257703,0.163131,0.174230647058824,5,5,1,1,"(75,80]","(50,55]","(55,60]","(60,65]",21,0,19,18.7910112359551,21.5525,0,16.75,18.1618956412406,134.517,92.9085,94.586,103.019454846555,"17","1","0","0","2","1","9","1","1","1","6","1","2","1",2017-05-12
"3",7.28075,0,0.307617,0.27875847570778,133,7.28075,0.31074,0.694304729323308,0.379522,0.0886599,0.1621225,0.16615058377193,114,0.379522,0.1621225,0.182892464912281,5,5,0,2,"(70,75]","(45,50]","(60,65]","(60,65]",23,0,18.5,18.4602305475504,21.4025,0,21.365,20.3081243680485,116.977,92.7252,112.299,107.293263544802,"19","1","4","1","5","1","10","1","2","1","6","1","1","1",2017-05-13
"4",2.0808,0,0.307617,0.185989385421638,158,2.0808,0.328857,0.378877702531646,0.238054,0.121779,0.157151,0.1541161,5,0.238054,0.157151,0.1738314,5,5,0,NA,"(75,80]","(45,50]","(55,60]","(55,60]",24,2,19,18.8273181565797,21.4775,3.715,21.3675,21.3643571428571,115.914,111.004,112.756,112.941426901262,"15","1","8","1","0","0","8","1","0","0","5","1","0","0",2017-05-14
"5",2.85272,0.0621481,0.259984,0.151642743231396,107,2.85272,0.281387,0.350572523364486,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,"(70,75]","(45,50]","(55,60]","(55,60]",20,0,19,19.0176151761518,21.3875,2.2075,21.3675,21.3636638601036,118.518,111.995,113.907,114.120173847579,"10","1","15","1","2","1","4","1","1","1","3","1","1","1",2017-05-15
"6",8.76343,0,0.252447,0.168415008809295,70,8.76343,0.2726675,0.761965314285714,0.246023,0.0753722,0.151864,0.130052197933333,100,0.246023,0.151864,0.15769693,5,5,0,1,"(75,80]","(45,50]","(55,60]","(55,60]",21,0,19,19.2202702702703,21.5075,0,21.37,20.8346421319797,132.608,92.7143,112.605,107.596583949473,"1","1","4","1","0","0","0","0","0","0","0","0","0","0",2017-05-16
"7",3.49026,0,0.259984,0.142797469523703,4,0.846447,0.783602,0.783602,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,1,"(70,75]","(45,50]","(55,60]","(55,60]",20.5,0,19.5,19.3090659340659,21.39,0,21.3675,19.9604896675651,126.936,92.4608,93.517,97.6494082436031,"5","1","21","1","0","0","3","1","0","0","0","0","0","0",2017-05-17
"8",1.88402,0,0.244677,0.145318515011425,39,1.88402,0.267309,0.468057564102564,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,1,"(75,80]","(45,50]","(55,60]","(60,65]",20.5,0,19,19.0209684392564,21.38,0.085,21.3675,21.3364292784866,120.438,106.282,113.655,114.358911628446,"16","1","6","1","1","1","9","1","0","0","5","1","0","0",2017-05-18
"9",3.87492,0,0.244677,0.156887489995555,101,3.87492,0.277935,0.436557386138614,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,1,"(85,90]","(40,45]","(60,65]","(60,65]",21,0,19,19.3504872830996,21.3825,0,21.3675,20.8657609838133,123.837,93.8077,113.559,112.835371607226,"9","1","8","1","1","1","4","1","1","1","3","1","0","0",2017-05-19
"10",1.16019,0,0.263672,0.154408376769764,56,1.16019,0.2830925,0.345657053571429,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,1,"(90,95]","(45,50]","(70,75]","(70,75]",32.5,0,19,19.3642773207991,21.3775,0,21.37,18.7283066132265,127.499,94.204,114.2215,109.354185232801,"20","1","5","1","0","0","10","1","0","0","6","1","0","0",2017-05-20
"11",0.936355,0,0.267309,0.156068703958552,148,0.936355,0.281387,0.320849608108108,0.382556,0.0767517,0.148716,0.129206023688525,61,0.382556,0.148716,0.159650344262295,5,5,0,1,"(90,95]","(50,55]","(70,75]","(70,75]",21,0,19.5,19.6807795698925,22.825,0.2175,21.3725,21.3691308198381,119.159,111.551,116.039,116.11809139349,"18","1","4","1","0","0","9","1","0","0","7","1","0","0",2017-05-21
"12",0.774984,0.0621481,0.270897,0.155518943075487,140,0.774984,0.281387,0.317701828571429,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,"(90,95]","(50,55]","(75,80]","(70,75]",21,18.5,19.5,19.6948375262055,21.415,21.3625,21.3725,21.3728515695881,119.06,113.365,116.034,116.318948088065,"15","1","3","1","1","1","8","1","1","1","6","1","1","1",2017-05-22
"13",8.97604,0,0.274438,0.199500622530465,109,8.97604,0.288169,0.467066935779817,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,1,"(90,95]","(50,55]","(60,65]","(65,70]",21,0,19.5,19.5911835748792,21.4625,0,21.37,19.5270561079545,119.658,93.9049,115.115,110.465465245598,"18","1","1","1","0","0","12","1","0","0","8","1","0","0",2017-05-23
"14",1.45618,0,0.274438,0.156304310790771,155,1.45618,0.288169,0.318636851612903,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,"(80,85]","(50,55]","(60,65]","(65,70]",20.5,18.5,19.5,19.463178807947,21.385,21.2675,21.37,21.3717447826087,121.811,114.947,116.986,117.281075344848,"24","1","1","1","1","1","12","1","0","0","8","1","0","0",2017-05-24
"15",4.48974,0.0761155,0.304462,0.176026103168013,184,4.48974,0.313832,0.423713690217391,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,"(80,85]","(50,55]","(55,60]","(60,65]",24,0,19.5,19.4212873206669,21.615,5.5625,21.3725,21.370412333911,123.368,115.939,117.553,117.822692459168,"24","1","0","0","6","1","12","1","3","1","8","1","2","1",2017-05-25
"16",1.76822,0,0.319927,0.197365584013977,189,0.953725,0.33178,0.364410920634921,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,"(75,80]","(50,55]","(60,65]","(60,65]",20,0,19,19.2460317460317,24.135,21.2975,21.3725,21.3724925754826,126.693,114.495,117.463,117.725752142692,"24","1","0","0","3","1","12","1","1","1","8","1","0","0",2017-05-26
"17",4.62158,0,0.31074,0.197757987908916,187,4.62158,0.313832,0.439480117647059,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,1,"(70,75]","(50,55]","(55,60]","(60,65]",20,0,19,19.1223208486685,24.8475,0.225,21.37,21.2942133737286,126.852,102,116.435,116.763394950197,"24","1","0","0","0","0","12","1","0","0","8","1","0","0",2017-05-27
"18",2.59277,0.0439453,0.3184105,0.173904772012558,188,2.59277,0.322931,0.358890164893617,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,1,"(80,85]","(50,55]","(55,60]","(60,65]",20.5,0,19,19.172921108742,21.385,0.2325,21.37,21.3628404079383,122.22,113.025,116.7,116.785419956013,"16","1","7","1","12","1","8","1","6","1","5","1","4","1",2017-05-28
"19",9.27059,0,0.421509,0.248362434948725,129,9.27059,0.536421,1.91473610077519,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,NA,"(75,80]","(50,55]","(55,60]","(60,65]",21.5,0,19,19.4596988485385,21.485,6.43,21.37,21.319208717848,122.345,114.397,117.05,117.273823127677,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-05-29
