"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_yesterday_temp_max_value","temp_yesterday_temp_min_value","temp_yesterday_temp_median_value","temp_yesterday_temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"1",NA,NA,NA,NA,NA,NA,NA,NA,0.364973,0.0646437,0.1265,0.10688230137931,58,0.364973,0.1265,0.131079775862069,4,5,0,1,"(80,85]","(55,60]","(65,70]","(65,70]",21.5,0,20,19.9457459926017,21.4,0.2425,21.3875,21.3795117143501,116.235,110.031,113.298,113.323006134259,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-08-01
"2",0.2915,0.0439453,0.175781,0.112226773466751,0,-Inf,NA,NA,0.194774,0.0618495,0.126058,0.105834036825397,63,0.194774,0.126058,0.128495523809524,4,4,0,NA,"(80,85]","(60,65]","(65,70]","(65,70]",20.5,19.5,20,20.0033898305085,21.4,21.385,21.39,21.3896158115442,116.243,112.051,113.178,113.240636342593,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-08-02
"3",4.96018,0.0439453,0.191553,0.116790641116931,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,0,0,"(85,90]","(55,60]","(65,70]","(65,70]",20.5,0.5,20,20.0026455026455,21.4275,0.7775,21.3875,21.3811305983205,115.971,111.885,113.004,113.13562337963,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-08-03
"4",0.783657,0.0439453,0.2037525,0.118776196468061,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,"(85,90]","(50,55]","(65,70]","(65,70]",21,19,19.5,19.6491442542787,21.4,21.1925,21.3875,21.3875619457486,115.889,111.532,112.895,112.965179976852,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-08-04
"5",2.83813,0,0.191553,0.112991580972802,0,-Inf,NA,NA,0.142221,0.0682184,0.1276375,0.107271688571429,28,0.142221,0.1276375,0.127559285714286,4,4,0,NA,"(80,85]","(55,60]","(60,65]","(65,70]",20.5,11.5,19.5,19.4511834319527,21.4,20.895,21.385,21.3857762626263,115.96,111.587,112.837,113.023104976852,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-08-05
"6",0.727424,0.0439453,0.196529,0.120605945645703,1,0.215287,0.215287,0.215287,0.206765,0.0609198,0.124699,0.108366544375,64,0.206765,0.124699,0.12896384375,4,4,0,NA,"(85,90]","(55,60]","(60,65]","(65,70]",20.5,17,19.5,19.7137755102041,21.4075,17.645,21.3875,21.385483546004,115.66,111.111,112.467,112.534222800926,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-08-06
"7",0.766213,0.0439453,0.191553,0.11478418675091,0,-Inf,NA,NA,0.172518,0.0650128,0.1268,0.109960584444444,99,0.172518,0.1268,0.127847747474747,4,5,0,NA,"(75,80]","(55,60]","(60,65]","(65,70]",20.5,19,19.5,19.7228853139595,21.3925,21.37,21.3875,21.3866595375723,115.526,111.474,112.7515,112.792267013889,"6","1","18","1","0","0","3","1","0","0","3","1","0","0",2016-08-07
"8",8.18351,0,0.236653,0.132649004509479,25,8.18351,0.263672,0.61032068,0.177185,0.0659964,0.125868,0.107400934157303,89,0.177185,0.125868,0.128263539325843,4,5,0,NA,"(80,85]","(45,50]","(65,70]","(65,70]",20.5,18.5,19,19.3331700146987,21.41,21.3625,21.385,21.3849830806714,116.127,110.694,112.514,112.546308564815,"2","1","21","1","0","0","1","1","0","0","0","0","0","0",2016-08-08
"9",0.719416,0.0439453,0.210754,0.122219972094056,10,0.712673,0.236653,0.2856491,0.176685,0.0603124,0.128341,0.108229469979424,81,0.176685,0.128341,0.130199098765432,4,4,0,NA,"(90,95]","(50,55]","(65,70]","(65,70]",21,0.5,20,19.8393810032017,21.4,11.2175,21.3875,21.384565018315,115.861,110.91,112.8515,112.856446643519,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-08-09
"10",0.761155,0.0439453,0.196529,0.116169216813906,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,0,NA,"(85,90]","(50,55]","(65,70]","(65,70]",21,18.5,19.5,19.7349951597289,21.4,21.3725,21.3875,21.3884156007927,116.134,111.3,113.006,113.032501967593,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-08-10
"11",0.682215,0,0.191553,0.116462545355766,2,0.228347,0.2262125,0.2262125,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,1,"(85,90]","(50,55]","(65,70]","(65,70]",25.5,5.5,19.5,19.630081300813,21.3975,6.69,21.3875,21.3826782363977,116.198,110.668,113.1605,113.177571064815,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-08-11
"12",0.694836,0,0.181191,0.105488779430417,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,0,"(80,85]","(55,60]","(60,65]","(65,70]",21,0.5,20,19.9125500667557,24.6875,20.86,21.3875,21.3906761677549,115.837,99.3943,113.038,113.032117144515,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-08-12
"13",1.02025,0,0.196529,0.0908348973284875,0,-Inf,NA,NA,0.14266,0.0715892,0.127737,0.109896818222222,45,0.14266,0.127737,0.129099155555556,4,5,0,1,"(85,90]","(55,60]","(60,65]","(65,70]",20.5,0,19.5,19.7420037629351,21.4025,0.2425,21.3875,21.3789825800377,115.767,110.093,113.0015,113.091974768519,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-08-13
"14",0.711317,0,0.201383,0.0916458184719786,0,-Inf,NA,NA,0.172947,0.0620871,0.128416,0.112765206351351,148,0.172947,0.128416,0.13025897972973,4,5,0,NA,"(90,95]","(50,55]","(65,70]","(65,70]",21,18.5,19.5,19.7433173406443,21.4,21.3725,21.3875,21.3882679989751,117.082,111.386,113.278,113.235962152778,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-08-14
