"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_yesterday_temp_max_value","temp_yesterday_temp_min_value","temp_yesterday_temp_median_value","temp_yesterday_temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"1",NA,NA,NA,NA,NA,NA,NA,NA,0.500734,0.0864948,0.280111,0.246778566911765,136,0.500734,0.280111,0.278563816176471,NA,NA,NA,NA,"(85,90]","(50,55]","(60,65]","(65,70]",NA,NA,NA,NA,NA,NA,NA,NA,113.259,107.385,110.601,110.669004861111,"20","1","5","1","17","1","11","1","8","1","8","1","8","1",2015-11-01
"2",1.3616,0.0439453,0.768728,0.28000114490318,62,1.3616,0.7573355,0.798758693548387,0.490197,0.0758833,0.30434,0.259020477118644,118,0.490197,0.30434,0.293760423728814,NA,NA,NA,NA,"(75,80]","(50,55]","(60,65]","(60,65]",NA,NA,NA,NA,NA,NA,NA,NA,112.575,108.284,110.653,110.660496816761,"19","1","4","1","16","1","11","1","10","1","8","1","8","1",2015-11-02
"3",2.43451,0.0439453,0.863388,0.325273320135597,71,2.43451,0.858903,0.856188605633803,0.483778,0.0891774,0.341173,0.277306375968992,129,0.483778,0.341173,0.314266217054264,NA,NA,NA,NA,"(70,75]","(50,55]","(60,65]","(60,65]",NA,NA,NA,NA,NA,NA,NA,NA,112.585,105.594,110.426,110.106271643519,"22","1","3","1","18","1","12","1","11","1","8","1","7","1",2015-11-03
"4",5.42061,0.0439453,0.920232,0.302084322106484,74,1.80978,0.896312,0.907992918918919,0.615474,0.0784362,0.3212985,0.272086717045455,132,0.615474,0.3212985,0.31834003030303,NA,NA,NA,NA,"(65,70]","(40,45]","(50,55]","(55,60]",NA,NA,NA,NA,NA,NA,NA,NA,111.1,106.084,109.247,109.200738541667,"23","1","1","1","23","1","12","1","12","1","8","1","8","1",2015-11-04
"5",1.19867,0,0.970784,0.347833856000227,89,1.19867,0.915498,0.910283539325843,0.62325,0.0784362,0.324659,0.284664867666667,150,0.62325,0.324659,0.337159113333333,NA,NA,NA,1,"(65,70]","(40,45]","(50,55]","(55,60]",NA,NA,NA,NA,NA,NA,NA,NA,110.969,106.018,108.4515,108.494377285513,"24","1","0","0","23","1","12","1","12","1","8","1","8","1",2015-11-05
"6",6.5511,0.0439453,1.0117,0.449256738551446,95,6.5511,0.974754,1.00196506315789,0.645171,0.0876575,0.413809,0.349317189149888,149,0.645171,0.413809,0.403089308724832,NA,NA,NA,NA,"(70,75]","(40,45]","(45,50]","(50,55]",NA,NA,NA,NA,NA,NA,NA,NA,111.137,106.294,108.846,108.838902662037,"19","1","5","1","18","1","10","1","10","1","7","1","7","1",2015-11-06
"7",1.43883,0.0439453,0.964797,0.372091547129175,77,1.43883,0.94559,0.888188337662338,0.78513,0.0810221,0.374041,0.321411634926471,136,0.78513,0.374041,0.364439536764706,NA,NA,NA,NA,"(70,75]","(40,45]","(50,55]","(50,55]",NA,NA,NA,NA,NA,NA,NA,NA,111.646,105.612,108.947,109.118250925926,"24","1","1","1","19","1","12","1","11","1","8","1","7","1",2015-11-07
"8",1.3351,0.0439453,0.856652,0.334404204682826,92,1.3351,0.723431,0.758349358695652,0.654699,0.0719995,0.266855,0.27789542027972,143,0.654699,0.266855,0.324152027972028,NA,NA,NA,NA,"(70,75]","(40,45]","(50,55]","(50,55]",NA,NA,NA,NA,NA,NA,NA,NA,111.059,107.058,108.8705,108.876216319444,"24","1","0","0","24","1","12","1","12","1","8","1","8","1",2015-11-08
"9",2.85103,0.0621481,1.12641,0.530698692161766,92,2.85103,1.06516,1.05230798913043,0.708133,0.0839897,0.467248,0.390591745143488,151,0.708133,0.467248,0.434178947019868,NA,NA,NA,NA,"(65,70]","(40,45]","(50,55]","(50,55]",NA,NA,NA,NA,NA,NA,NA,NA,110.978,107.02,109.0585,109.031191782407,"18","1","1","1","17","1","10","1","10","1","7","1","7","1",2015-11-09
"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(60,65]","(40,45]","(45,50]","(50,55]",NA,NA,NA,NA,NA,NA,NA,NA,92.604,90.0652,91.67995,91.5998257986111,"0","0","1","1","0","0","0","0","0","0","0","0","0","0",2015-11-11
"11",7.65469,0,7.65469,0.118734118599283,1,7.65469,7.65469,7.65469,0.643153,0.643153,0.643153,0.643153,1,0.643153,0.643153,0.643153,NA,NA,NA,2,"(65,70]","(35,40]","(45,50]","(50,55]",NA,NA,NA,NA,NA,NA,NA,NA,114.786,89.7849,91.4432,92.1441275231481,"2","1","18","1","0","0","1","1","0","0","1","1","0","0",2015-11-12
"12",9.84973,0,0.750938,0.141696183368555,6,9.84973,0.719075,3.25872116666667,0.666272,0.0767517,0.1381845,0.252855575,4,0.666272,0.1381845,0.26854575,NA,NA,NA,6,"(65,70]","(35,40]","(45,50]","(50,55]",NA,NA,NA,NA,NA,NA,NA,NA,112.804,88.0239,91.7788,98.0802528819444,"0","0","23","1","0","0","0","0","0","0","0","0","0","0",2015-11-13
"13",7.08147,0,0.191553,0.126500047601301,4,7.08147,4.206165,3.9294695,0.12423,0.0847533,0.122175,0.104959,2,0.12423,0.122175,0.122175,NA,NA,NA,4,"(70,75]","(40,45]","(45,50]","(50,55]",NA,NA,NA,NA,NA,NA,NA,NA,111.162,91.9609,108.89,108.553468564815,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-11-14
"14",9.90974,0,0.181191,0.114103899034355,1,9.90974,9.90974,9.90974,0.133625,0.0676766,0.1263415,0.1041588625,4,0.133625,0.1263415,0.127404,NA,NA,NA,1,"(65,70]","(40,45]","(45,50]","(50,55]",NA,NA,NA,NA,NA,NA,NA,NA,112.318,92.1709,109.807,109.140198506944,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-11-15
"15",5.16633,0.0439453,0.198956,0.118944883636122,1,5.16633,5.16633,5.16633,0.264759,0.0748083,0.123505,0.116531342857143,7,0.264759,0.123505,0.144658142857143,NA,NA,NA,NA,"(60,65]","(50,55]","(55,60]","(55,60]",NA,NA,NA,NA,NA,NA,NA,NA,112.315,105.973,109.833,109.873785970598,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-11-16
"16",5.94871,0,0.196529,0.120683958445733,5,5.94871,0.284798,1.4109808,0.124022,0.0748083,0.122187,0.1047123,3,0.124022,0.122187,0.122176,NA,NA,NA,1,"(60,65]","(40,45]","(50,55]","(50,55]",NA,NA,NA,NA,NA,NA,NA,NA,110.346,99.1956,108.7135,108.732545335648,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-11-17
