"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_yesterday_temp_max_value","temp_yesterday_temp_min_value","temp_yesterday_temp_median_value","temp_yesterday_temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"12",0.950682,0.0439453,0.256243,0.0919203451491852,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,"(80,85]","(55,60]","(65,70]","(65,70]",22,20,20.5,20.4723650385604,21.31,21.29,21.3025,21.3013262411348,126.695,123.926,125.909,125.74568154653,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-12
"13",1.49608,0,0.181191,0.0940422277732398,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,"(80,85]","(55,60]","(65,70]","(65,70]",22,6.5,20.5,20.5822831727205,21.315,21.275,21.3,21.2995396379526,126.7,123.843,125.7715,125.723376066293,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-13
"14",1.97558,0,0.186444,0.0927262589785347,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,1,"(85,90]","(50,55]","(65,70]","(65,70]",22,0,21,20.9825688073395,21.3225,0.1225,21.3,21.2731950950675,126.751,117.024,125.581,125.55455713246,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-14
"15",2.13802,0.0439453,0.170199,0.0958640267501892,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,"(80,85]","(55,60]","(65,70]","(65,70]",22,19,20.5,20.5757389162562,21.3425,17.4475,21.3,21.2991530373832,126.47,122.922,125.742,125.620401351514,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-15
"16",4.99993,0.0439453,0.175781,0.10034304819539,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,"(80,85]","(55,60]","(60,65]","(65,70]",22,3.5,20.5,20.4211045364892,21.3425,18.275,21.2975,21.2978469624087,125.953,124.409,125.344,125.337668265771,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-16
"17",0.849862,0,0.181191,0.0929755178196617,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,1,"(85,90]","(55,60]","(60,65]","(65,70]",22,0,20.5,20.6074548631334,21.325,0.13,21.2975,21.2824840734495,125.875,116.873,125.048,125.068376752054,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-17
"18",2.64403,0,0.170199,0.0879068115990004,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,1,"(80,85]","(60,65]","(65,70]","(70,75]",27.5,0,21,20.9900776531493,21.3175,0.1875,21.3,21.2927752001456,126.236,119.727,125.462,125.352941384784,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-18
"19",0.878906,0,0.181191,0.0875408426261845,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,"(90,95]","(60,65]","(65,70]","(65,70]",22,19,21,20.9770477047705,21.345,21.29,21.3025,21.3013167587477,126.348,124.186,125.678,125.581320349472,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-19
"20",1.69631,0,0.186444,0.0906545782526443,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,"(80,85]","(55,60]","(65,70]","(65,70]",21.5,6,21,20.8598662207358,21.3425,21.25,21.3,21.3009340659341,126.316,123.971,125.623,125.464283389995,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-20
"21",4.47746,0,0.175781,0.0961333555822881,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,"(85,90]","(55,60]","(65,70]","(65,70]",22,20,20.5,20.5910831509847,21.32,21.26,21.3,21.2999887208068,126.37,124.047,125.258,125.231610889774,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-21
"22",4.97204,0,0.191553,0.0957780621546557,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,"(85,90]","(60,65]","(65,70]","(70,75]",21.5,10.5,21,20.8158127208481,21.3225,15.0825,21.3,21.2997192066806,126.291,123.846,125.4685,125.453999155405,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-22
"23",0.804331,0,0.170199,0.0916378177876893,0,-Inf,NA,NA,0.157992,0.0616109,0.134958,0.104725731,20,0.157992,0.134958,0.1355947,5,5,0,NA,"(85,90]","(60,65]","(65,70]","(70,75]",22.5,5.5,21,21.1423220973783,21.34,15.97,21.3025,21.2990290933694,126.381,124.189,125.671,125.581981650261,"0","0","18","1","0","0","1","1","1","1","0","0","0","0",2017-08-23
"24",1.21547,0,0.191553,0.105535913106153,2,1.21547,1.21547,1.21547,0.160695,0.0659127,0.1309705,0.0992415886206897,58,0.160695,0.1309705,0.131943155172414,5,5,0,1,"(85,90]","(55,60]","(65,70]","(65,70]",26,0,20.5,20.7175732217573,21.3125,0,21.3,20.7757379793061,126.433,93.4631,125.3685,116.708270457849,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-24
"25",0.850997,0,0.1838175,0.0979411234200315,0,-Inf,NA,NA,0.153839,0.0681914,0.129444,0.101688844423868,81,0.153839,0.129444,0.131422962962963,5,5,0,NA,"(80,85]","(55,60]","(65,70]","(65,70]",22.5,19.5,20.5,20.5552279874214,21.335,21.285,21.3,21.3002449287872,126.402,124.623,125.552,125.58342768595,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-25
"26",3.11764,0.0439453,0.186444,0.103566006790102,0,-Inf,NA,NA,3.05982,0.0676766,0.132879,0.111005627764706,85,3.05982,0.132879,0.168744623529412,5,5,0,NA,"(85,90]","(50,55]","(60,65]","(65,70]",22,4,20.5,20.6448476992871,21.315,17.3025,21.3,21.298604757085,126.288,123.725,125.191,125.227161239176,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-26
"27",1.84046,0,0.191553,0.106006704306467,0,-Inf,NA,NA,0.177102,0.0686488,0.130981,0.106610284086957,115,0.177102,0.130981,0.134176191304348,5,5,0,1,"(95,100]","(50,55]","(65,70]","(70,75]",28.5,10,21,20.9362908605737,21.35,0.2275,21.3025,21.2946232876712,126.83,122.004,125.211,125.177306291998,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-27
"28",2.90737,0,0.196529,0.101100114866877,0,-Inf,NA,NA,3.89657,0.0685415,0.131139,0.113024008504673,107,3.89657,0.131139,0.169862644859813,5,5,0,1,"(95,100]","(55,60]","(75,80]","(75,80]",23.5,5.5,21,21.1321179844326,21.33,0.6125,21.305,21.2930340940335,127.334,123.472,125.913,125.962782492075,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-28
"29",4.68652,0,0.206122,0.104425091744561,0,-Inf,NA,NA,0.283981,0.0668005,0.135516,0.109922608372093,129,0.283981,0.135516,0.148584341085271,5,5,0,NA,"(90,95]","(55,60]","(70,75]","(75,80]",23,0,21,20.941740031072,21.3225,5.3275,21.3025,21.2984394644936,127.435,124.288,126.027,126.06465695122,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-29
"30",3.56689,0,0.201383,0.109386794591673,2,3.56689,3.56689,3.56689,0.781464,0.0646721,0.1373745,0.112139082620968,124,0.781464,0.1373745,0.152958653225806,5,5,0,NA,"(85,90]","(55,60]","(65,70]","(65,70]",22.5,8,20.5,20.6529353724716,21.34,2.85,21.3,21.297262145749,126.971,94.8779,125.616,124.532876392281,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-08-30
