"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_median_value","thy_resv_average_value","thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_yesterday_temp_max_value","temp_yesterday_temp_min_value","temp_yesterday_temp_median_value","temp_yesterday_temp_average_value","dqi_max_value","dqi_min_value","dqi_median_value","dqi_average_value","hvv_max_value","hvv_min_value","hvv_median_value","hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"1",10.4413,0,0.776229,0.195763454861463,17,10.4413,0.752223,1.652993,0.215785,0.0646721,0.168539,0.109933042857143,4,0.215785,0.168539,0.172479,NA,NA,NA,3,"(95,100]","(60,65]","(75,80]","(80,85]",NA,NA,NA,NA,NA,NA,NA,NA,136.429,93.8457,112.656,108.105598981481,"0","0","22","1","0","0","0","0","0","0","0","0","0","0",2015-09-22
"2",1.09775,0,0.346026,0.0864451670884352,1,0.343224,0.343224,0.343224,0.42709,0.0220244,0.1390495,0.110164008350694,96,0.42709,0.1390495,0.147980520833333,NA,NA,NA,2,"(95,100]","(55,60]","(70,75]","(70,75]",NA,NA,NA,NA,NA,NA,NA,NA,117.583,93.6377,114.314,112.749585115741,"0","0","23","1","0","0","0","0","0","0","0","0","0","0",2015-09-23
"3",8.48315,0,0.521822,0.0972744014834464,4,8.48315,0.618397,2.5604415,0.41831,0.0583263,0.145105,0.113430416161741,58,0.41831,0.145105,0.175688086206897,NA,NA,NA,0,"(85,90]","(45,50]","(60,65]","(60,65]",NA,NA,NA,NA,NA,NA,NA,NA,129.766,93.3432,113.119,111.609959515166,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-09-24
"4",10.803,0,0.514367,0.104692723942845,3,10.803,0.718072,4.065867,0.555241,0.0253832,0.1515905,0.116743548175223,128,0.555241,0.1515905,0.17845859375,NA,NA,NA,3,"(90,95]","(55,60]","(70,75]","(70,75]",NA,NA,NA,NA,NA,NA,NA,NA,115.117,93.0418,112.801,111.908177916667,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-09-25
"5",6.7925,0,0.435036,0.0878085216880912,0,-Inf,NA,NA,0.305028,0.0611309,0.13708,0.106774774213033,95,0.305028,0.13708,0.148844357894737,NA,NA,NA,NA,"(90,95]","(50,55]","(70,75]","(70,75]",NA,NA,NA,NA,NA,NA,NA,NA,114.821,110.665,112.449,112.468863673186,"1","1","23","1","0","0","0","0","0","0","0","0","0","0",2015-09-26
"6",0.750938,0,0.495239,0.101338365723724,4,0.679378,0.6508495,0.648291,0.434576,0.0550463,0.147906,0.114077898633053,85,0.434576,0.147906,0.182322847058824,NA,NA,NA,NA,"(85,90]","(50,55]","(65,70]","(70,75]",NA,NA,NA,NA,NA,NA,NA,NA,114.198,110.686,111.848,111.927106597222,"1","1","23","1","0","0","0","0","0","0","0","0","0","0",2015-09-27
"7",0.75734,0,0.514367,0.107253727219307,6,0.74707,0.6639535,0.661983666666667,0.46126,0.0284603,0.165204,0.119471122395238,100,0.46126,0.165204,0.19447476,NA,NA,NA,NA,"(85,90]","(50,55]","(65,70]","(65,70]",NA,NA,NA,NA,NA,NA,NA,NA,114.539,110.364,111.727,111.769011111111,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-09-28
"8",1.12383,0,0.447076,0.107210956390772,4,0.756064,0.6428365,0.65618425,0.425799,0.0655486,0.149241,0.114162746609269,112,0.425799,0.149241,0.177702544642857,NA,NA,NA,NA,"(80,85]","(50,55]","(60,65]","(60,65]",NA,NA,NA,NA,NA,NA,NA,NA,113.792,109.828,111.239,111.330034837963,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-09-29
"9",0.716726,0,0.378032,0.0980605482142681,2,0.716726,0.7078595,0.7078595,0.442622,0.0306857,0.153395,0.112841287465476,100,0.442622,0.153395,0.17182559,NA,NA,NA,NA,"(70,75]","(55,60]","(60,65]","(60,65]",NA,NA,NA,NA,NA,NA,NA,NA,113.738,109.351,111.172,111.159191898148,"0","0","7","1","0","0","0","0","0","0","0","0","0","0",2015-09-30
