"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_yesterday_temp_max_value","temp_yesterday_temp_min_value","temp_yesterday_temp_median_value","temp_yesterday_temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"13",NA,NA,NA,NA,NA,NA,NA,NA,0.140266,0.0450406,0.129799,0.0723613466666667,3,0.140266,0.129799,0.131095666666667,4,4,0,NA,"(65,70]","(50,55]","(55,60]","(55,60]",20,19,19.5,19.6992248062015,21.4075,21.3675,21.3875,21.3867633846718,114.712,110.727,111.5175,111.648984953704,"0","0","16","1","0","0","0","0","0","0","0","0","0","0",2016-04-13
"14",NA,NA,NA,NA,NA,NA,NA,NA,0.126684,0.0531751,0.126684,0.0707605,1,0.126684,0.126684,0.126684,4,4,0,1,"(75,80]","(45,50]","(50,55]","(55,60]",24,0,19.5,19.3537025888019,21.4225,0.0025,21.385,20.2061760083814,117.1,92.5953,110.596,105.327988831019,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-04-14
"15",NA,NA,NA,NA,NA,NA,NA,NA,0.284286,0.0561062,0.120499,0.085072934,5,0.284286,0.120499,0.1617866,4,4,0,NA,"(70,75]","(45,50]","(55,60]","(55,60]",20.5,19,19.5,19.5035545023697,21.405,21.375,21.3875,21.3872300592128,113.754,110.154,111.548,111.559900925926,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-04-15
"16",NA,NA,NA,NA,NA,NA,NA,NA,0.169452,0.0426904,0.136334,0.0786178625,8,0.169452,0.136334,0.139251625,4,4,0,NA,"(70,75]","(45,50]","(55,60]","(55,60]",20,19,19.5,19.5241379310345,21.3925,21.3725,21.385,21.3864326317407,113.822,109.571,110.872,110.992024539877,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-04-16
"17",NA,NA,NA,NA,NA,NA,NA,NA,0.147585,0.0526183,0.121461,0.0800803266666667,3,0.147585,0.121461,0.129763,4,4,0,NA,"(80,85]","(40,45]","(60,65]","(60,65]",21,19,20,19.9008474576271,21.4075,21.365,21.39,21.3896237172178,115.993,109.926,111.404,111.787630902778,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-04-17
"18",NA,NA,NA,NA,NA,NA,NA,NA,0.374258,0.0552132,0.249008,0.1003588,2,0.374258,0.249008,0.249008,4,4,0,NA,"(85,90]","(45,50]","(65,70]","(65,70]",21,1.5,20.5,20.4850980392157,21.4025,7.79,21.39,21.3882667477545,116.743,110.339,112.358,112.365840625,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-04-18
"19",NA,NA,NA,NA,NA,NA,NA,NA,0.165437,0.0483901,0.1247785,0.079325494,10,0.165437,0.1247785,0.1283813,4,4,0,NA,"(90,95]","(45,50]","(65,70]","(70,75]",21,19.5,20.5,20.4275578790142,21.4,21.3775,21.3925,21.3914388363127,116.95,110.226,112.614,112.608084943872,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-04-19
"20",NA,NA,NA,NA,NA,NA,NA,NA,0.202485,0.0479314,0.125027,0.0788812888888889,9,0.202485,0.125027,0.138939666666667,4,4,0,NA,"(90,95]","(45,50]","(65,70]","(65,70]",21,19,20.5,20.3735194585448,21.3975,21.3775,21.39,21.3909501829674,115.853,110.146,112.556,112.433479222132,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-04-20
"21",NA,NA,NA,NA,NA,NA,NA,NA,0.144407,0.0495925,0.127101,0.075073617,5,0.144407,0.127101,0.1304092,4,4,0,NA,"(80,85]","(45,50]","(65,70]","(65,70]",20.5,4.5,19.5,19.5711127487104,21.4125,19.0025,21.39,21.3902094055013,115.616,110.135,112.289,112.11655150463,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-04-21
"22",NA,NA,NA,NA,NA,NA,NA,NA,0.762162,0.0405678,0.2251355,0.120478575,4,0.762162,0.2251355,0.33321,4,4,1,2,"(80,85]","(55,60]","(60,65]","(65,70]",29,0,20,18.9242968282466,21.405,0.0025,21.3925,21.323086304772,114.809,94.7881,112.1925,111.764332430556,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-04-22
"23",NA,NA,NA,NA,NA,NA,NA,NA,0.17299,0.04633,0.145828,0.080486164,5,0.17299,0.145828,0.145874,4,4,0,0,"(70,75]","(55,60]","(55,60]","(60,65]",20.5,19.5,19.5,19.7278401997503,21.4075,21.2375,21.3925,21.3912915226214,115.282,110.778,111.761,111.824550578704,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-04-23
"24",NA,NA,NA,NA,NA,NA,NA,NA,0.231529,0.0505849,0.14499,0.0836616933333333,3,0.231529,0.14499,0.167504666666667,4,4,0,NA,"(75,80]","(45,50]","(55,60]","(55,60]",20,0.5,19.5,19.4665254237288,21.3975,8.3925,21.39,21.3865553466318,115.062,110.338,111.738,111.675265972222,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-04-24
"25",NA,NA,NA,NA,NA,NA,NA,NA,0.156493,0.0531751,0.122889,0.0798147733333333,9,0.156493,0.122889,0.126842888888889,4,4,0,NA,"(75,80]","(50,55]","(55,60]","(60,65]",20.5,19,20,19.7785714285714,21.4075,21.38,21.39,21.3898156164823,114.708,110.704,111.583,111.657731481481,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-04-25
"26",NA,NA,NA,NA,NA,NA,NA,NA,0.227909,0.0405678,0.148626,0.0868867335714286,7,0.227909,0.148626,0.157046428571429,4,4,0,NA,"(70,75]","(45,50]","(50,55]","(55,60]",20,9.5,19.5,19.4941860465116,21.405,8.23,21.3875,21.3856998943556,113.619,109.875,110.668,110.975331365741,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-04-26
"27",NA,NA,NA,NA,NA,NA,NA,NA,0.188462,0.0583263,0.188462,0.08889828,1,0.188462,0.188462,0.188462,4,4,0,6,"(75,80]","(40,45]","(55,60]","(55,60]",33,0,19.5,19.3500563697858,21.395,0.005,21.385,20.9914885731933,115.047,93.9158,110.504,106.93887486402,"0","0","23","1","0","0","0","0","0","0","0","0","0","0",2016-04-27
"28",NA,NA,NA,NA,NA,NA,NA,NA,0.284752,0.0511638,0.127852,0.0848663923076923,13,0.284752,0.127852,0.149309769230769,4,4,0,1,"(65,70]","(45,50]","(55,60]","(55,60]",20.5,0,20,19.7308248914617,21.4125,0.2525,21.3875,21.3762478540773,113.417,107.483,111.077,111.154132060185,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-04-28
"29",NA,NA,NA,NA,NA,NA,NA,NA,0.173669,0.0519139,0.123386,0.075138984,5,0.173669,0.123386,0.132645,4,4,0,NA,"(80,85]","(40,45]","(55,60]","(55,60]",21,19,19.5,19.6274409044193,21.4,15.905,21.39,21.3886299136259,114.884,109.812,111.265,111.482203703704,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-04-29
"30",NA,NA,NA,NA,NA,NA,NA,NA,0.124928,0.0555788,0.122409,0.0809163333333333,3,0.124928,0.122409,0.123108,4,4,0,NA,"(80,85]","(45,50]","(55,60]","(60,65]",21,19.5,20,20.1142533936652,21.395,21.38,21.39,21.3900741457124,114.17,110.657,111.666,111.786726851852,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-04-30
