"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_max_value","temp_min_value","temp_median_value","temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-07-31
"2",NA,NA,NA,NA,NA,NA,NA,NA,0.213825,0.0583159,0.205783,0.09330906,5,0.213825,0.205783,0.184691,4,4,0,NA,NA,NA,NA,NA,26.5,19,19,19.2381934892251,20.01,19.98,20.0025,20.0027048074565,105.999,103.366,104.315,104.488481597222,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-08-01
"3",1.61883,0,0.170199,0.11826482448843,0,-Inf,NA,NA,0.187459,0.0513969,0.12402,0.0801867,3,0.187459,0.12402,0.144494333333333,4,4,0,NA,NA,NA,NA,NA,20,19,19,19.2382370458606,20.01,19.97,20.0025,20.003342397462,105.983,103.522,104.28,104.56531087963,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-08-02
"4",1.68087,0.0439453,0.191553,0.116619474995806,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,2,NA,NA,NA,NA,30,0,19,19.2200337647721,20.02,0.25,20.0025,19.8867365218861,105.941,96.0485,103.9055,104.146864907407,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-08-03
"5",1.53431,0.0439453,0.248592,0.117023518493718,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA,20,19,19.5,19.2680722891566,20.0125,19.9975,20.0025,20.0037609649123,106.197,102.734,104.155,104.286721875,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-08-04
"6",1.53871,0,0.186444,0.115373694840029,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA,20,19,19,19.2422312786551,20.0075,19.99,20.0025,20.0029212846348,106.003,102.942,103.8275,104.118638078704,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-08-05
"7",1.5863,0.0439453,0.186444,0.117750134535957,0,-Inf,NA,NA,0.221267,0.047862,0.201826,0.088895752,5,0.221267,0.201826,0.192732,4,4,0,NA,NA,NA,NA,NA,20.5,19,19,19.2462775461584,20.0175,19.995,20.0025,20.0023808988764,105.443,102.044,103.3095,103.691578009259,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-08-06
"8",1.52168,0.0621481,0.181191,0.119434150471759,0,-Inf,NA,NA,0.227137,0.0421659,0.190297,0.084087104,5,0.227137,0.190297,0.1758288,4,4,0,NA,NA,NA,NA,NA,19.5,0,19.5,19.2600405679513,20.0075,19.8225,20.0025,20.0016410644743,105.469,103.215,103.72,104.010594907407,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-08-07
"9",5.05352,0,0.196529,0.116365465657404,1,5.05352,5.05352,5.05352,15.2655,0.0489769,0.20997,0.523040702857143,7,15.2655,0.20997,2.350676,4,4,0,1,NA,NA,NA,NA,22.5,0,19.5,19.4794576828266,20.61,0.28,20.0025,20.0471770804147,106.996,95.9687,103.5335,103.845771400463,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-08-08
"10",2.49793,0,0.181191,0.114696679329152,2,2.49793,2.04394,2.04394,1.13163,0.0489769,0.1679255,0.116380404375,8,1.13163,0.1679255,0.286824375,4,4,0,2,NA,NA,NA,NA,20.5,0,19.5,19.6572295247725,23.22,0.29,20.605,20.5891400418035,107.951,103.222,104.899,105.180539405161,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-08-09
