"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_max_value","temp_min_value","temp_median_value","temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-02-29
"2",NA,NA,NA,NA,NA,NA,NA,NA,116.294,0.0472948,0.157892,0.582106976979167,48,116.294,0.157892,2.58126420833333,4,4,0,4,NA,NA,NA,NA,33,0,19.5,19.2525162818236,24.0525,0.2425,21.54,21.3664306960143,107.499,98.6957,105.197,105.412958622685,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-03-01
"3",7.52518,0,0.196529,0.110727217733513,0,-Inf,NA,NA,0.219185,0.0503357,0.136587,0.0923077105172414,29,0.219185,0.136587,0.149965586206897,4,4,0,8,NA,NA,NA,NA,30.5,0,19.5,19.238397655105,21.7775,0.24,21.54,21.3954803459119,107.465,100.353,105.3365,105.500929513889,"0","0","20","1","0","0","0","0","0","0","0","0","0","0",2016-03-02
"4",2.31455,0,0.178486,0.112897959791852,1,1.53683,1.53683,1.53683,21.9376,0.0558332,0.137031,0.228650565454545,33,21.9376,0.137031,0.810411696969697,4,4,0,2,NA,NA,NA,NA,29,0,19.5,19.2064393939394,23.515,0.0075,21.54,21.2250791724457,106.797,77.4034,104.45,99.6561108101852,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-03-03
"5",6.34062,0,0.274438,0.113172151829067,0,-Inf,NA,NA,22.3505,0.0484227,0.13416,0.196550482888889,45,22.3505,0.13416,0.645709977777778,4,4,0,3,NA,NA,NA,NA,36.5,0,19.5,19.227523659306,23.5425,0.2425,21.54,21.5145399278318,106.796,102.854,105.542,105.749958449074,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-03-04
"6",8.18268,0,2.11075,0.119210353271607,5,8.18268,5.76923,5.860752,116.888,0.0557652,0.127201,0.710281104736842,38,116.888,0.127201,3.20932255263158,4,4,0,1,NA,NA,NA,NA,37,0,19.5,19.7270029673591,24.1175,0.2625,21.5425,21.5332358062074,106.626,104.588,105.935,105.926576736111,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-03-05
"7",6.57919,0,3.30672,0.126575135951705,8,6.57919,4.94063,5.05649625,0.236536,0.0620983,0.129043,0.101273624067797,59,0.236536,0.129043,0.146016423728814,4,4,0,NA,NA,NA,NA,NA,36,9,19.5,19.4630163304515,24.075,19.4875,21.54,21.5422558565154,106.189,104.821,105.546,105.565279861111,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-03-06
"8",7.43832,0,2.70683,0.122008755761649,5,7.43832,5.53624,5.48469,0.210638,0.0622339,0.132846,0.104130341948052,77,0.210638,0.132846,0.141345909090909,4,4,0,3,NA,NA,NA,NA,34.5,0,19.5,19.3830744071954,24.1125,0.24,21.54,21.3637269047125,106.364,98.6631,104.578,104.834224143519,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-03-07
"9",8.29054,0.0439453,0.170199,0.115561599082059,1,8.29054,8.29054,8.29054,0.231142,0.0586619,0.132932,0.101492247816092,87,0.231142,0.132932,0.139980057471264,4,4,0,NA,NA,NA,NA,NA,20.5,18.5,19.5,19.3455357142857,21.5625,21.4775,21.54,21.5398303886926,105.7,103.669,104.271,104.462383912037,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-03-08
"10",7.58181,0,0.186444,0.122972941485623,4,7.58181,6.747715,6.149795,0.233841,0.0572577,0.131349,0.102960470148515,101,0.233841,0.131349,0.140647841584158,4,4,0,NA,NA,NA,NA,NA,33,0,19.5,19.3754666666667,24.205,1.1325,21.54,21.5353660396543,106.119,103.114,104.311,104.556685069444,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-03-09
"11",6.71875,0,0.354298,0.114169340464262,3,6.71875,4.95375,5.26443333333333,0.253021,0.0485965,0.1569755,0.0999945427272727,44,0.253021,0.1569755,0.159767977272727,4,4,0,0,NA,NA,NA,NA,34.5,10,19.5,19.5015657620042,23.56,19.9325,21.54,21.5408356567534,106.892,104.426,105.089,105.321333101852,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-03-10
"12",5.47485,0,0.484989,0.10507853746593,0,-Inf,NA,NA,0.224891,0.047818,0.133211,0.0981470435057471,29,0.224891,0.133211,0.145292896551724,4,4,0,2,NA,NA,NA,NA,32.5,0,19.5,19.3785279468733,21.7275,0.2575,21.54,21.5241375656891,106.416,103.945,105.5465,105.605320601852,"0","0","23","1","0","0","0","0","0","0","0","0","0","0",2016-03-11
"13",8.15419,0,0.263672,0.115762105142935,3,8.15419,7.35858,7.05966333333333,0.235278,0.0537081,0.1281055,0.0999267751041667,48,0.235278,0.1281055,0.138930791666667,4,4,0,NA,NA,NA,NA,NA,34.5,9.5,19.5,19.3773148148148,24.1675,19.5275,21.54,21.5414597447613,105.702,103.674,104.931,104.89668275463,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-03-12
"14",6.53531,0,0.175781,0.115312014760726,3,6.53531,5.28825,5.58494666666667,0.242566,0.0458827,0.139592,0.0984847242307692,65,0.242566,0.139592,0.155279676923077,4,4,0,NA,NA,NA,NA,NA,34,9,19.5,19.6357960457856,22.975,19.8525,21.54,21.5386781101292,105.142,103.31,104.256,104.275269212963,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-03-13
"15",7.69558,0,0.175781,0.117673799063877,5,7.69558,5.80294,5.555084,113.078,0.0455043,0.135071,2.27195927855769,52,113.078,0.135071,2.32127,4,4,0,1,NA,NA,NA,NA,37,0,19.5,19.6165633608815,23.7575,0.015,21.54,20.5048344035147,104.917,94.3549,104.592,104.334837743056,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-03-14
"16",4.73571,0,0.186444,0.112892670865431,0,-Inf,NA,NA,0.242648,0.0549807,0.1282705,0.10324343390625,64,0.242648,0.1282705,0.141121984375,4,4,0,1,NA,NA,NA,NA,32,0,19.5,19.5550146056475,24.1375,0.2575,21.54,21.5242905038057,106.106,103.465,104.922,104.991763078704,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-03-15
"17",7.51298,0,1.41787,0.120943348713167,7,7.51298,4.09494,4.62829285714286,0.234928,0.0402418,0.130934,0.0985159927272727,44,0.234928,0.130934,0.152717318181818,4,4,0,1,NA,NA,NA,NA,34,0,19.5,19.7245005257624,23.9975,0.2525,21.54,21.5198495623632,106.636,102.987,104.4415,104.640144560185,"3","1","16","1","0","0","2","1","0","0","3","1","1","1",2016-03-16
"18",7.41973,0,3.98184,0.140154718870459,13,7.41973,4.32923,4.55676215384615,105.982,0.0426828,0.175868,0.78573802516129,31,105.982,0.175868,3.59003122580645,4,4,1,5,NA,NA,NA,NA,35.5,0,19.5,19.5562571756602,23.755,0.0025,21.54,19.4334932432432,106.453,92.3133,103.562,100.092652696759,"17","1","4","1","10","1","8","1","4","1","5","1","3","1",2016-03-17
"19",5.91762,0,0.33178,0.197722141487691,61,5.91762,0.316894,1.45019457377049,36.1529,0.0507695,0.1395955,0.325931013101852,36,36.1529,0.1395955,1.19681572222222,4,4,0,13,NA,NA,NA,NA,37,0,19.5,19.5574189880614,24.1425,0.245,21.535,19.2124361022364,105.825,93.4694,99.91875,100.157983252315,"3","1","21","1","1","1","1","1","1","1","2","1","0","0",2016-03-18
