"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_max_value","temp_min_value","temp_median_value","temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-08-31
"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,1,NA,NA,NA,NA,20,0,19.5,19.4027059896625,21.75,2.865,21.74,21.7330262596072,108.825,104.816,106.768,106.668505528111,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-09-01
"3",7.69281,0.0621481,0.175781,0.119103748280877,1,7.69281,7.69281,7.69281,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,NA,NA,NA,NA,20.5,0.5,19.5,19.3660388821385,21.765,2.6575,21.7375,21.7342898879084,107.831,104.475,106.074,106.15512337963,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-09-02
"4",1.62716,0,0.186444,0.116693939043726,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,NA,NA,NA,NA,20,0,19.5,19.6502690238278,21.75,1,21.7375,21.7335540169375,108.396,104.206,105.5665,106.013903240741,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-09-03
"5",5.74794,0.0621481,0.210754,0.125922361697191,2,5.74794,2.986009,2.986009,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,NA,NA,NA,NA,20,19,19.5,19.6347150259067,21.7525,21.7275,21.7375,21.7383538949595,107.961,104.638,105.935,105.887269907407,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-09-04
"6",0.567899,0.0621481,0.191553,0.124265737072085,0,-Inf,NA,NA,0.240721,0.0601106,0.240166,0.10170297,2,0.240721,0.240166,0.240166,5,5,0,NA,NA,NA,NA,NA,20,19,19.5,19.3420467185762,21.745,21.73,21.7375,21.7383647175421,107.611,104.45,105.423,105.737605092593,"5","1","19","1","4","1","2","1","2","1","2","1","0","0",2016-09-05
"7",1.56731,0,0.201383,0.141890030882016,14,1.42399,0.6154745,0.610907214285714,0.350568,0.0496949,0.1804795,0.135067248888889,36,0.350568,0.1804795,0.196117888888889,5,5,0,1,NA,NA,NA,NA,28,0,19.5,19.5953299057412,21.75,0.2275,21.7375,19.8236847497843,107.906,96.4803,105.18,105.218127222222,"0","0","19","1","0","0","0","0","0","0","0","0","0","0",2016-09-06
"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4925,0,0.2575,0.253821221546727,98.1759,92.7524,94.9908,95.2296093402778,"0","0","15","1","0","0","0","0","0","0","0","0","0","0",2016-09-08
"9",0.508704,0.0621481,0.186444,0.125464552823167,0,-Inf,NA,NA,0.231922,0.0485965,0.216083,0.0928837371428571,7,0.231922,0.216083,0.185907857142857,5,5,0,1,NA,NA,NA,NA,31,0,19.5,19.7866666666667,21.745,0.23,0.2775,9.94515315182007,108.247,93.8632,105.408,101.688142291667,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-09-09
"10",2.5692,0,0.158447,0.104523394967407,0,-Inf,NA,NA,0.236022,0.0315477,0.232436,0.0920279133333333,3,0.236022,0.232436,0.229939333333333,5,5,0,1,NA,NA,NA,NA,21,0,19.5,19.5923117154812,21.76,0.25,21.7375,21.7213031703043,108.043,104.025,105.867,106.231094675926,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-09-10
"11",2.16584,0,0.170199,0.106126257974377,0,-Inf,NA,NA,0.275859,0.0440444,0.1290795,0.087141604,10,0.275859,0.1290795,0.153647,5,5,0,1,NA,NA,NA,NA,20.5,0,19.5,19.6062111801242,21.7475,0.3,21.7375,21.7346908414691,107.69,104.695,105.8515,106.190738541667,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-09-11
"12",1.77149,0.0439453,0.164428,0.110676553852912,0,-Inf,NA,NA,0.229759,0.0604743,0.226446,0.0966982533333333,3,0.229759,0.226446,0.195170666666667,5,5,0,NA,NA,NA,NA,NA,20.5,19,19.5,19.6920654911839,21.75,21.72,21.7375,21.7382035279554,107.532,105.046,105.897,106.181809259259,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-09-12
"13",1.29843,0.0439453,0.175781,0.108197200054593,0,-Inf,NA,NA,0.255224,0.0431154,0.123074,0.0847697890909091,11,0.255224,0.123074,0.147119909090909,5,5,0,NA,NA,NA,NA,NA,20.5,19,19.5,19.6981132075472,21.7475,21.73,21.7375,21.7377674294838,107.205,104.068,105.587,105.589253009259,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-09-13
"14",1.61046,0,0.1673135,0.10185402852953,0,-Inf,NA,NA,0.274411,0.0503692,0.12402,0.0903320092307692,13,0.274411,0.12402,0.155328615384615,5,5,0,0,NA,NA,NA,NA,20,19,19.5,19.4688346883469,21.7575,21.73,21.7375,21.7374157157676,107.088,104.357,105.153,105.422470932315,"3","1","22","1","1","1","1","1","1","1","1","1","0","0",2016-09-14
