"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_max_value","temp_min_value","temp_median_value","temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"11",1.15769,0,0.181191,0.101993194244548,0,-Inf,NA,NA,0.302192,0.0622339,0.135296,0.123771558823529,17,0.302192,0.135296,0.167917176470588,3,3,0,2,NA,NA,NA,NA,22.5,0,22,22.1045736064793,21.7925,0.25,21.7825,21.5877172131148,106.5,102.466,105.582,105.663373799329,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-07-10
"12",5.65513,0,0.170199,0.106272052788668,0,-Inf,NA,NA,0.183199,0.0642347,0.125211,0.109002066666667,9,0.183199,0.125211,0.139866111111111,3,3,0,NA,NA,NA,NA,NA,33.5,18,22,22.1401965856182,21.7975,20.8325,21.7825,21.7813928841787,106.835,105.251,105.825,105.863487731481,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-07-11
"13",5.56459,0,0.170199,0.11356032708786,3,5.56459,1.99552,2.590288,0.311786,0.059575,0.12756,0.119167655555556,9,0.311786,0.12756,0.167276666666667,3,3,0,NA,NA,NA,NA,NA,29,0,22,22.0566735112936,22.0775,4.3225,21.7825,21.7480830164766,107.295,104.518,105.8955,105.875578472222,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-07-12
"14",2.76402,0.0439453,0.170199,0.110310569185945,0,-Inf,NA,NA,0.278652,0.0631755,0.1320905,0.112679354166667,12,0.278652,0.1320905,0.148396,3,3,0,1,NA,NA,NA,NA,24,0,21.5,21.7395555555556,25.4275,13.8475,21.7825,21.765788590604,107.485,104.281,105.937,106.028065625,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-07-13
"15",3.99492,0,0.181191,0.113330697694994,0,-Inf,NA,NA,0.322081,0.0556819,0.139196,0.134934961111111,9,0.322081,0.139196,0.193535222222222,3,3,0,3,NA,NA,NA,NA,33,0,22,21.8395123916986,23.865,0.27,21.7825,21.6829180327869,108.107,103.571,106.2095,106.281340162037,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-07-14
"16",4.17758,0,0.175781,0.115281221414027,1,1.44953,1.44953,1.44953,0.210357,0.0605858,0.127203,0.111702709848485,11,0.210357,0.127203,0.151363818181818,3,3,1,1,NA,NA,NA,NA,34,0,22,21.7284440039643,24.235,0,21.765,17.2214869176771,862.655,-1.20926e+239,105.648,-4.40389683718315e+235,"0","0","23","1","0","0","0","0","0","0","0","0","0","0",2015-07-15
"17",2.35343,0,0.244677,0.109055738275652,1,2.32038,2.32038,2.32038,0.527967,0.0544876,0.127626,0.114079176315789,19,0.527967,0.127626,0.158410684210526,3,3,0,1,NA,NA,NA,NA,33,0,20.5,20.4187461010605,21.69,0.2525,21.6825,19.4699981343284,107.796,94.5993,105.697,105.475154895833,"5","1","20","1","2","1","3","1","1","1","2","1","0","0",2015-07-16
"18",2.50373,0.0439453,0.390594,0.136367941245667,16,1.57959,0.4134115,0.566861875,0.380854,0.0620983,0.1428875,0.135894560677083,32,0.380854,0.1428875,0.171247,3,3,0,5,NA,NA,NA,NA,24.5,0,20.5,20.6161257606491,21.7725,0,21.6825,19.5892298772169,107.651,95.687,105.851,105.769583888889,"0","0","23","1","0","0","0","0","0","0","0","0","0","0",2015-07-17
"19",5.52943,0,0.3868665,0.114791477502754,6,5.52943,0.6816815,1.5282445,0.232307,0.0711381,0.138232,0.12822752,25,0.232307,0.138232,0.14970484,3,3,0,7,NA,NA,NA,NA,26.5,0,18,18.0962914769031,21.5925,0.2525,21.58,20.6872097924773,108.035,99.0193,106.087,106.220308518519,"7","1","17","1","6","1","4","1","4","1","2","1","2","1",2015-07-18
"20",2.49561,0,0.506802,0.334143113068178,28,2.34233,1.643835,1.59518921428571,1.21905,0.0732814,0.391707,0.416847937272727,55,1.21905,0.391707,0.495474181818182,3,3,0,1,NA,NA,NA,NA,20,0,18,18.0599123234291,21.6,0.255,21.58,21.239305782424,107.991,97.2061,106.0075,106.180918715278,"7","1","16","1","3","1","4","1","1","1","2","1","1","1",2015-07-19
"21",4.47854,0.0439453,0.357013,0.210936357070525,24,2.85949,0.5378555,0.953416416666667,1.31855,0.0807973,0.1616755,0.32296249875,40,1.31855,0.1616755,0.366651875,3,3,0,1,NA,NA,NA,NA,24.5,0,21.5,20.2730271839535,21.595,0.25,21.58,19.2514442959002,108.329,93.8892,105.891,105.455261956019,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-07-20
"22",4.47854,0,0.175781,0.110276327129439,0,-Inf,NA,NA,0.137452,0.0667081,0.129032,0.1072834875,8,0.137452,0.129032,0.129602375,3,3,0,NA,NA,NA,NA,NA,23,0,21.5,21.5109983079526,24.69,5.8275,21.5825,21.5793446892076,108.644,105.211,106.506,106.846089583333,"2","1","22","1","1","1","1","1","1","1","1","1","1","1",2015-07-21
"23",2.40698,0,0.31074,0.129022174121781,8,2.40698,0.6016045,1.116374375,1.06861,0.0566431,0.153522,0.245444808333333,12,1.06861,0.153522,0.3236235,3,3,0,NA,NA,NA,NA,NA,24,0,20.5,20.7901498929336,21.615,0.83,21.5825,21.5790521872602,108.01,105.16,106.2885,106.465564699074,"7","1","16","1","4","1","4","1","2","1","3","1","1","1",2015-07-22
"24",3.56986,0.0439453,0.43725,0.257685827397854,30,3.56986,0.7935135,1.40122233333333,2.04824,0.0629615,0.147938,0.255375365408805,53,2.04824,0.147938,0.357495188679245,3,3,0,NA,NA,NA,NA,NA,25.5,15.5,20.5,20.5895267764427,21.7,21.43,21.5825,21.578267786687,107.892,104.719,105.754,105.94059849537,"2","1","23","1","0","0","0","0","0","0","0","0","0","0",2015-07-23
"25",1.74845,0,0.316894,0.108684152972818,3,1.74845,1.38967,1.33420866666667,0.191272,0.0639452,0.124671,0.112001136363636,11,0.191272,0.124671,0.136721272727273,3,3,1,9,NA,NA,NA,NA,25.5,0,20.5,20.306488612158,22.415,0,21.5825,21.2973856776336,107.415,94.3873,105.167,104.833339780093,"4","1","19","1","3","1","2","1","2","1","2","1","1","1",2015-07-24
"26",2.8534,0,0.354298,0.146035249493199,12,1.41992,0.930423,0.936703416666667,0.677907,0.0627468,0.174194,0.183776344642857,28,0.677907,0.174194,0.220875107142857,3,3,0,21,NA,NA,NA,NA,31.5,0,20,20.1372528173506,21.5925,0.2475,21.58,18.1823730193988,107.608,92.9129,105.66,104.280252314815,"1","1","23","1","1","1","0","0","0","0","0","0","0","0",2015-07-25
"27",1.40762,0,0.1889985,0.121689314759572,5,1.40762,0.529172,0.7346054,0.883579,0.0654831,0.159451,0.171713272727273,11,0.883579,0.159451,0.226206272727273,3,4,1,1,NA,NA,NA,NA,21,0,20,19.86973986228,21.5925,0.2525,21.58,21.3905025957171,107.689,96.9303,105.903,105.899211111111,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-07-26
"28",0.448156,0.0439453,0.181191,0.10314250225108,0,-Inf,NA,NA,0.179817,0.0564043,0.1252685,0.10381145,4,0.179817,0.1252685,0.13781775,4,4,0,1,NA,NA,NA,NA,20,0,19.5,19.4411971830986,21.5925,0.22,21.58,21.4801288945121,108.207,98.1194,105.899,106.057827951389,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-07-27
"29",2.83507,0,0.175781,0.09995805716767,0,-Inf,NA,NA,0.203476,0.0716107,0.175708,0.12667276,5,0.203476,0.175708,0.1729064,4,4,0,1,NA,NA,NA,NA,19.5,0,19,18.931974248927,24.7575,0.2225,21.58,21.488681768559,108.974,99.3857,106.141,106.486315138889,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-07-28
"30",1.64428,0.0439453,0.181191,0.10616374886807,0,-Inf,NA,NA,0.146942,0.0623423,0.144603,0.1062031,2,0.146942,0.144603,0.144603,4,4,0,NA,NA,NA,NA,NA,19,16,16.5,16.704368174727,21.59,21.565,21.58,21.5805717747519,289.645,105.037,107.008,107.32238152564,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-07-29
"31",1.55246,0.0439453,0.1673135,0.0987801620269071,0,-Inf,NA,NA,0.183006,0.0538649,0.121046,0.10393115,3,0.183006,0.121046,0.141438333333333,4,4,0,NA,NA,NA,NA,NA,21,19.5,20.5,20.3586899101955,21.595,21.5425,21.58,21.5810419321947,108.789,105.786,106.526,106.718724652778,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-07-31
