"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_max_value","temp_min_value","temp_median_value","temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-10-31
"2",NA,NA,NA,NA,NA,NA,NA,NA,0.181228,0.0619078,0.139292,0.110670675,12,0.181228,0.139292,0.145933583333333,4,4,0,NA,NA,NA,NA,NA,33,12.5,16.5,16.6296703296703,21.985,19.525,21.5825,21.5816648604714,108.251,104.192,105.734,106.137656365741,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-11-01
"3",6.324,0.0439453,0.191553,0.105253402773033,0,-Inf,NA,NA,0.205194,0.0618806,0.156091,0.118569311538462,13,0.205194,0.156091,0.158463538461538,4,4,0,NA,NA,NA,NA,NA,30.5,8.5,17.5,17.3472222222222,23.7575,21.325,21.5825,21.5828472840606,107.833,104.397,105.842,105.960252777778,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-11-02
"4",10.3945,0,0.856652,0.109698286377532,2,10.3945,8.406235,8.406235,0.227931,0.0623896,0.133691,0.119182508695652,23,0.227931,0.133691,0.138904304347826,4,4,0,1,NA,NA,NA,NA,33.5,0,16.5,16.9186838124054,23.0925,0.2525,21.5825,21.5541546503244,106.969,103.436,105.361,105.476306597222,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-11-03
"5",7.65393,0.0439453,1.52294,0.108817824376895,1,3.26972,3.26972,3.26972,0.175938,0.0532032,0.130291,0.114306473913043,23,0.175938,0.130291,0.134789565217391,4,4,0,3,NA,NA,NA,NA,31.5,0,18,17.9198473282443,23.735,0.2275,21.5825,21.4178789288668,106.277,99.6924,104.672,104.589153217593,"0","0","21","1","0","0","0","0","0","0","0","0","0","0",2015-11-04
"6",6.52125,0,0.274438,0.10964869672894,1,6.52125,6.52125,6.52125,0.187954,0.0569104,0.14452,0.1086108875,4,0.187954,0.14452,0.15174125,4,4,0,3,NA,NA,NA,NA,31,0,20.5,20.5792349726776,23.265,0.225,21.575,16.2352309339315,106.265,92.079,104.075,102.858269886297,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-11-05
"7",9.07298,0.0439453,0.31074,0.11665461033284,4,9.07298,7.733935,7.4783325,0.198839,0.0567918,0.124425,0.112457560714286,14,0.198839,0.124425,0.139723071428571,4,4,0,NA,NA,NA,NA,NA,27.5,9,20.5,20.371676614216,23.21,21.5625,21.575,21.5763081314397,106.592,103.06,104.239,104.556128819444,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-11-06
"8",6.3426,0.0439453,0.263672,0.112392323818835,1,4.49254,4.49254,4.49254,0.194932,0.0683074,0.184959,0.12315053,5,0.194932,0.184959,0.1743174,4,4,0,NA,NA,NA,NA,NA,33,9.5,20.5,20.5875912408759,23.935,21.57,21.575,21.5782067479191,106.636,103.032,104.3025,104.607075347222,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-11-07
"9",10.4762,0,0.313832,0.115258358753555,3,10.4762,6.45697,7.40385,0.122721,0.061002,0.1214555,0.094838775,2,0.122721,0.1214555,0.1214555,4,4,0,NA,NA,NA,NA,NA,35,0,20.5,20.6730593607306,22.2175,5.955,21.575,21.5688180714533,106.741,102.703,104.264,104.625814699074,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-11-08
"10",6.62628,0.0439453,0.191553,0.115531332405947,2,6.62628,6.458915,6.458915,69.9114,0.0586619,0.127468,2.79202600769231,13,69.9114,0.127468,5.50342338461538,4,4,0,NA,NA,NA,NA,NA,33,11.5,20.5,20.692246835443,22.33,20.1325,21.575,21.5752832326284,106.836,103.262,104.625,104.759918634259,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-11-09
