"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_max_value","temp_min_value","temp_median_value","temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-06-30
"2",NA,NA,NA,NA,NA,NA,NA,NA,4.75051,0.0503692,2.4450465,0.53986831,2,4.75051,2.4450465,2.4450465,4,4,0,NA,NA,NA,NA,NA,19.5,18.5,19,18.8840694006309,20.62,20.6,20.6075,20.6082096212451,106.756,103.157,104.123,104.626598148148,"0","0","22","1","0","0","0","0","0","0","0","0","0","0",2016-07-01
"3",1.80818,0.0439453,0.170199,0.115578565206126,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA,19.5,0,19,18.8143939393939,21.5475,19.7075,20.6075,20.6349810740478,106.627,95.8467,104.315,103.832624664352,"0","0","11","1","0","0","0","0","0","0","0","0","0","0",2016-07-02
"4",1.61525,0.0439453,0.175781,0.118119667962538,0,-Inf,NA,NA,0.213438,0.0503692,0.213438,0.09195496,1,0.213438,0.213438,0.213438,4,4,0,NA,NA,NA,NA,NA,20,19,19,19.191726618705,21.5675,19.69,20.6125,20.754154453672,107.067,93.1414,95.8062,99.1127447685185,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-07-03
"5",1.70766,0.0439453,0.175781,0.116916556001169,0,-Inf,NA,NA,0.220773,0.0458827,0.165776,0.0887926333333333,3,0.220773,0.165776,0.169420666666667,4,4,0,NA,NA,NA,NA,NA,19.5,18.5,19,18.9698275862069,20.6175,20.565,20.6075,20.6080855688028,106.566,103.461,104.463,104.660319791667,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-07-04
"6",1.6325,0.0439453,0.170199,0.115010903152697,0,-Inf,NA,NA,0.242343,0.0539587,0.221116,0.0890938133333333,3,0.242343,0.221116,0.195826333333333,4,4,0,NA,NA,NA,NA,NA,19.5,18.5,19,18.9918032786885,20.6175,20.6025,20.6075,20.6077542462845,106.556,103.68,104.389,104.73306724537,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-07-05
"7",1.71443,0.0439453,0.175781,0.113551074057157,0,-Inf,NA,NA,0.227286,0.0509023,0.2181045,0.09404045,2,0.227286,0.2181045,0.2181045,4,4,0,NA,NA,NA,NA,NA,20,18.5,19,18.891975308642,20.615,20.545,20.6075,20.6077886130812,106.338,103.486,104.363,104.670074528411,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-07-06
"8",2.12306,0.0439453,0.181191,0.113944275708198,0,-Inf,NA,NA,0.229338,0.0400737,0.219559,0.0884173966666667,6,0.229338,0.219559,0.203425166666667,4,4,0,NA,NA,NA,NA,NA,19.5,19,19,19.0365853658537,20.6125,20.57,20.6075,20.6076090030639,106.337,102.48,103.806,104.128669212963,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-07-07
"9",2.61096,0,0.175781,0.111324387850687,1,2.12306,2.12306,2.12306,0.232769,0.040907,0.217546,0.09048536,7,0.232769,0.217546,0.195527571428571,4,4,0,NA,NA,NA,NA,NA,19,18.5,19,18.9767441860465,20.635,20.5825,20.6075,20.6074641068447,106.305,102.781,104.296,104.332256712963,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-07-08
"10",5.02747,0.0439453,0.170199,0.112507318288609,0,-Inf,NA,NA,0.322571,0.0426828,0.1744395,0.08814890125,4,0.322571,0.1744395,0.19940675,4,4,0,NA,NA,NA,NA,NA,32,0,19,19.1407942238267,22.62,20.12,20.6075,20.616989848368,106.347,-6.97896e+165,104.461,-8.13114295700804e+161,"1","1","24","1","0","0","0","0","0","0","0","0","0","0",2016-07-09
