"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_max_value","temp_min_value","temp_median_value","temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-07-31
"2",NA,NA,NA,NA,NA,NA,NA,NA,0.177845,0.0583159,0.177845,0.11808045,1,0.177845,0.177845,0.177845,4,4,0,NA,NA,NA,NA,NA,21,19.5,20.5,20.4031193761248,21.5975,21.565,21.5825,21.5815731792717,107.885,105.663,106.404,106.583027199074,"0","0","18","1","0","0","0","0","0","0","0","0","0","0",2015-08-01
"3",5.78244,0,0.281387,0.153573537604344,1,5.78244,5.78244,5.78244,0.223678,0.0625314,0.208993,0.138445375,2,0.223678,0.208993,0.208993,4,4,0,1,NA,NA,NA,NA,23,0,20,18.9685195689166,21.6175,0,21.58,20.9147353689567,108.082,93.6536,106.3365,103.419842361111,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-08-02
"4",4.10083,0.0439453,0.1614375,0.109802390999354,0,-Inf,NA,NA,0.127983,0.0640243,0.125329,0.0995019,3,0.127983,0.125329,0.125507666666667,4,4,0,NA,NA,NA,NA,NA,25.5,16.5,20,19.6008321096427,21.6525,21.1275,21.58,21.581182409072,108.351,105.346,106.445,106.619363541667,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-08-03
"5",2.01527,0.0439453,0.164428,0.103705668375102,0,-Inf,NA,NA,0.161793,0.0569104,0.1277935,0.1012583875,4,0.161793,0.1277935,0.1344205,4,4,0,NA,NA,NA,NA,NA,20.5,16.5,20,19.1612709832134,21.5925,21.575,21.5825,21.5815128549501,107.902,105.226,106.46,106.505837152778,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-08-04
"6",4.40068,0,0.152231,0.10110246951278,0,-Inf,NA,NA,0.181757,0.0521787,0.164339,0.1121184125,8,0.181757,0.164339,0.158337625,4,4,0,NA,NA,NA,NA,NA,17,16,16.5,16.5168539325843,21.585,21.3475,21.5825,21.5814844352971,107.494,104.897,106.22,106.191115162037,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-08-05
"7",0.608924,0,0.158447,0.106894590781735,0,-Inf,NA,NA,0.188034,0.0587769,0.16754,0.115349216666667,3,0.188034,0.16754,0.166375,4,4,0,1,NA,NA,NA,NA,19,0,16.5,16.2418546365915,21.5925,0.225,21.5825,21.3379320866142,107.832,96.0101,106.111,105.955918923611,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-08-06
"8",0.502977,0,0.164428,0.105350815458608,0,-Inf,NA,NA,0.247297,0.0630954,0.142276,0.11780685,5,0.247297,0.142276,0.157307,4,4,0,1,NA,NA,NA,NA,21.5,0,16.5,16.2741935483871,25.3075,0.23,21.5825,21.4892367668097,107.769,99.9696,106.2665,106.144824606481,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-08-07
"9",3.08213,0.0439453,0.158447,0.107490487250351,0,-Inf,NA,NA,1.03006,0.0487006,0.1495035,0.21942165,4,1.03006,0.1495035,0.36255625,4,4,0,NA,NA,NA,NA,NA,18,15.5,16.5,16.5394736842105,21.6,21.565,21.5825,21.581712494158,107.847,104.755,105.966,106.132288194444,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-08-08
"10",2.31496,0.0439453,0.186444,0.108863196447688,0,-Inf,NA,NA,0.280059,0.0489769,0.151364,0.123173816666667,3,0.280059,0.151364,0.186349666666667,4,4,0,NA,NA,NA,NA,NA,17,0,16.5,16.438282647585,21.5925,7.765,21.5825,21.5798411659316,107.394,104.949,105.94,106.139542939815,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-08-09
"11",0.448156,0.0439453,0.164428,0.105746266624519,0,-Inf,NA,NA,0.192283,0.0625314,0.1842635,0.1241868,2,0.192283,0.1842635,0.1842635,4,4,0,NA,NA,NA,NA,NA,17,11.5,16.5,16.6008620689655,21.59,18.735,21.5825,21.5811590395104,107.983,104.121,105.806,105.940764467593,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-08-10
"12",2.01574,0.0439453,0.164428,0.109130968270263,0,-Inf,NA,NA,0.182313,0.0629615,0.182313,0.12263725,1,0.182313,0.182313,0.182313,4,4,0,2,NA,NA,NA,NA,22,0,19.5,19.1117283950617,21.5925,0.225,21.5825,21.2377319994735,107.556,96.2885,106.111,105.935152638889,"1","1","16","1","1","1","0","0","0","0","0","0","0","0",2015-08-11
