"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_max_value","temp_min_value","temp_median_value","temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-05-31
"2",NA,NA,NA,NA,NA,NA,NA,NA,0.306912,0.0384847,0.155776,0.0962310098958333,16,0.306912,0.155776,0.16294725,3,3,0,5,NA,NA,NA,NA,34.5,0,18,18.1499676793794,21.69,0.2525,21.68,21.6043667711599,106.577,101.032,105.404,105.561535763889,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-06-01
"3",2.76332,0,0.158447,0.103421464484265,1,1.94802,1.94802,1.94802,0.540471,0.0592058,0.15442,0.108362768137255,17,0.540471,0.15442,0.179338764705882,3,3,0,3,NA,NA,NA,NA,34,0,18,18.0619217081851,21.6975,0.0175,21.68,21.3825030838816,106.715,95.6145,105.1325,105.185109224537,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-06-02
"4",6.33224,0,0.4342715,0.0977053406793891,1,6.33224,6.33224,6.33224,0.207864,0.0538649,0.128938,0.09476207,15,0.207864,0.128938,0.144159133333333,3,3,0,11,NA,NA,NA,NA,35,0,18,17.971449704142,23.65,0.26,21.68,21.6079459175887,106.821,102.627,105.439,105.513140856481,"0","0","23","1","0","0","0","0","0","0","0","0","0","0",2015-06-03
"5",1.36089,0,0.2842595,0.100077840563029,1,1.36089,1.36089,1.36089,0.194802,0.0559237,0.165748,0.101041567156863,17,0.194802,0.165748,0.156598705882353,3,3,0,2,NA,NA,NA,NA,27.5,0,18,18.1383763837638,21.685,0.2525,21.68,20.3433336462636,106.587,94.4379,105.112,104.932758205459,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-06-04
"6",9.23814,0,0.450751,0.0980043619080818,1,9.23814,9.23814,9.23814,58.1045,0.0566431,0.131005,1.23657461470588,17,58.1045,0.131005,3.56167829411765,3,3,0,11,NA,NA,NA,NA,31.5,0,18,17.9710002188663,21.6875,0.2525,21.68,21.5219933788122,107.253,100.039,105.1825,105.442779149036,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-06-05
"7",5.87702,0.0439453,0.367673,0.093478403895993,0,-Inf,NA,NA,0.239499,0.0571176,0.1782665,0.103738351666667,20,0.239499,0.1782665,0.1636447,3,3,0,NA,NA,NA,NA,NA,18.5,17.5,18,18.0106666666667,21.685,21.6575,21.68,21.6804302490383,107.662,104.091,105.4825,105.761425694444,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-06-06
"8",5.87702,0.0439453,0.164428,0.104952568439683,0,-Inf,NA,NA,0.233464,0.0656888,0.1354215,0.103596011904762,14,0.233464,0.1354215,0.155574785714286,3,3,0,1,NA,NA,NA,NA,21.5,0,18,17.8038397328881,21.7125,0.28,21.6825,21.6525398803589,107.409,103.363,105.729,105.871832175926,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-06-07
"9",4.3203,0.0439453,0.164428,0.100449490294967,0,-Inf,NA,NA,0.186702,0.0587481,0.12998,0.0993005666666667,15,0.186702,0.12998,0.1441406,3,3,0,NA,NA,NA,NA,NA,18.5,0,18,17.8940312799234,21.6875,2.2775,21.6825,21.673244047619,107.488,104.637,105.538,105.710268634259,"0","0","23","1","0","0","0","0","0","0","0","0","0","0",2015-06-08
"10",8.23327,0,0.210754,0.105157993835146,2,8.23327,4.74966,4.74966,0.700251,0.0620983,0.144803,0.144202340909091,11,0.700251,0.144803,0.248451545454545,3,3,0,7,NA,NA,NA,NA,26.5,0,18,17.7428714357179,22.9,0.01,21.68,19.4551348228043,108.538,93.3993,105.879,105.444157581019,"0","0","18","1","0","0","0","0","0","0","0","0","0","0",2015-06-09
"11",2.11258,0,0.259984,0.0996063432168937,1,1.5431,1.5431,1.5431,0.535958,0.0518218,0.184959,0.124708707051282,13,0.535958,0.184959,0.216299692307692,3,3,1,1,NA,NA,NA,NA,25,0,17.5,18.2252124645892,24.11,0,21.385,11.5901833115753,106.921,94.7709,105.337,102.981605509259,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-06-10
"12",1.03155,0.0439453,0.334678,0.0828404273723514,0,-Inf,NA,NA,0.297772,0.0458827,0.1283895,0.092318025,8,0.297772,0.1283895,0.157826125,3,3,0,1,NA,NA,NA,NA,23.5,0,23,23.0425593514765,21.7025,0.2475,21.68,21.6707166282036,106.671,104.406,106.139,106.079797337963,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-06-11
"13",0.545347,0.0439453,0.383106,0.0873614371606466,0,-Inf,NA,NA,0.323449,0.0342646,0.167092,0.0907143432291667,16,0.323449,0.167092,0.1735329375,3,3,0,NA,NA,NA,NA,NA,22,20.5,21.5,21.4258214404248,21.695,21.6725,21.68,21.6811004596589,107.673,105.117,105.794,106.002497222222,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-06-12
"14",1.17507,0,0.322931,0.0975484682549771,1,1.17507,1.17507,1.17507,0.553547,0.0458827,0.155466,0.110393454545455,11,0.553547,0.155466,0.201131454545455,3,3,0,1,NA,NA,NA,NA,28,0,21,20.8860759493671,21.725,0.0075,21.68,21.5510521247914,107.967,97.4741,106.004,106.171070613426,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-06-13
"15",0.348805,0,0.170199,0.0988664245785492,0,-Inf,NA,NA,0.305423,0.0400737,0.137844,0.103040464473684,19,0.305423,0.137844,0.164400842105263,3,3,0,NA,NA,NA,NA,NA,22,20,21,20.7884615384615,21.74,21.6625,21.6825,21.6815899720708,107.826,104.952,106.1315,106.239179976852,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-06-14
