"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_max_value","temp_min_value","temp_median_value","temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-05-31
"2",NA,NA,NA,NA,NA,NA,NA,NA,0.2533,0.0680352,0.2533,0.11127426,1,0.2533,0.2533,0.2533,5,5,0,1,NA,NA,NA,NA,17.5,0,12.5,11.8669635941131,22.0575,0.2425,22,21.9022555681389,108.966,101.095,106.705,106.952696527778,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-06-01
"3",1.57653,0.0439453,0.191553,0.107928489007536,0,-Inf,NA,NA,0.289536,0.0583159,0.130162,0.0964092746296296,9,0.289536,0.130162,0.182631333333333,5,5,0,NA,NA,NA,NA,NA,23,0,14.5,13.6016244057052,22.185,21.82,22.0025,21.9927490263631,108.747,105.825,106.793,107.096579398148,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-06-02
"4",1.57653,0.0439453,0.196529,0.116827545593629,0,-Inf,NA,NA,0.474898,0.0605858,0.143459,0.111429126875,8,0.474898,0.143459,0.21917,5,5,0,NA,NA,NA,NA,NA,23.5,0,14,12.4707410754632,22.2025,21.8075,22.0025,21.984432346723,109.615,105.062,106.9515,107.143990277778,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-06-03
"5",4.00867,0,0.267309,0.108147939282445,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,NA,NA,NA,NA,22.5,0,14,12.6526965562053,22.165,21.8325,22,21.9817395833333,109.533,105.177,106.684,106.845124189815,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-06-04
"6",1.46938,0.0439453,0.186372,0.107609365030818,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,NA,NA,NA,NA,17.5,0,14.5,14.3360534124629,22.0325,6.44,22.0025,21.9982940849249,108.528,105.07,106.757,106.792106944444,"0","0","23","1","0","0","0","0","0","0","0","0","0","0",2017-06-05
"7",2.32038,0,0.2130205,0.109681598554157,1,1.1358,1.1358,1.1358,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,NA,NA,NA,NA,19,0,14.5,13.5357525920629,22.71,0.955,22.0025,21.9918531016657,108.643,96.131,105.735,105.377375289352,"0","0","21","1","0","0","0","0","0","0","0","0","0","0",2017-06-06
"8",2.24379,0,0.186444,0.118740774539897,2,0.518108,0.5056965,0.5056965,0.135371,0.0732641,0.135371,0.08791034,1,0.135371,0.135371,0.135371,5,5,0,2,NA,NA,NA,NA,16.5,0,14.5,13.1353303590397,23.0375,8.375,22,21.9848916252331,108.303,94.8436,106.076,104.847615555556,"1","1","23","1","0","0","0","0","0","0","0","0","0","0",2017-06-07
"9",1.16766,0,0.191553,0.118620408345981,2,0.604148,0.4805805,0.4805805,0.30957,0.0566431,0.1299275,0.10011033,14,0.30957,0.1299275,0.156839785714286,5,5,0,NA,NA,NA,NA,NA,21.5,0.5,14,12.4938510589843,22.1375,21.7675,22,21.982853082466,108.021,104.514,106.2105,106.187909606481,"1","1","23","1","0","0","0","0","0","0","0","0","0","0",2017-06-08
"10",1.44553,0,0.2037525,0.115268418096881,4,0.670796,0.4852445,0.5265895,0.129902,0.0653025,0.129902,0.08134482,1,0.129902,0.129902,0.129902,5,5,0,1,NA,NA,NA,NA,30,0,14,12.5949713392392,22.0875,0.24,22.0025,20.7350354904719,107.253,94.156,105.742,105.126841840278,"0","0","22","1","0","0","0","0","0","0","0","0","0","0",2017-06-09
"11",1.5406,0,0.186444,0.117063687321214,0,-Inf,NA,NA,0.322299,0.0558332,0.1280945,0.0936586566666667,12,0.322299,0.1280945,0.183585666666667,5,5,0,1,NA,NA,NA,NA,17,0,14,13.0132896099413,22.05,0.0075,22.0025,21.5348101770617,106.98,93.958,106.1345,104.757757627315,"0","0","1","1","0","0","0","0","0","0","0","0","0","0",2017-06-10
"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0075,0.005,0.005,0.00623205741626794,94.0656,91.0299,92.3076,92.3783000827325,"0","0","8","1","0","0","0","0","0","0","0","0","0","0",2017-06-12
"13",1.47135,0,0.259984,0.107367688332216,0,-Inf,NA,NA,0.349189,0.0539587,0.126161,0.110282423333333,3,0.349189,0.126161,0.199793333333333,5,5,0,0,NA,NA,NA,NA,18.5,0,14.5,14.2480099502488,22.065,0.005,21.9975,21.3442006941609,106.932,91.532,92.4228,96.2671573149132,"3","1","22","1","1","1","1","1","0","0","1","1","0","0",2017-06-13
"14",1.20108,0,0.259984,0.126621055066785,9,0.734031,0.504893,0.513961,0.363886,0.0532032,0.1565635,0.11748998125,12,0.363886,0.1565635,0.17812125,5,5,0,1,NA,NA,NA,NA,19,0,14.5,12.967904290429,24.6125,0.01,22.0025,21.7401558752998,107.972,91.9165,105.0515,104.925525247875,"1","1","23","1","0","0","0","0","0","0","0","0","0","0",2017-06-14
"15",3.84892,0,0.206122,0.127446162998904,3,3.84892,1.17672,1.85875766666667,0.355633,0.0451414,0.137694,0.100500917142857,21,0.355633,0.137694,0.182599428571429,5,5,0,2,NA,NA,NA,NA,18.5,0,14.5,13.606935014549,25.7475,0.265,22.005,21.8113113053786,109.211,97.2047,106.185,106.217859790045,"3","1","21","1","0","0","1","1","0","0","0","0","0","0",2017-06-15
"16",1.29918,0.0439453,0.530993,0.12945398180523,19,1.2336,0.543573,0.581594526315789,0.342103,0.055439,0.147481,0.103208545188679,53,0.342103,0.147481,0.165823377358491,5,5,0,0,NA,NA,NA,NA,28,0,13.5,11.3836239575436,22.08,0.2675,21.98,21.9413141314131,108.993,97.1881,106.696,106.700765148305,"2","1","22","1","0","0","0","0","0","0","1","1","0","0",2017-06-16
"17",1.08359,0.0439453,0.427196,0.118905529319711,11,0.734031,0.506802,0.514684,0.281823,0.0538649,0.155226,0.112491642434211,76,0.281823,0.155226,0.171570342105263,5,5,0,NA,NA,NA,NA,NA,23,0,12.5,10.0539299610895,22.22,21.685,21.975,21.9461813719158,110.025,105.386,106.886,107.355597645674,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-06-17
"18",6.32767,0.0439453,0.414579,0.110576032280949,4,1.39937,0.452319,0.6830835,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,NA,NA,NA,NA,20.5,0,14,11.8334600760456,22.105,21.765,22,21.9671219481018,110.779,105.427,107.5515,107.838585196517,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-06-18
"19",5.18815,0,0.316894,0.0926941831465169,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,NA,NA,NA,NA,27,8,15,15.1803019008573,22.275,18.115,22.01,22.0097442650807,111.97,106.372,108.427,108.894898386907,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-06-19
