"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_max_value","temp_min_value","temp_median_value","temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-04-30
"2",NA,NA,NA,NA,NA,NA,NA,NA,0.26808,0.0604743,0.130902,0.0926621248357964,29,0.26808,0.130902,0.152008586206897,3,3,0,NA,NA,NA,NA,NA,19,16.5,18,17.9217199558986,21.1425,21.09,21.1,21.1003527659574,107.909,103.816,105.397,105.607014699074,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-05-01
"3",0.78857,0.0439453,0.397942,0.0920607470704408,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,NA,19.5,0,17.5,17.5941853422168,23.9225,20.4875,21.1025,21.1018685721119,107.795,104.517,105.843,106.007435763889,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-05-02
"4",0.78857,0.0439453,0.435036,0.0920550618385711,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,NA,NA,NA,18.5,17.5,18,17.8035264483627,21.11,21.0975,21.1,21.1012194203989,106.667,104.645,105.33,105.486615046296,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-05-03
"5",2.66005,0.0439453,0.615234,0.0955137061479265,0,-Inf,NA,NA,0.279551,0.0592058,0.181174,0.106900143055556,6,0.279551,0.181174,0.192067333333333,3,3,0,NA,NA,NA,NA,NA,18.5,0,18,18.0658300308234,21.1075,0.255,21.1,21.062621392579,106.428,102.604,104.782,105.038936111111,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-05-04
"6",2.77134,0,0.405156,0.0889437858877658,0,-Inf,NA,NA,0.281127,0.0620983,0.124357,0.0997528647727273,22,0.281127,0.124357,0.148064,3,3,0,NA,NA,NA,NA,NA,18.5,0,18,18.2215940430226,21.1075,0.2975,21.1,21.0925963800905,106.063,103.398,104.612,104.899765277778,"1","1","15","1","1","1","1","1","1","1","1","1","0","0",2015-05-05
"7",6.08702,0,0.856652,0.150068205273376,3,1.99068,1.03155,1.29296066666667,0.201711,0.0544876,0.163463,0.0991095666666667,11,0.201711,0.163463,0.160227090909091,3,3,1,NA,NA,NA,NA,NA,21,0,18,17.982332155477,25.535,0,21.6775,14.9810014455509,105.671,92.8949,104.827,102.412437465831,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-05-06
"8",6.08702,0.0439453,0.175781,0.110618924912036,0,-Inf,NA,NA,0.198227,0.0544566,0.127468,0.0951310058823529,17,0.198227,0.127468,0.143339941176471,3,3,0,0,NA,NA,NA,NA,18.5,0,18,18.1456377691883,24.1675,1.6775,21.6775,21.6750073264202,107.375,102.987,105.182,105.505143518519,"0","0","15","1","0","0","0","0","0","0","0","0","0","0",2015-05-07
"9",3.98087,0.0439453,0.164428,0.110522197203175,0,-Inf,NA,NA,0.260997,0.0587769,0.159017,0.0983353348484848,11,0.260997,0.159017,0.161145909090909,3,3,1,3,NA,NA,NA,NA,24,0,18,17.7111990261716,23.4375,0,21.68,20.4297241681261,107.04,93.7586,104.857,102.765213135396,"0","0","20","1","0","0","0","0","0","0","0","0","0","0",2015-05-08
"10",1.93309,0,0.186444,0.11134014462672,2,0.644365,0.6069805,0.6069805,0.302549,0,0.145094,0.091183953286268,43,0.302549,0.145094,0.157497744186047,3,3,0,6,NA,NA,NA,NA,31.5,0,18,18.0170854271357,21.86,0.01,21.6775,13.944264809591,107.116,92.4671,105.21,102.020987175926,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-05-09
