"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_max_value","temp_min_value","temp_median_value","temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0075,0.005,0.0075,0.00634854771784232,96.4331,92.2188,93.70855,93.8604009606481,"2","1","20","1","1","1","1","1","1","1","1","1","1","1",2017-05-11
"2",9.2018,0,0.5494305,0.108147196122614,5,9.2018,1.23829,2.9386578,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,4,NA,NA,NA,NA,24,0,21.5,21.1399055489965,21.5325,0.005,19.9775,16.5349585528355,104.909,92.2549,93.61345,94.2486126736111,"7","1","8","1","4","1","3","1","2","1","3","1","2","1",2017-05-12
"3",5.71779,0,0.224078,0.210618516828521,25,5.71779,0.322931,0.8638308,0.154549,0.0741055,0.125526,0.105922995833333,4,0.154549,0.125526,0.1314135,5,5,0,2,NA,NA,NA,NA,23.5,0,21.5,21.2570093457944,21.5125,0.0075,21.4925,11.8631656774458,105.699,93.1155,99.12385,99.3965732291667,"1","1","22","1","0","0","0","0","0","0","0","0","0","0",2017-05-13
"4",1.62835,0,0.201383,0.135492418836235,6,1.55867,1.48683,1.28772616666667,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,16,NA,NA,NA,NA,33,0,21.5,21.3734939759036,22.2275,0.24,21.495,17.7592398119122,106.479,93.4694,103.713,103.216383136574,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-05-14
"5",1.09599,0,0.158447,0.108946414981098,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,1,NA,NA,NA,NA,24,0,23.5,23.7204108977222,21.8125,0.2525,21.7975,21.7798485523385,106.438,103.213,104.605,104.782975115741,"1","1","17","1","0","0","0","0","0","0","0","0","0","0",2017-05-15
"6",2.78767,0,0.737967,0.10769763292364,0,-Inf,NA,NA,0.371406,0.0566431,0.2852985,0.113059546666667,6,0.371406,0.2852985,0.246819833333333,5,5,0,11,NA,NA,NA,NA,25.5,0,23.5,22.8312101910828,21.83,0,21.7625,18.9201343592099,106.477,92.1342,103.857,100.222463376533,"0","0","9","1","0","0","0","0","0","0","0","0","0","0",2017-05-16
"7",0.977721,0.0439453,0.615084,0.098501004041307,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,1,NA,NA,NA,NA,24.5,0,24,23.5806451612903,21.5075,0.0025,0.28,9.44413834951456,105.26,91.9815,93.24685,95.0872725,"0","0","20","1","0","0","0","0","0","0","0","0","0","0",2017-05-17
"8",5.71914,0,0.244677,0.106449082452717,1,5.71914,5.71914,5.71914,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,6,NA,NA,NA,NA,28.5,0,23.5,22.6216216216216,22,0.2425,21.5,13.2048576452855,105.793,94.7747,103.9725,101.924061863426,"0","0","20","1","0","0","0","0","0","0","0","0","0","0",2017-05-18
"9",1.68775,0,0.33755,0.103768935471211,1,0.613663,0.613663,0.613663,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,3,NA,NA,NA,NA,28,0,16.5,18.1752300613497,22.1075,0,21.9975,15.1484980654238,108.749,93.3314,103.629,101.864751064815,"1","1","16","1","0","0","1","1","0","0","0","0","0","0",2017-05-19
"10",1.45086,0,1.14173,0.109667159873381,1,0.943546,0.943546,0.943546,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,2,NA,NA,NA,NA,24,0,15,15.4428211586902,22.1,0.0075,22,16.8861112090236,109.36,94.1952,105.013,101.461964560185,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2017-05-20
