"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_max_value","temp_min_value","temp_median_value","temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-04-30
"2",NA,NA,NA,NA,NA,NA,NA,NA,0.945288,0.0472948,0.225707,0.119327462777778,9,0.945288,0.225707,0.332600222222222,4,4,0,1,NA,NA,NA,NA,17.5,0,15.5,15.2831533477322,20.62,0.2525,20.61,20.376421469922,106.418,96.7939,103.902,104.20137912037,"1","1","23","1","0","0","0","0","0","0","0","0","0","0",2016-05-01
"3",1.60446,0,0.186444,0.120372764869316,1,1.60446,1.60446,1.60446,0.26079,0.0539587,0.243134,0.101559988,5,0.26079,0.243134,0.239397,4,4,0,1,NA,NA,NA,NA,18,0,15.5,15.2661454792658,21.03,0.25,20.6125,15.6591715641953,107.723,94.3847,105.0015,104.045645868056,"0","0","17","1","0","0","0","0","0","0","0","0","0","0",2016-05-02
"4",1.57959,0,0.186444,0.119246070524462,0,-Inf,NA,NA,0.244807,0.0526934,0.21795,0.0977715,3,0.244807,0.21795,0.224728,4,4,0,2,NA,NA,NA,NA,26,0,15.5,15.2729618163055,22.96,0.255,20.61,20.5347918442739,107.172,95.5705,103.71,102.01805625,"0","0","1","1","0","0","0","0","0","0","0","0","0","0",2016-05-03
"5",0.284798,0.0761155,0.196529,0.125706352289225,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA,15.5,0,15.5,15.3035323538606,20.615,13.515,20.61,20.6081922860887,104.538,94.3143,95.1208,95.3171271412037,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-05-04
"6",4.65385,0,0.196529,0.124920937436632,3,4.65385,1.5753,2.171316,0.235107,0.0509023,0.235107,0.09572646,1,0.235107,0.235107,0.235107,4,4,1,3,NA,NA,NA,NA,36.5,0,15.5,15.2980209545984,24.1625,0.005,20.61,20.5003710450623,106.116,95.5536,104.747,104.588104031969,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-05-05
"7",4.77793,0.0439453,0.17299,0.106875012264072,0,-Inf,NA,NA,0.257778,0.0503692,0.2070425,0.090506920625,8,0.257778,0.2070425,0.19118875,4,4,0,1,NA,NA,NA,NA,36.5,0,21.5,21.3013969025205,22.79,0.68,20.6125,20.6011999309392,105.988,103.118,104.5015,104.71153275463,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-05-06
"8",3.89679,0.0439453,0.181191,0.118826247930361,0,-Inf,NA,NA,0.23784,0.0503357,0.22662,0.09114989,4,0.23784,0.22662,0.204952,4,4,0,NA,NA,NA,NA,NA,33.5,21,21.5,21.2837173579109,20.62,19.105,20.61,20.6101638011152,105.814,103.468,104.391,104.441035532407,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-05-07
"9",1.55928,0.0439453,0.175781,0.11912691249331,2,1.55928,1.539525,1.539525,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA,37,17,21.5,21.2977324263039,22.72,19.6125,20.61,20.6123886344713,105.624,103.883,104.5065,104.647053009259,"1","1","23","1","0","0","0","0","0","0","0","0","0","0",2016-05-08
"10",1.69061,0,0.175781,0.119574076618154,1,1.69061,1.69061,1.69061,0.311836,0.0440826,0.233652,0.0966197830769231,13,0.311836,0.233652,0.232225692307692,4,4,0,1,NA,NA,NA,NA,22,0,21.5,21.2970647773279,20.65,0.2675,20.61,20.5886161971831,106.434,103.024,104.8785,105.09925775463,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-05-09
"11",3.00696,0.0439453,0.175781,0.118666057750663,1,1.49026,1.49026,1.49026,0.29835,0.047862,0.242186,0.0960443845,10,0.29835,0.242186,0.2313439,4,4,0,NA,NA,NA,NA,NA,21.5,0,21.5,21.255291005291,23.835,20.6025,20.6125,20.6130171715535,106.414,103.841,105.051,105.206722453704,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-05-10
"12",1.42196,0,0.181191,0.118730524795352,0,-Inf,NA,NA,0.419103,0.0539587,0.24585,0.108310515833333,6,0.419103,0.24585,0.266955833333333,4,4,0,1,NA,NA,NA,NA,24,0,21.5,21.2679104477612,20.62,0.2675,20.6125,20.6022486267017,107.13,103.099,104.712,105.210651197778,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-05-11
