"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_max_value","temp_min_value","temp_median_value","temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","4","1","0","0","0","0","0","0","0","0","0","0",2016-02-01
"2",4.39145,0.0439453,0.186444,0.110737564925035,0,-Inf,NA,NA,0.241477,0.0497966,0.125856,0.101376888888889,9,0.241477,0.125856,0.155520111111111,4,4,0,1,NA,NA,NA,NA,21,0,20,19.6195652173913,21.5575,0.24,21.54,21.3858273381295,105.777,102.646,105.341,105.268615720524,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-02-02
"3",4.39145,0.0439453,0.175781,0.117801986452218,1,4.28146,4.28146,4.28146,0.237163,0.0625314,0.129971,0.101215247407407,63,0.237163,0.129971,0.142119634920635,4,4,0,3,NA,NA,NA,NA,22,0,20,19.5864661654135,21.55,0.2675,21.5375,21.5285440237888,105.76,103.227,104.029,104.277025115741,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-02-03
"4",1.58508,0,0.274438,0.102266524273597,0,-Inf,NA,NA,0.224711,0.047862,0.160295,0.093741009,25,0.224711,0.160295,0.159009,4,4,1,0,NA,NA,NA,NA,20.5,2,20,20.1314814814815,21.55,4.0625,21.5375,21.5330023714428,105.859,102.628,103.677,103.974766179052,"1","1","23","1","0","0","0","0","0","0","0","0","0","0",2016-02-04
"5",7.37941,0,0.240698,0.120336048394843,5,7.37941,4.06749,5.21895,113.117,0.0548579,0.138889,0.561557044489796,49,113.117,0.138889,2.46329493877551,4,4,0,9,NA,NA,NA,NA,36.5,0,20,19.9532710280374,24.1175,0.2425,21.5375,21.4090262896825,105.817,100.988,104.067,104.301346180556,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-02-05
"6",0.941497,0.0439453,0.181191,0.118535892456303,0,-Inf,NA,NA,0.246039,0.0605858,0.1286905,0.100312524,60,0.246039,0.1286905,0.146128916666667,4,4,0,NA,NA,NA,NA,NA,20.5,1.5,20,20.1503623188406,21.5675,3.1425,21.5375,21.5320534458509,105.822,102.524,103.838,104.019222569444,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-02-06
"7",2.94237,0.0439453,0.186444,0.126495798760267,0,-Inf,NA,NA,0.22262,0.061002,0.127598,0.0991051127150538,62,0.22262,0.127598,0.139656096774194,4,4,0,NA,NA,NA,NA,NA,20.5,20,20,20.1517103509551,21.5425,21.5175,21.5375,21.5372022610253,106.337,102.806,103.825,104.283155324074,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-02-07
"8",0.346026,0.0439453,0.175781,0.118944487697088,1,0.206122,0.206122,0.206122,0.218798,0.0544876,0.133993,0.0952977573333333,45,0.218798,0.133993,0.147890866666667,4,4,0,NA,NA,NA,NA,NA,20.5,19.5,20,20.1058763931104,21.55,21.53,21.5375,21.5384333842336,106.785,103.292,104.297,104.740772685185,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-02-08
"9",5.08001,0,0.191553,0.12440411608408,2,5.08001,4.70272,4.70272,0.225376,0.0567918,0.134019,0.100623392830189,53,0.225376,0.134019,0.151554849056604,4,4,0,NA,NA,NA,NA,NA,35,10,20,20.2027972027972,24.125,19.625,21.5375,21.5384274824081,107.026,103.55,104.884,105.164562615741,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-02-09
"10",2.4676,0.0439453,0.186444,0.118471362692534,0,-Inf,NA,NA,0.227516,0.0564043,0.131246,0.0994386757103825,61,0.227516,0.131246,0.152479885245902,4,4,0,NA,NA,NA,NA,NA,21.5,0,20,19.8437146092865,22.0025,13.71,21.5375,21.5370968581843,106.884,103.549,104.7225,105.036494907407,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2016-02-10
