"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_max_value","temp_min_value","temp_median_value","temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005,0,0.0025,0.0021496062992126,96.0912,92.2192,93.85125,94.0363072685185,"1","1","1","1","0","0","1","1","0","0","1","1","0","0",2015-09-19
"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,NA,NA,NA,NA,NA,0,0,0,0,0.2875,0,0.2475,0.150812655086849,100.504,91.9091,94.6401,94.9715359027778,"7","1","8","1","3","1","5","1","3","1","4","1","2","1",2015-09-21
"3",3.68276,0,0.294794,0.22908947337264,16,3.68276,0.2864435,0.7550501875,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,8,NA,NA,NA,NA,28,0,11.5,11.1235119047619,23.205,0.005,0.27,1.78523378995434,97.3492,93.8162,95.3057,95.5050093171296,"22","1","0","0","16","1","11","1","8","1","7","1","5","1",2015-09-22
"4",10.1566,0,0.316894,0.215274877347776,84,10.1566,0.304462,0.591702452380952,0.126214,0.074565,0.124241,0.0914822945833333,4,0.126214,0.124241,0.1241395,4,4,0,2,NA,NA,NA,NA,21,0,11,10.8147637795276,15.535,0.005,9.895,9.49738897515528,97.1289,93.1776,94.91835,94.9117263078704,"3","1","1","1","3","1","2","1","2","1","1","1","1","1",2015-09-23
"5",7.67887,0,7.25533,2.88526517252827,9,7.67887,6.59238,5.71792,5.30731,0.0613604,4.68021,2.90876571533333,20,5.30731,4.68021,3.30813475,4,4,0,2,NA,NA,NA,NA,32.5,0,11,15.4841750841751,22.4975,0.0025,9.8975,13.2195505617978,99.6093,92.2098,93.7746,94.1864350081986,"14","1","12","1","12","1","6","1","5","1","5","1","4","1",2015-09-24
"6",9.25558,0,1.956645,1.57427887841163,50,9.04398,3.779025,3.9475089,4.80878,0.0516588,0.5590975,1.32826245717949,130,4.80878,0.5590975,1.547911,4,4,0,2,NA,NA,NA,NA,30,0,17.5,19.19778208441,25.19,0.2325,21.5825,21.0030957827019,107.263,94.076,95.9003,96.5240751186205,"11","1","13","1","10","1","6","1","5","1","4","1","4","1",2015-09-25
"7",9.25558,0.0439453,1.62638,1.49195018056442,42,9.25558,4.25939,4.07167857142857,4.69519,0,1.65891,1.32109462605617,117,4.69519,1.65891,1.61105335897436,4,4,0,NA,NA,NA,NA,NA,26,16,17,18.4805891238671,21.615,21.55,21.5825,21.5818636363636,97.9569,93.4624,95.2455,95.4752715889365,"8","1","15","1","7","1","5","1","4","1","3","1","2","1",2015-09-26
"8",7.24591,0,0.38946,0.39629753617795,30,7.24591,1.36526,2.1391308,2.72596,0.0567918,0.186657,0.351717132504202,85,2.72596,0.186657,0.535805811764706,4,4,0,NA,NA,NA,NA,NA,23.5,0,17,17.2573639540689,21.6025,4.2075,21.5825,21.5789427570093,97.5467,93.5248,95.11625,95.163026412037,"10","1","15","1","7","1","4","1","3","1","3","1","3","1",2015-09-27
"9",6.21962,0,1.122002,0.607344607938481,35,6.21962,1.81404,2.16294068571429,2.07807,0,0.267085,0.470157913706066,84,2.07807,0.267085,0.642435666666667,4,4,0,NA,NA,NA,NA,NA,23.5,9,17,17.4444570135747,24.115,21.5525,21.5825,21.5825443438914,97.0495,93.3959,94.95665,95.0086738194444,"3","1","20","1","2","1","2","1","1","1","1","1","0","0",2015-09-28
"10",3.94946,0,0.186444,0.164520012424876,12,3.49552,0.782899,1.18876283333333,1.13507,0,0.144648,0.226430496825397,51,1.13507,0.144648,0.30819568627451,4,4,0,NA,NA,NA,NA,NA,25.5,9.5,17,16.7494340690436,21.615,9.8975,21.5825,21.2297410192147,106.782,93.3042,94.68515,96.2199552314815,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-09-29
