"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","hour_data","day_data","year_data","max_value","min_value","median_value","average_value","event_duration_seconds"
"1",1477872004,0.131836,6198004,0,0,2016-10-31 00:00:04,"li24_61",0,31,2016,0.158447,0.0621481,0.107644,0.109688695269168,3589
"63",1477875638,0.116268,290107763,0,0,2016-10-31 01:00:38,"li24_61",1,31,2016,0.158447,0.0621481,0.107644,0.110946853078203,3594
"123",1477879247,0.138967,793817873,0,0,2016-10-31 02:00:47,"li24_61",2,31,2016,0.158447,0.0621481,0.116268,0.114386832172471,3595
"183",1477882817,0.124296,446878700,0,0,2016-10-31 03:00:17,"li24_61",3,31,2016,0.170199,0.0621481,0.116268,0.114787168621236,3594
"246",1477886411,0.124296,560593214,0,0,2016-10-31 04:00:11,"li24_61",4,31,2016,0.158447,0.0761155,0.116268,0.114410201495017,3595
"306",1477890000,0.152231,956288050,0,0,2016-10-31 05:00:00,"li24_61",5,31,2016,0.170199,0.0621481,0.107644,0.10949224605042,3595
"366",1477893630,0.107644,326263458,0,0,2016-10-31 06:00:30,"li24_61",6,31,2016,0.164428,0.0621481,0.107644,0.108484877090301,3595
"426",1477897254,0.131836,697474695,0,0,2016-10-31 07:00:54,"li24_61",7,31,2016,0.158447,0.0621481,0.107644,0.110431679465776,3595
"486",1477900859,0.0982647,474150078,0,0,2016-10-31 08:00:59,"li24_61",8,31,2016,0.158447,0.0621481,0.107644,0.107913452138158,3594
"546",1477904403,0.131836,471213206,0,0,2016-10-31 09:00:03,"li24_61",9,31,2016,0.164428,0.0621481,0.116268,0.114895865837479,3594
"607",1477908042,0.107644,820757690,0,0,2016-10-31 10:00:42,"li24_61",10,31,2016,0.186444,0.0878906,0.131836,0.130811146529968,3595
"916",1477911622,0.0982647,187129619,0,0,2016-10-31 11:00:22,"li24_61",11,31,2016,0.201383,0.0761155,0.131836,0.130347227014218,3594
"979",1477915201,0.0878906,760373736,0,0,2016-10-31 12:00:01,"li24_61",12,31,2016,0.138967,0.0439453,0.0982647,0.0928771919642857,3594
"1158",1477918815,0.0761155,951222555,0,0,2016-10-31 13:00:15,"li24_61",13,31,2016,1.06924,0.0621481,0.0982647,0.104255614768683,3570
"1215",1477922450,0.131836,315902009,0,0,2016-10-31 14:00:50,"li24_61",14,31,2016,0.191553,0.0761155,0.116268,0.117126666556291,3594
"1398",1477926039,0.124296,683883298,0,0,2016-10-31 15:00:39,"li24_61",15,31,2016,0.175781,0.0761155,0.116268,0.116783510327869,3595
"1459",1477929629,0.116268,47000144,0,0,2016-10-31 16:00:29,"li24_61",16,31,2016,0.175781,0.0761155,0.116268,0.119746588375796,3595
"1522",1477933238,0.107644,413075649,0,0,2016-10-31 17:00:38,"li24_61",17,31,2016,0.164428,0.0761155,0.116268,0.114283504885993,3594
"1583",1477936812,0.124296,802346108,0,0,2016-10-31 18:00:12,"li24_61",18,31,2016,0.164428,0.0439453,0.107644,0.111294288780488,3595
"2014",1477940448,0.0982647,168746290,0,0,2016-10-31 19:00:48,"li24_61",19,31,2016,0.186444,0.0621481,0.107644,0.110385608435852,3594
"2071",1477944046,0.116268,538211558,0,0,2016-10-31 20:00:46,"li24_61",20,31,2016,0.170199,0.0761155,0.116268,0.118524133881579,3594
"2254",1477947600,0.0982647,913240230,0,0,2016-10-31 21:00:00,"li24_61",21,31,2016,0.152231,0.0621481,0.116268,0.112883258038585,3595
