"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","hour_data","day_data","year_data","max_value","min_value","median_value","average_value","event_duration_seconds"
"1",1443571238,0.152231,681944608,0,0,2015-09-30 00:00:38,"li24_61",0,30,2015,0.191553,0.0439453,0.107644,0.111827967946578,2595596
"64",1443574807,0.107644,785699586,0,0,2015-09-30 01:00:07,"li24_61",1,30,2015,0.605744,0.0621481,0.107644,0.109333229184188,2595591
"125",1443578427,0.116268,123075263,0,0,2015-09-30 02:00:27,"li24_61",2,30,2015,3.42181,0.0439453,0.107644,0.10956583968254,2595595
"188",1443582046,0.124296,464401995,0,0,2015-09-30 03:00:46,"li24_61",3,30,2015,0.206122,0.0621481,0.124296,0.124297516451613,2595596
"252",1443585650,0.131836,794201614,0,0,2015-09-30 04:00:50,"li24_61",4,30,2015,3.64402,0.0621481,0.107644,0.115157940480132,2595596
"314",1443589225,0.372888,136535690,0,0,2015-09-30 05:00:25,"li24_61",5,30,2015,0.372888,0.0439453,0.116268,0.113412835625518,2595595
"3697",1443592844,0.116268,454869657,0,0,2015-09-30 06:00:44,"li24_61",6,30,2015,0.33178,0.0621481,0.107644,0.107440908717519,2595585
"328547",1446188425,0.107644,27516610,0,0,2015-10-30 07:00:25,"li24_61",7,30,2015,0.14575,0.0621481,0.0982647,0.100128798657718,3599
"328607",1446192044,0.0761155,327687133,0,0,2015-10-30 08:00:44,"li24_61",8,30,2015,0.319927,0.0621481,0.0982647,0.103708340338983,3589
"328666",1446195633,0.107644,635956994,0,0,2015-10-30 09:00:33,"li24_61",9,30,2015,0.232537,0.0621481,0.0982647,0.100051878856153,3594
"328724",1446199257,0.116268,939908854,0,0,2015-10-30 10:00:57,"li24_61",10,30,2015,3.24303,0.0621481,0.107644,0.114176056366723,3595
"328782",1446202802,0.107644,260872565,0,0,2015-10-30 11:00:02,"li24_61",11,30,2015,3.6762,0.0621481,0.107644,0.121496305218855,3589
"328842",1446206431,0.107644,557131574,0,0,2015-10-30 12:00:31,"li24_61",12,30,2015,0.191553,0.0621481,0.0982647,0.102067373622705,3584
"328902",1446210031,0.0621481,111965326,0,0,2015-10-30 13:00:31,"li24_61",13,30,2015,0.152231,0.0621481,0.107644,0.106554111754967,3594
"328962",1446213605,0.0982647,175330751,0,0,2015-10-30 14:00:05,"li24_61",14,30,2015,0.158447,0.0621481,0.107644,0.107815151023891,3594
"329021",1446217219,0.124296,478664357,0,0,2015-10-30 15:00:19,"li24_61",15,30,2015,0.164428,0.0621481,0.0982647,0.100852425211506,3594
"329080",1446220803,0.138967,794560053,0,0,2015-10-30 16:00:03,"li24_61",16,30,2015,0.196529,0.0439453,0.0982647,0.0980245068493151,3595
"329139",1446224438,0.116268,96226977,0,0,2015-10-30 17:00:38,"li24_61",17,30,2015,0.138967,0.0439453,0.0982647,0.0939704370434783,3594
"329196",1446228007,0.107644,408503084,0,0,2015-10-30 18:00:07,"li24_61",18,30,2015,0.138967,0.0439453,0.0982647,0.0950018307017544,3594
"329253",1446231606,0.116268,714818216,0,0,2015-10-30 19:00:06,"li24_61",19,30,2015,0.14575,0.0621481,0.0982647,0.101781319663866,3595
"329313",1446235236,0.107644,19643418,0,0,2015-10-30 20:00:36,"li24_61",20,30,2015,0.14575,0.0621481,0.0982647,0.10077008760469,3589
"329373",1446238850,0.0878906,322284111,0,0,2015-10-30 21:00:50,"li24_61",21,30,2015,0.298052,0.0621481,0.107644,0.105291066721311,3599
"329434",1446242464,0.0982647,627120006,0,0,2015-10-30 22:01:04,"li24_61",22,30,2015,0.158447,0.0621481,0.0982647,0.101753106206897,3594
"329492",1446246058,0.107644,939306798,0,0,2015-10-30 23:00:58,"li24_61",23,30,2015,0.138967,0.0439453,0.0982647,0.0966213400673401,3595
"18518",1443682797,0.0878906,644162344,0,0,2015-10-01 06:59:57,"li24_61",6,1,2015,0.0878906,0.0878906,0.0878906,0.0878906,0
"3757",1443682822,0.0982647,622128382,0,0,2015-10-01 07:00:22,"li24_61",7,1,2015,1.57898,0,0.107644,0.133421430150754,3594
"3817",1443686426,0.0621481,938965146,0,0,2015-10-01 08:00:26,"li24_61",8,1,2015,5.6749,0,0.0982647,0.180853075979557,3595
"3876",1443690031,0.0621481,276863035,0,0,2015-10-01 09:00:31,"li24_61",9,1,2015,8.54157,0.0621481,0.0982647,0.145938485268631,3594
"3934",1443693650,0.107644,586190492,0,0,2015-10-01 10:00:50,"li24_61",10,1,2015,3.81313,0,0.0982647,0.129771570118845,3599
"3992",1443697204,0.116268,923883126,0,0,2015-10-01 11:00:04,"li24_61",11,1,2015,5.91403,0,0.0982647,0.238230745789474,3595
"4050",1443700839,0.116268,249040282,0,0,2015-10-01 12:00:39,"li24_61",12,1,2015,4.24408,0,0.107644,0.172463629812606,3594
"4109",1443704413,0.14575,592752257,0,0,2015-10-01 13:00:13,"li24_61",13,1,2015,0.186444,0.0621481,0.124296,0.12160890942492,3594
"4172",1443708032,0.116268,940814572,0,0,2015-10-01 14:00:32,"li24_61",14,1,2015,0.175781,0.0761155,0.124296,0.126841985714286,3595
"4236",1443711612,0.131836,281900355,0,0,2015-10-01 15:00:12,"li24_61",15,1,2015,0.175781,0.0621481,0.116268,0.115517731006494,3594
"4298",1443715237,0.0878906,389081211,0,0,2015-10-01 16:00:37,"li24_61",16,1,2015,0.175781,0.0621481,0.107644,0.109487626232114,3594
