"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","hour_data","day_data","year_data","max_value","min_value","median_value","average_value","event_duration_seconds"
"1",1448841654,0.0761155,386448101,0,0,2015-11-30 00:00:54,"li24_61",0,30,2015,1.68775,0.0621481,0.124296,0.130979028478964,3589
"63",1448845253,0.152231,694180550,0,0,2015-11-30 01:00:53,"li24_61",1,30,2015,5.49387,0.0621481,0.124296,0.159670518325434,3595
"126",1448848808,0.170199,9150161,0,0,2015-11-30 02:00:08,"li24_61",2,30,2015,3.84716,0.0439453,0.124296,0.128750428731942,3594
"189",1448852447,0.138967,308503684,0,0,2015-11-30 03:00:47,"li24_61",3,30,2015,5.14423,0,0.124296,0.161550083252818,3589
"252",1448856021,0.124296,617664200,0,0,2015-11-30 04:00:21,"li24_61",4,30,2015,1.55928,0.0761155,0.14575,0.155576549291339,3594
"317",1448859625,0.186444,920554202,0,0,2015-11-30 05:00:25,"li24_61",5,30,2015,0.215287,0.0621481,0.131836,0.134428054186414,3595
"380",1448863210,0.124296,229601130,0,0,2015-11-30 06:00:10,"li24_61",6,30,2015,1.47135,0.0621481,0.116268,0.123108716878981,3599
"443",1448866809,0.107644,529002571,0,0,2015-11-30 07:00:09,"li24_61",7,30,2015,1.64252,0.0439453,0.0982647,0.104253440837696,3594
"501",1448870438,0.116268,831850295,0,0,2015-11-30 08:00:38,"li24_61",8,30,2015,1.67166,0.0621481,0.124296,0.129123938625205,3595
"562",1448874018,0.124296,142838166,0,0,2015-11-30 09:00:18,"li24_61",9,30,2015,0.304462,0.0761155,0.124296,0.124160106840391,3594
"624",1448877642,0.14575,439615016,0,0,2015-11-30 10:00:42,"li24_61",10,30,2015,4.85809,0.0761155,0.124296,0.131051058649094,3594
"684",1448881206,0.116268,750351434,0,0,2015-11-30 11:00:06,"li24_61",11,30,2015,4.85352,0.0761155,0.131836,0.140238883641975,3595
"749",1448884816,0.107644,53688792,0,0,2015-11-30 12:00:16,"li24_61",12,30,2015,1.54872,0.0621481,0.116268,0.125667159021922,3594
"809",1448888455,0.107644,349847652,0,0,2015-11-30 13:00:55,"li24_61",13,30,2015,1.40144,0.0439453,0.0982647,0.104707132413793,3594
"867",1448892049,0.0982647,656521486,0,0,2015-11-30 14:00:49,"li24_61",14,30,2015,4.3599,0.0621481,0.0982647,0.120021146666667,3594
"925",1448895613,0.0621481,970584334,0,0,2015-11-30 15:00:13,"li24_61",15,30,2015,4.25612,0.0439453,0.107644,0.121267020307167,3595
"984",1448899228,0.107644,271106924,0,0,2015-11-30 16:00:28,"li24_61",16,30,2015,1.53053,0.0621481,0.124296,0.140012689030207,3594
"1047",1448902827,0.131836,583539761,0,0,2015-11-30 17:00:27,"li24_61",17,30,2015,5.68357,0.0439453,0.131836,0.14736672352,3594
"1110",1448906436,0.116268,882222396,0,0,2015-11-30 18:00:36,"li24_61",18,30,2015,1.50637,0.0621481,0.138967,0.145800657861635,3595
"1174",1448910046,0.164428,187238886,0,0,2015-11-30 19:00:46,"li24_61",19,30,2015,1.46609,0.0761155,0.138967,0.142058440971168,3594
"1239",1448913600,0.107644,570373958,0,0,2015-11-30 20:00:00,"li24_61",20,30,2015,1.51277,0.0621481,0.107644,0.116318230718954,3599
"1301",1448917244,0.0982647,800753661,0,0,2015-11-30 21:00:44,"li24_61",21,30,2015,2.24895,0.0761155,0.131836,0.28935591328,3595
"1364",1448920819,0.14575,119943841,0,0,2015-11-30 22:00:19,"li24_61",22,30,2015,0.206122,0.0761155,0.138967,0.137821822342065,3594
"1429",1448924423,0.138967,418814018,0,0,2015-11-30 23:00:23,"li24_61",23,30,2015,6.34291,0.0621481,0.124296,0.14193251544586,3594
"1492",1448928032,0.116268,730310228,0,0,2015-12-01 00:00:32,"li24_61",0,1,2015,6.34671,0.0761155,0.131836,0.158648544583987,3595
"1556",1448931652,0.131836,30313087,0,0,2015-12-01 01:00:52,"li24_61",1,1,2015,3.81945,0.0621481,0.116268,0.139174380724876,3589
"1617",1448935266,0.124296,333175928,0,0,2015-12-01 02:01:06,"li24_61",2,1,2015,7.57187,0.0621481,0.124296,0.179434096451613,3594
"1679",1448938855,0.131836,645811823,0,0,2015-12-01 03:00:55,"li24_61",3,1,2015,2.63489,0,0.131836,0.135850581521739,3599
"1743",1448942424,0.0982647,954056049,0,0,2015-12-01 04:00:24,"li24_61",4,1,2015,3.94921,0.0621481,0.131836,0.144393664788732,3585
