"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","hour_data","day_data","year_data","max_value","min_value","median_value","average_value","event_duration_seconds"
"1",1425081628,0.0761155,449858861,0,0,2015-02-28 00:00:28,"li24_61",0,28,2015,0.435036,0.0439453,0.107644,0.105223880608696,2422793
"57",1425085237,0.0878906,749564483,0,0,2015-02-28 01:00:37,"li24_61",1,28,2015,0.858903,0.0621481,0.0982647,0.103464743423271,2422793
"115",1425088852,0.0982647,289014559,0,0,2015-02-28 02:00:52,"li24_61",2,28,2015,0.152231,0.0621481,0.107644,0.103997937007874,2422787
"169",1425092446,0.0878906,341655435,0,0,2015-02-28 03:00:46,"li24_61",3,28,2015,0.357013,0.0439453,0.107644,0.105357560780985,2422798
"225",1425096005,0.131836,832381141,0,0,2015-02-28 04:00:05,"li24_61",4,28,2015,0.158447,0.0439453,0.107644,0.10390585119863,2422798
"282",1425099614,0.0878906,940586555,0,0,2015-02-28 05:00:14,"li24_61",5,28,2015,1.04826,0.0621481,0.107644,0.105612888448276,2422793
"337",1425103239,0.124296,232286892,0,0,2015-02-28 06:00:39,"li24_61",6,28,2015,0.152231,0.0439453,0.0982647,0.102584201788756,2422788
"394",1425106808,0.0761155,535695350,0,0,2015-02-28 07:00:08,"li24_61",7,28,2015,1.00595,0.0439453,0.107644,0.104988179275484,2422793
"453",1425110432,0.0761155,823809308,0,0,2015-02-28 08:00:32,"li24_61",8,28,2015,0.152231,0.0621481,0.107644,0.106648315630252,2422793
"510",1425114017,0.0982647,123605584,0,0,2015-02-28 09:00:17,"li24_61",9,28,2015,0.164428,0.0621481,0.107644,0.106042155904843,2422792
"568",1425117666,0.107644,414938022,0,0,2015-02-28 10:01:06,"li24_61",10,28,2015,1.64956,0.0621481,0.107644,0.106619050559862,2422798
"625",1425121245,0.14575,725933782,0,0,2015-02-28 11:00:45,"li24_61",11,28,2015,1.70935,0.0621481,0.107644,0.109699553111306,2422798
"678",1425124815,0.0982647,33251038,0,0,2015-02-28 12:00:15,"li24_61",12,28,2015,0.210754,0.0439453,0.107644,0.107811536666667,2422797
"734",1425128444,0.0761155,310965669,0,0,2015-02-28 13:00:44,"li24_61",13,28,2015,0.158447,0.0621481,0.0982647,0.101065585191638,2422793
"790",1425132083,0.116268,602813861,0,0,2015-02-28 14:01:23,"li24_61",14,28,2015,6.27403,0,0.107644,0.111623606759099,2422793
"845",1425135622,0.0982647,945088602,0,0,2015-02-28 15:00:22,"li24_61",15,28,2015,1.52611,0.0621481,0.107644,0.108049761467116,2422783
"902",1425139242,0.0878906,207623071,0,0,2015-02-28 16:00:42,"li24_61",16,28,2015,0.414579,0.0621481,0.0982647,0.103287250655022,2422793
"958",1425142826,0.107644,527820561,0,0,2015-02-28 17:00:26,"li24_61",17,28,2015,0.383106,0.0621481,0.107644,0.104270089149306,2422797
