"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","hour_data","day_data","year_data","max_value","min_value","median_value","average_value","event_duration_seconds"
"1",1456704004,0.0761155,780582214,0,0,2016-02-29 00:00:04,"li24_61",0,29,2016,0.164428,0.0621481,0.107644,0.109559775724938,2509193
"61",1456707649,0.107644,131350644,0,0,2016-02-29 01:00:49,"li24_61",1,29,2016,0.170199,0.0439453,0.107644,0.105534352782462,2509183
"119",1456711248,0.0761155,518411224,0,0,2016-02-29 02:00:48,"li24_61",2,29,2016,0.158447,0.0439453,0.107644,0.107284813177648,2509193
"178",1456714812,0.116268,799310741,0,0,2016-02-29 03:00:12,"li24_61",3,29,2016,0.288169,0.0621481,0.107644,0.106421688888889,2509178
"239",1456718422,0.116268,147425458,0,0,2016-02-29 04:00:22,"li24_61",4,29,2016,0.277935,0.0439453,0.107644,0.112294975203252,2509193
"422",1456722046,0.0982647,464640046,0,0,2016-02-29 05:00:46,"li24_61",5,29,2016,2.00277,0.0621481,0.116268,0.115295235691057,2509198
"481",1456725620,0.0878906,806336481,0,0,2016-02-29 06:00:20,"li24_61",6,29,2016,1.99359,0.0621481,0.116268,0.117078534051367,2509198
"1031",1456729220,0.0878906,147348514,0,0,2016-02-29 07:00:20,"li24_61",7,29,2016,0.328857,0.0621481,0.116268,0.114425377302632,2509197
"1091",1456732829,0.0878906,479841992,0,0,2016-02-29 08:00:29,"li24_61",8,29,2016,0.170199,0,0.107644,0.110695944490472,2509193
"1396",1456736434,0.0878906,530028690,0,0,2016-02-29 09:00:34,"li24_61",9,29,2016,0.263672,0.0439453,0.116268,0.115485038701726,2509194
"1456",1456740043,0.124296,162803108,0,0,2016-02-29 10:00:43,"li24_61",10,29,2016,5.34256,0,0.107644,0.115726890803645,2509192
"1638",1456743657,0.0982647,501925898,0,0,2016-02-29 11:00:57,"li24_61",11,29,2016,0.170199,0.0621481,0.107644,0.110840078982485,2509183
"1696",1456747212,0.107644,508656287,0,0,2016-02-29 12:00:12,"li24_61",12,29,2016,0.206122,0.0439453,0.116268,0.1131252125,2509198
"2003",1456750801,0.116268,207856731,0,0,2016-02-29 13:00:01,"li24_61",13,29,2016,0.210754,0.0621481,0.116268,0.113416501794454,2509197
"2066",1456754430,0.0878906,532563564,0,0,2016-02-29 14:00:30,"li24_61",14,29,2016,0.164428,0.0439453,0.107644,0.106165472373863,2509193
"2494",1456758039,0.107644,866902572,0,0,2016-02-29 15:00:39,"li24_61",15,29,2016,3.69716,0.0439453,0.107644,0.108776839966415,2509193
"2552",1456761624,0.124296,199488086,0,0,2016-02-29 16:00:24,"li24_61",16,29,2016,4.40265,0.0621481,0.107644,0.113225290184564,2509193
"2859",1456765208,0.0982647,539154125,0,0,2016-02-29 17:00:08,"li24_61",17,29,2016,3.63925,0.0439453,0.107644,0.113061352965404,2509193
"2919",1456768812,0.0878906,859385337,0,0,2016-02-29 18:00:12,"li24_61",18,29,2016,3.61261,0.0439453,0.107644,0.113110410469909,2509193
