"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","hour_data","day_data","year_data","max_value","min_value","median_value","average_value","event_duration_seconds"
"1185",1420492567,0.307617,571760771,0,0,2015-01-05 21:16:07,"li24_61",21,5,2015,3.02777,0.0439453,0.267309,0.270986742395437,2680
"1237",1420495212,0.252447,63516902,0,0,2015-01-05 22:00:12,"li24_61",22,5,2015,0.587948,0.0439453,0.107644,0.138214672633391,3594
"1295",1420498806,0.0982647,378081611,0,0,2015-01-05 23:00:06,"li24_61",23,5,2015,0.158447,0.0439453,0.0982647,0.0958506939609236,3594
"2978",1420578031,0.0878906,96292403,0,0,2015-01-06 21:00:31,"li24_61",21,6,2015,0.14575,0.0439453,0.0878906,0.0840558830291971,3589
"3033",1420581645,0.0621481,442062069,0,0,2015-01-06 22:00:45,"li24_61",22,6,2015,0.116268,0.0439453,0.0621481,0.0675756403726708,3599
"3081",1420585259,0.0878906,756137180,0,0,2015-01-06 23:00:59,"li24_61",23,6,2015,0.107644,0,0.0621481,0.067616028,3590
"1352",1420502455,0.0878906,676559211,0,0,2015-01-06 00:00:55,"li24_61",0,6,2015,0.138967,0.0621481,0.0982647,0.0959080734482759,3594
"1410",1420506049,0.107644,972285617,0,0,2015-01-06 01:00:49,"li24_61",1,6,2015,1.12898,0.0621481,0.0982647,0.103953063793103,3595
"1456",1420509624,0.107644,283999553,0,0,2015-01-06 02:00:24,"li24_61",2,6,2015,0.170199,0.0621481,0.0982647,0.0996912955782313,3594
"1515",1420513248,0.107644,591704573,0,0,2015-01-06 03:00:48,"li24_61",3,6,2015,0.201383,0.0621481,0.0982647,0.102245906183746,3595
"1571",1420516802,0.116268,912099114,0,0,2015-01-06 04:00:02,"li24_61",4,6,2015,0.170199,0.0439453,0.0982647,0.100621489649416,3595
"1631",1420520407,0.138967,225973851,0,0,2015-01-06 05:00:07,"li24_61",5,6,2015,0.201383,0.0621481,0.0982647,0.102297965656566,3594
"1691",1420524046,0.0878906,514248804,0,0,2015-01-06 06:00:46,"li24_61",6,6,2015,0.181191,0.0621481,0.0982647,0.102277336787565,3589
"1749",1420527665,0.0878906,805047447,0,0,2015-01-06 07:01:05,"li24_61",7,6,2015,0.164428,0.0621481,0.0982647,0.100009839419795,3590
"1807",1420531210,0.0878906,128766909,0,0,2015-01-06 08:00:10,"li24_61",8,6,2015,0.170199,0.0621481,0.0982647,0.100572154188034,3599
"1866",1420534839,0.107644,423376938,0,0,2015-01-06 09:00:39,"li24_61",9,6,2015,0.186444,0.0621481,0.0982647,0.101281108688245,3594
"1924",1420538403,0.0982647,741157212,0,0,2015-01-06 10:00:03,"li24_61",10,6,2015,0.541794,0.0621481,0.0982647,0.10165550456942,3595
"1981",1420542008,0.0982647,43338272,0,0,2015-01-06 11:00:08,"li24_61",11,6,2015,0.430574,0.0621481,0.0982647,0.103251430081301,3594
"2043",1420545642,0.124296,348656568,0,0,2015-01-06 12:00:42,"li24_61",12,6,2015,0.186444,0.0621481,0.0982647,0.102008196853147,3589
"2100",1420549226,0.0878906,657467599,0,0,2015-01-06 13:00:26,"li24_61",13,6,2015,0.164428,0.0621481,0.0982647,0.0999080732864675,3589
"2157",1420552825,0.0878906,958883776,0,0,2015-01-06 14:00:25,"li24_61",14,6,2015,0.252447,0.0621481,0.0982647,0.100221714680484,3595
"2707",1420556440,0.0982647,268144438,0,0,2015-01-06 15:00:40,"li24_61",15,6,2015,0.164428,0.0621481,0.0982647,0.0971883966273187,3599
"2766",1420560019,0.0982647,555581398,0,0,2015-01-06 16:00:19,"li24_61",16,6,2015,2.93382,0,0.0982647,0.113344362218045,3539
"2819",1420563618,0.0982647,858364396,0,0,2015-01-06 17:00:18,"li24_61",17,6,2015,1.97754,0,0.0982647,0.118605408458647,3580
"2873",1420567248,0.0878906,175888579,0,0,2015-01-06 18:00:48,"li24_61",18,6,2015,3.85518,0,0.0982647,0.119057645412844,1299
"2894",1420572822,0.116268,73054857,0,0,2015-01-06 19:33:42,"li24_61",19,6,2015,0.832645,0.0439453,0.0878906,0.0983295314741036,1584
"2919",1420574401,0.0878906,772639639,0,0,2015-01-06 20:00:01,"li24_61",20,6,2015,0.152231,0.0439453,0.0878906,0.0877777183219178,3595
"5153",1420664409,0.0761155,758541421,0,0,2015-01-07 21:00:09,"li24_61",21,7,2015,0.14575,0.0439453,0.0761155,0.0731326139534884,3590
"5943",1420668029,0.116268,859970883,0,0,2015-01-07 22:00:29,"li24_61",22,7,2015,1.94604,0.0439453,0.0761155,0.0741102921686747,3593
"5993",1420671673,0.0621481,406693563,0,0,2015-01-07 23:01:13,"li24_61",23,7,2015,0.116268,0.0439453,0.0621481,0.0647218951111111,3564
"3131",1420588884,0.0439453,54149863,0,0,2015-01-07 00:01:24,"li24_61",0,7,2015,0.107644,0,0.0621481,0.0639743266247379,3584
"3179",1420592478,0.0982647,364704035,0,0,2015-01-07 01:01:18,"li24_61",1,7,2015,0.107644,0,0.0621481,0.0631642449848024,2570
"3704",1420596482,0.0878906,615961157,0,0,2015-01-07 02:08:02,"li24_61",2,7,2015,1.04364,0.0439453,0.0761155,0.0781457745495495,3159
"3748",1420599627,0.0878906,22383299,0,0,2015-01-07 03:00:27,"li24_61",3,7,2015,0.14575,0.0439453,0.0761155,0.0720691303262956,3594
"3800",1420603226,0.0621481,319652401,0,0,2015-01-07 04:00:26,"li24_61",4,7,2015,0.138967,0,0.0761155,0.0713488697896749,3594
"3852",1420606805,0.0761155,640135392,0,0,2015-01-07 05:00:05,"li24_61",5,7,2015,0.138967,0,0.0761155,0.0722210177902622,3599
"3906",1420610439,0.0439453,934690238,0,0,2015-01-07 06:00:39,"li24_61",6,7,2015,0.131836,0.0439453,0.0761155,0.0717084127659574,3595
"3957",1420614009,0.0439453,253778147,0,0,2015-01-07 07:00:09,"li24_61",7,7,2015,0.124296,0.0439453,0.0621481,0.0690321384920635,3589
"4008",1420617663,0.0621481,554696048,0,0,2015-01-07 08:01:03,"li24_61",8,7,2015,0.124296,0.0439453,0.0761155,0.0723981003809524,3594
"4060",1420621212,0.0878906,874070017,0,0,2015-01-07 09:00:12,"li24_61",9,7,2015,0.131836,0.0439453,0.0761155,0.0715972272,3590
"4110",1420624812,0.0761155,324993658,0,0,2015-01-07 10:00:12,"li24_61",10,7,2015,0.116268,0,0.0621481,0.0687087922928709,3574
"4162",1420628416,0.0878906,528693508,0,0,2015-01-07 11:00:16,"li24_61",11,7,2015,0.116268,0.0439453,0.0761155,0.0703802203629032,3594
"4704",1420632035,0.0761155,871414713,0,0,2015-01-07 12:00:35,"li24_61",12,7,2015,0.124296,0.0439453,0.0761155,0.0731248425093633,3590
"4757",1420635615,0.0878906,172370341,0,0,2015-01-07 13:00:15,"li24_61",13,7,2015,1.34519,0.0439453,0.0761155,0.0766873696363636,3594
"4812",1420639234,0.0878906,494197766,0,0,2015-01-07 14:00:34,"li24_61",14,7,2015,0.988525,0.0439453,0.0761155,0.0734746091097308,3594
"4861",1420642858,0.0982647,874378525,0,0,2015-01-07 15:00:58,"li24_61",15,7,2015,0.181191,0,0.0621481,0.0690000143426295,3590
