"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"1",1448928000,0.181191,292414836,0,0,2015-12-01 00:00:00,"li28_31",0.236653,0.107644,0.170199,0.168458627218935,900,0.15,15,"dec_2015"
"170",1448928905,0.158447,122153071,0,0,2015-12-01 00:15:05,"li28_31",0.224078,0,0.158447,0.156428601190476,899,0.15,15,"dec_2015"
"338",1448929809,0.170199,985313414,0,0,2015-12-01 00:30:09,"li28_31",0.224078,0.116268,0.164428,0.164192469512195,900,0.15,15,"dec_2015"
"502",1448930714,0.201383,823775482,0,0,2015-12-01 00:45:14,"li28_31",0.228347,0.107644,0.158447,0.159686064705882,900,0.15,15,"dec_2015"
"672",1448931619,0.164428,670885479,0,0,2015-12-01 01:00:19,"li28_31",0.215287,0.116268,0.164428,0.161091347826087,900,0.15,15,"dec_2015"
"836",1448932539,0.164428,503278918,0,0,2015-12-01 01:15:39,"li28_31",0.219727,0,0.158447,0.15946931097561,900,0.15,15,"dec_2015"
"1000",1448933445,0.158447,183314132,0,0,2015-12-01 01:30:45,"li28_31",0.228347,0.107644,0.170199,0.168042286585366,899,0.15,15,"dec_2015"
"1165",1448934354,0.191553,206298180,0,0,2015-12-01 01:45:54,"li28_31",0.248592,0.107644,0.170199,0.169473233532934,900,0.15,15,"dec_2015"
"1332",1448935259,0.164428,58850107,0,0,2015-12-01 02:00:59,"li28_31",0.248592,0.116268,0.170199,0.172226370588235,889,0.15,15,"dec_2015"
"1502",1448936163,0.164428,904561162,0,0,2015-12-01 02:16:03,"li28_31",0.232537,0.116268,0.170199,0.17234656547619,895,0.15,15,"dec_2015"
"1670",1448937068,0.186444,750873958,0,0,2015-12-01 02:31:08,"li28_31",0.252447,0.131836,0.170199,0.173827523529412,900,0.15,15,"dec_2015"
"1840",1448937973,0.232537,587390905,0,0,2015-12-01 02:46:13,"li28_31",0.232537,0.116268,0.170199,0.169621814371257,900,0.15,15,"dec_2015"
"2007",1448938878,0.164428,428231351,0,0,2015-12-01 03:01:18,"li28_31",0.232537,0.116268,0.175781,0.172783948571429,900,0.15,15,"dec_2015"
"2182",1448939783,0.201383,270474429,0,0,2015-12-01 03:16:23,"li28_31",0.224078,0.107644,0.170199,0.171113251497006,900,0.15,15,"dec_2015"
"2349",1448940688,0.219727,115509879,0,0,2015-12-01 03:31:28,"li28_31",0.224078,0.107644,0.175781,0.172887827586207,899,0.15,15,"dec_2015"
"2524",1448941597,0.181191,961757446,0,0,2015-12-01 03:46:37,"li28_31",0.256243,0.116268,0.170199,0.168804107142857,900,0.15,15,"dec_2015"
"2693",1448942507,0.175781,787438989,0,0,2015-12-01 04:01:47,"li28_31",0.259984,0.0982647,0.164428,0.161660992215569,900,0.15,15,"dec_2015"
"2860",1448943412,0.152231,617719621,0,0,2015-12-01 04:16:52,"li28_31",0.224078,0.107644,0.164428,0.163154435582822,890,0.15,15,"dec_2015"
"3023",1448944317,0.181191,457237886,0,0,2015-12-01 04:31:57,"li28_31",0.236653,0.0982647,0.170199,0.172171027647059,900,0.15,15,"dec_2015"
"3194",1448945227,0.152231,298743821,0,0,2015-12-01 04:47:07,"li28_31",0.210754,0.107644,0.158447,0.157773921686747,900,0.15,15,"dec_2015"
"3361",1448946137,0.158447,162701346,0,0,2015-12-01 05:02:17,"li28_31",0.215287,0.0982647,0.152231,0.158095469822485,900,0.15,15,"dec_2015"
"3531",1448947051,0.181191,997659958,0,0,2015-12-01 05:17:31,"li28_31",0.236653,0.0982647,0.164428,0.165038504216867,900,0.15,15,"dec_2015"
"3697",1448947956,0.219727,835388328,0,0,2015-12-01 05:32:36,"li28_31",0.219727,0.107644,0.152231,0.153868840490798,900,0.15,15,"dec_2015"
"3860",1448948861,0.152231,673586347,0,0,2015-12-01 05:47:41,"li28_31",0.224078,0,0.158447,0.156127373493976,900,0.15,15,"dec_2015"
"4026",1448949766,0.170199,541501939,0,0,2015-12-01 06:02:46,"li28_31",0.210754,0.107644,0.158447,0.157229043478261,900,0.15,15,"dec_2015"
"4187",1448950671,0.170199,383739709,0,0,2015-12-01 06:17:51,"li28_31",0.201383,0.0982647,0.158447,0.157923236309524,900,0.15,15,"dec_2015"
"4355",1448951576,0.164428,229295147,0,0,2015-12-01 06:32:56,"li28_31",1.76767,0,0.170199,0.18477486746988,900,0.15,15,"dec_2015"
"4521",1448952481,0.196529,64425484,0,0,2015-12-01 06:48:01,"li28_31",0.219727,0.107644,0.170199,0.171059970238095,899,0.15,15,"dec_2015"
"4689",1448953385,0.170199,905107907,0,0,2015-12-01 07:03:05,"li28_31",0.224078,0.107644,0.164428,0.167699662576687,895,0.15,15,"dec_2015"
"4853",1448954295,0.164428,749007581,0,0,2015-12-01 07:18:15,"li28_31",0.210754,0.0982647,0.164428,0.161136075595238,895,0.15,15,"dec_2015"
"5021",1448955200,0.191553,568872055,0,0,2015-12-01 07:33:20,"li28_31",0.215287,0.107644,0.164428,0.16316549112426,900,0.15,15,"dec_2015"
"5191",1448956110,0.175781,414891103,0,0,2015-12-01 07:48:30,"li28_31",0.215287,0.116268,0.164428,0.164133211764706,900,0.15,15,"dec_2015"
"5361",1448957015,0.186444,269139412,0,0,2015-12-01 08:03:35,"li28_31",0.215287,0.107644,0.158447,0.160581582822086,900,0.15,15,"dec_2015"
"5526",1448957930,0.170199,97885155,0,0,2015-12-01 08:18:50,"li28_31",0.236653,0,0.170199,0.168589648484848,899,0.15,15,"dec_2015"
"5691",1448958834,0.201383,959804368,0,0,2015-12-01 08:33:54,"li28_31",0.248592,0.107644,0.170199,0.168935928143713,900,0.15,15,"dec_2015"
"5858",1448959739,0.158447,791617409,0,0,2015-12-01 08:48:59,"li28_31",0.244677,0.116268,0.164428,0.164465722891566,900,0.15,15,"dec_2015"
"6024",1448960644,0.191553,620261668,0,0,2015-12-01 09:04:04,"li28_31",0.240698,0.116268,0.170199,0.170834703488372,900,0.15,15,"dec_2015"
"6196",1448961549,0.152231,459428172,0,0,2015-12-01 09:19:09,"li28_31",0.224078,0.107644,0.164428,0.166278158536585,900,0.15,15,"dec_2015"
"6360",1448962454,0.158447,295672877,0,0,2015-12-01 09:34:14,"li28_31",0.219727,0.124296,0.170199,0.173044666666667,900,0.15,15,"dec_2015"
"6533",1448963369,0.175781,153657748,0,0,2015-12-01 09:49:29,"li28_31",0.228347,0.0761155,0.158447,0.157508775449102,899,0.15,15,"dec_2015"
