"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"2",1452015596,0.201383,391367181,0,0,2016-01-05 17:39:56,"li28_31",1.11261,0,0.170199,0.183937721052632,900,0.15,15,"jan_2016"
"190",1452019750,0.281387,658521977,0,0,2016-01-05 18:49:10,"li28_31",0.281387,0.107644,0.177488,0.185534666666667,30,0.15,15,"jan_2016"
"196",1452022565,0.281387,211717578,0,0,2016-01-05 19:36:05,"li28_31",4.07864,0.116268,0.219727,0.267554520710059,900,0.15,15,"jan_2016"
"365",1452023470,0.224078,55681981,0,0,2016-01-05 19:51:10,"li28_31",0.284798,0.124296,0.210754,0.209957942528736,899,0.15,15,"jan_2016"
"539",1452024374,0.232537,899812889,0,0,2016-01-05 20:06:14,"li28_31",0.322931,0.14575,0.236653,0.234245843575419,900,0.15,15,"jan_2016"
"718",1452025279,0.240698,736908903,0,0,2016-01-05 20:21:19,"li28_31",0.33178,0,0.244677,0.24370716374269,900,0.15,15,"jan_2016"
"890",1452026189,0.232537,580563833,0,0,2016-01-05 20:36:29,"li28_31",1.02309,0.14575,0.219727,0.226059167630058,900,0.15,15,"jan_2016"
"1063",1452027094,0.240698,426344737,0,0,2016-01-05 20:51:34,"li28_31",0.301274,0.164428,0.224078,0.224526252173913,600,0.15,15,"jan_2016"
"1178",1452029014,0.244677,82784096,0,0,2016-01-05 21:23:34,"li28_31",1.59055,0,0.228347,0.264305505813954,899,0.15,15,"jan_2016"
"1350",1452029919,0.259984,673059162,0,0,2016-01-05 21:38:39,"li28_31",6.28495,0,0.267309,0.321289059428571,899,0.15,15,"jan_2016"
"1525",1452030823,0.346026,766751519,0,0,2016-01-05 21:53:43,"li28_31",1.32421,0,0.354298,0.342753975,900,0.15,15,"jan_2016"
"1685",1452031728,0.37029,596982621,0,0,2016-01-05 22:08:48,"li28_31",0.502977,0,0.31074,0.308502872093023,430,0.15,15,"jan_2016"
"1771",1452033128,0.383106,335920235,0,0,2016-01-05 22:32:08,"li28_31",0.789794,0.206122,0.333229,0.358868224719101,900,0.15,15,"jan_2016"
"1949",1452034033,0.274438,169173746,0,0,2016-01-05 22:47:13,"li28_31",0.865622,0,0.270897,0.300388479166667,240,0.15,15,"jan_2016"
"1997",1452055804,0.298052,188843909,0,0,2016-01-06 04:50:04,"li28_31",1.11953,0.170199,0.33755,0.385525011904762,900,0.15,15,"jan_2016"
"2165",1452056709,0.244677,17214284,0,0,2016-01-06 05:05:09,"li28_31",1.41924,0.124296,0.396725,0.516579972222222,899,0.15,15,"jan_2016"
"2345",1452057613,0.865622,848962725,0,0,2016-01-06 05:20:13,"li28_31",1.46345,0,0.6510695,0.603879401162791,900,0.15,15,"jan_2016"
"2517",1452058518,0.210754,676151014,0,0,2016-01-06 05:35:18,"li28_31",1.28873,0,0.571289,0.563078903954802,900,0.15,15,"jan_2016"
"2694",1452059423,0.666464,511041897,0,0,2016-01-06 05:50:23,"li28_31",1.46675,0.170199,0.692051,0.649970955801105,900,0.15,15,"jan_2016"
