"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"7",1462195356,0.158447,942400801,0,0,2016-05-02 13:22:36,"li28_31",3.25255,0.0761155,0.1673135,0.267957263529412,895,0.15,15,"may_2016"
"179",1462196276,0.152231,772157825,0,0,2016-05-02 13:37:56,"li28_31",0.502977,0.0878906,0.138967,0.146736805555556,900,0.15,15,"may_2016"
"342",1462197186,0.152231,609476816,0,0,2016-05-02 13:53:06,"li28_31",0.240698,0.0761155,0.14575,0.143146770909091,900,0.15,15,"may_2016"
"575",1462198546,0.206122,361605058,0,0,2016-05-02 14:15:46,"li28_31",0.256243,0.0621481,0.116268,0.119059261392405,895,0.15,15,"may_2016"
"763",1462199601,0.152231,174589775,0,0,2016-05-02 14:33:21,"li28_31",0.270897,0.0761155,0.116268,0.116081087012987,900,0.15,15,"may_2016"
"949",1462200690,0.170199,970534809,0,0,2016-05-02 14:51:30,"li28_31",0.383106,0.0621481,0.116268,0.122157318243243,890,0.15,15,"may_2016"
"1214",1462202285,0.152231,683133605,0,0,2016-05-02 15:18:05,"li28_31",0.158447,0.0621481,0.107644,0.10687309068323,900,0.15,15,"may_2016"
"1382",1462203235,0.158447,513286443,0,0,2016-05-02 15:33:55,"li28_31",0.206122,0.0621481,0.107644,0.111365317763158,900,0.15,15,"may_2016"
"1537",1462204155,0.170199,351453678,0,0,2016-05-02 15:49:15,"li28_31",0.248592,0.0761155,0.107644,0.113399196178344,896,0.15,15,"may_2016"
"1699",1462205090,0.152231,179380201,0,0,2016-05-02 16:04:50,"li28_31",0.224078,0.0761155,0.116268,0.115765106962025,900,0.15,15,"may_2016"
"1895",1462206215,0.170199,25073754,0,0,2016-05-02 16:23:35,"li28_31",0.186444,0.0621481,0.107644,0.110233024137931,894,0.15,15,"may_2016"
"2052",1462207199,0.158447,808468842,0,0,2016-05-02 16:39:59,"li28_31",0.479387,0.0761155,0.107644,0.116782721686747,900,0.15,15,"may_2016"
