"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"728",1456795031,0.380578,663827918,0,0,2016-03-01 01:17:11,"li28_31",0.380578,0.0439453,0.0878906,0.0862453763358779,899,0.15,15,"mar_2016"
"1085",1456797550,0.348805,653058352,0,0,2016-03-01 01:59:10,"li28_31",0.348805,0.0439453,0.0761155,0.0803026850393701,895,0.15,15,"mar_2016"
"4462",1456820591,0.367673,737536599,0,0,2016-03-01 08:23:11,"li28_31",0.367673,0.0439453,0.0878906,0.0860228237037037,895,0.15,15,"mar_2016"
"7096",1456838184,0.158447,175511872,0,0,2016-03-01 13:16:24,"li28_31",0.33755,0.0439453,0.0878906,0.0927161136363636,884,0.15,15,"mar_2016"
"7414",1456840183,0.393059,402463479,0,0,2016-03-01 13:49:43,"li28_31",0.393059,0.0621481,0.0878906,0.0903593270676692,900,0.15,15,"mar_2016"
"8258",1456845892,0.274438,402093179,0,0,2016-03-01 15:24:52,"li28_31",0.274438,0.0621481,0.0878906,0.0864028212121212,895,0.15,15,"mar_2016"
"8427",1456847032,0.158447,202838680,0,0,2016-03-01 15:43:52,"li28_31",0.158447,0.0621481,0.0878906,0.0903727542253521,885,0.15,15,"mar_2016"
"8623",1456848311,0.367673,981272253,0,0,2016-03-01 16:05:11,"li28_31",0.393059,0.0621481,0.0878906,0.0917971693430657,900,0.15,15,"mar_2016"
"8824",1456849641,0.175781,747244997,0,0,2016-03-01 16:27:21,"li28_31",0.175781,0.0621481,0.0982647,0.0998915326241135,900,0.15,15,"mar_2016"
"8997",1456850736,0.158447,559712207,0,0,2016-03-01 16:45:36,"li28_31",0.158447,0.0621481,0.107644,0.107971269753086,900,0.15,15,"mar_2016"
"9205",1456851911,0.423793,366806193,0,0,2016-03-01 17:05:11,"li28_31",0.423793,0.0761155,0.116268,0.118455941610738,900,0.15,15,"mar_2016"
"9445",1456853351,0.423793,97753661,0,0,2016-03-01 17:29:11,"li28_31",0.423793,0.0761155,0.124296,0.124757484768212,894,0.15,15,"mar_2016"
"9603",1456854290,0.152231,937869022,0,0,2016-03-01 17:44:50,"li28_31",0.181191,0.0878906,0.124296,0.125767460736196,900,0.15,15,"mar_2016"
"9775",1456855245,0.152231,770809672,0,0,2016-03-01 18:00:45,"li28_31",0.357013,0.0761155,0.124296,0.127653508805031,900,0.15,15,"mar_2016"
"9936",1456856160,0.164428,609117243,0,0,2016-03-01 18:16:00,"li28_31",0.175781,0.0878906,0.124296,0.124253859756098,895,0.15,15,"mar_2016"
"10122",1456857200,0.158447,428100815,0,0,2016-03-01 18:33:20,"li28_31",0.158447,0.0621481,0.124296,0.12317838625,900,0.15,15,"mar_2016"
"10339",1456858451,0.152231,38182078,0,0,2016-03-01 18:54:11,"li28_31",0.175781,0.0878906,0.124296,0.126523823225806,894,0.15,15,"mar_2016"
"10496",1456859365,0.152231,946636056,0,0,2016-03-01 19:09:25,"li28_31",0.170199,0.0761155,0.124296,0.12448793875,899,0.15,15,"mar_2016"
"10676",1456860384,0.152231,885606010,0,0,2016-03-01 19:26:24,"li28_31",0.175781,0.0761155,0.116268,0.118286577707006,895,0.15,15,"mar_2016"
"10838",1456861314,0.164428,989073915,0,0,2016-03-01 19:41:54,"li28_31",0.175781,0.0761155,0.124296,0.120632359119497,900,0.15,15,"mar_2016"
"11021",1456862359,0.152231,524059157,0,0,2016-03-01 19:59:19,"li28_31",0.158447,0.0621481,0.116268,0.116236991666667,895,0.15,15,"mar_2016"
"11213",1456863544,0.152231,307978217,0,0,2016-03-01 20:19:04,"li28_31",0.181191,0.0761155,0.116268,0.115624944444444,900,0.15,15,"mar_2016"
"11526",1456865389,0.152231,337308079,0,0,2016-03-01 20:49:49,"li28_31",0.170199,0.0761155,0.116268,0.113613692258065,900,0.15,15,"mar_2016"
"11727",1456866568,0.152231,747792550,0,0,2016-03-01 21:09:28,"li28_31",0.152231,0.0761155,0.107644,0.11155237254902,890,0.15,15,"mar_2016"
"11891",1456867533,0.152231,579798501,0,0,2016-03-01 21:25:33,"li28_31",0.152231,0.0761155,0.107644,0.111800673287671,900,0.15,15,"mar_2016"
"12037",1456868438,0.152231,925933995,0,0,2016-03-01 21:40:38,"li28_31",0.152231,0.0761155,0.107644,0.10724991025641,900,0.15,15,"mar_2016"
"12253",1456869693,0.152231,995774187,0,0,2016-03-01 22:01:33,"li28_31",0.152231,0.0621481,0.107644,0.104281238709677,900,0.15,15,"mar_2016"
"12625",1456871913,0.164428,496853182,0,0,2016-03-01 22:38:33,"li28_31",0.164428,0.0621481,0.107644,0.106219904605263,895,0.15,15,"mar_2016"
"13467",1456877111,0.362382,966963074,0,0,2016-03-02 00:05:11,"li28_31",0.362382,0.0439453,0.0982647,0.0954458288888889,900,0.15,15,"mar_2016"
"13678",1456878551,0.348805,725753847,0,0,2016-03-02 00:29:11,"li28_31",0.348805,0.0621481,0.0878906,0.0944025977099237,890,0.15,15,"mar_2016"
"14170",1456881791,0.37029,157529987,0,0,2016-03-02 01:23:11,"li28_31",0.37029,0.0439453,0.0878906,0.0918941369565217,900,0.15,15,"mar_2016"
"14493",1456883951,0.400361,701515136,0,0,2016-03-02 01:59:11,"li28_31",0.400361,0.0621481,0.0878906,0.0863370295081967,899,0.15,15,"mar_2016"
"15896",1456893329,4.79125,203515565,0,0,2016-03-02 04:35:29,"li28_31",4.79125,0.0621481,0.0878906,0.12420145,900,0.15,15,"mar_2016"
"17049",1456901067,0.152231,864217651,0,0,2016-03-02 06:44:27,"li28_31",0.152231,0.0439453,0.0878906,0.0893619569444444,900,0.15,15,"mar_2016"
"18412",1456909871,0.367673,344644083,0,0,2016-03-02 09:11:11,"li28_31",0.367673,0.0621481,0.0878906,0.0931219557971014,900,0.15,15,"mar_2016"
"19589",1456917430,0.31074,692528991,0,0,2016-03-02 11:17:10,"li28_31",0.31074,0.0621481,0.09307765,0.0946704169117647,899,0.15,15,"mar_2016"
"21116",1456927373,0.462993,356789761,0,0,2016-03-02 14:02:53,"li28_31",0.462993,0,0.0439453,0.052911941509434,895,0.15,15,"mar_2016"
"21429",1456962216,9.18783,829367837,0,0,2016-03-02 23:43:36,"li28_31",9.18783,0.0439453,0.2037525,0.323985872368421,890,0.15,15,"mar_2016"
"21582",1456963126,0.152231,655001034,0,0,2016-03-02 23:58:46,"li28_31",0.186444,0.0621481,0.107644,0.108821634415584,890,0.15,15,"mar_2016"
"21850",1456964711,0.164428,367309413,0,0,2016-03-03 00:25:11,"li28_31",1.20189,0,0.206122,0.184686822857143,900,0.15,15,"mar_2016"
"21955",1456965616,0.263672,198401387,0,0,2016-03-03 00:40:16,"li28_31",0.343224,0.0621481,0.107644,0.136024778064516,890,0.15,15,"mar_2016"
"22240",1456967405,0.170199,870585336,0,0,2016-03-03 01:10:05,"li28_31",0.170199,0.0439453,0.0761155,0.0823850402985075,900,0.15,15,"mar_2016"
"22896",1456983493,0.244677,207513841,0,0,2016-03-03 05:38:13,"li28_31",0.501054,0.0761155,0.1673135,0.202359471428571,894,0.15,15,"mar_2016"
"23609",1456987902,0.846447,102323561,0,0,2016-03-03 06:51:42,"li28_31",1.44886,0,0.0982647,0.113224471212121,894,0.15,15,"mar_2016"
"24254",1456992311,0.348805,275731294,0,0,2016-03-03 08:05:11,"li28_31",0.348805,0.0439453,0.0761155,0.0826509532786885,900,0.15,15,"mar_2016"
"26403",1457007338,0.158447,589677355,0,0,2016-03-03 12:15:38,"li28_31",0.175781,0.0439453,0.0878906,0.0855622586466165,900,0.15,15,"mar_2016"
"26695",1457009338,0.164428,69402685,0,0,2016-03-03 12:48:58,"li28_31",0.164428,0.0439453,0.0878906,0.0824796396946565,899,0.15,15,"mar_2016"
"26934",1457010977,0.375469,776665843,0,0,2016-03-03 13:16:17,"li28_31",0.375469,0.0439453,0.0878906,0.0918044704225352,885,0.15,15,"mar_2016"
"27312",1457013552,0.325907,294187532,0,0,2016-03-03 13:59:12,"li28_31",0.325907,0.0439453,0.0761155,0.0825320814285714,900,0.15,15,"mar_2016"
"29534",1457029474,0.832645,406748803,0,0,2016-03-03 18:24:34,"li28_31",0.832645,0.0439453,0.0982647,0.106785902054795,900,0.15,15,"mar_2016"
"29952",1457032178,3.4583,922801506,0,0,2016-03-03 19:09:38,"li28_31",3.4583,0.116268,0.158447,0.175880096969697,895,0.15,15,"mar_2016"
"30117",1457033083,0.175781,757614654,0,0,2016-03-03 19:24:43,"li28_31",0.219727,0.116268,0.164428,0.165090042424242,900,0.15,15,"mar_2016"
"30282",1457033988,0.201383,589089980,0,0,2016-03-03 19:39:48,"li28_31",0.215287,0.116268,0.164428,0.165647611764706,900,0.15,15,"mar_2016"
"30453",1457034903,0.158447,977441640,0,0,2016-03-03 19:55:03,"li28_31",0.219727,0.107644,0.158447,0.16175401863354,900,0.15,15,"mar_2016"
"30614",1457035808,0.186444,255852584,0,0,2016-03-03 20:10:08,"li28_31",0.224078,0.107644,0.164428,0.165386345238095,900,0.15,15,"mar_2016"
"30782",1457036713,0.164428,88458987,0,0,2016-03-03 20:25:13,"li28_31",0.351562,0,0.164428,0.147844007407407,899,0.15,15,"mar_2016"
"31141",1457040182,0.219727,460040145,0,0,2016-03-03 21:23:02,"li28_31",0.390594,0.0621481,0.107644,0.109450434722222,900,0.15,15,"mar_2016"
"31331",1457041407,0.228347,416381128,0,0,2016-03-03 21:43:27,"li28_31",0.228347,0.0439453,0.0982647,0.100693901369863,900,0.15,15,"mar_2016"
"31482",1457042343,0.206122,44480260,0,0,2016-03-03 21:59:03,"li28_31",0.240698,0.0621481,0.0878906,0.101333019310345,893,0.15,15,"mar_2016"
"31627",1457043246,0.206122,908652320,0,0,2016-03-03 22:14:06,"li28_31",0.33755,0.0439453,0.0878906,0.109777752597403,900,0.15,15,"mar_2016"
"31785",1457044176,0.236653,743959238,0,0,2016-03-03 22:29:36,"li28_31",0.325907,0.0621481,0.0878906,0.105892104,900,0.15,15,"mar_2016"
"31937",1457045111,0.236653,569395228,0,0,2016-03-03 22:45:11,"li28_31",0.288169,0.0439453,0.0982647,0.109117429746835,900,0.15,15,"mar_2016"
"32107",1457046081,0.240698,715548492,0,0,2016-03-03 23:01:21,"li28_31",0.252447,0.0621481,0.0982647,0.102795315862069,900,0.15,15,"mar_2016"
"32261",1457047031,0.316894,228424220,0,0,2016-03-03 23:17:11,"li28_31",0.322931,0.0439453,0.0878906,0.100131684027778,900,0.15,15,"mar_2016"
"32411",1457047966,0.224078,53188378,0,0,2016-03-03 23:32:46,"li28_31",0.263672,0.0621481,0.0982647,0.102377279194631,899,0.15,15,"mar_2016"
"32564",1457048896,0.256243,214418316,0,0,2016-03-03 23:48:16,"li28_31",0.277935,0.0621481,0.0982647,0.110957029139073,899,0.15,15,"mar_2016"
