"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"1",1480550404,0.196529,791299450,0,0,2016-12-01 00:00:04,"li28_31",0.569596,0,0.423793,0.3897299625,900,0.15,15,"dec_2016"
"177",1480551314,0.443826,651771491,0,0,2016-12-01 00:15:14,"li28_31",0.555869,0,0.3623725,0.338012513483146,900,0.15,15,"dec_2016"
"355",1480552219,0.236653,491666911,0,0,2016-12-01 00:30:19,"li28_31",0.450305,0,0.196529,0.19766039017341,890,0.15,15,"dec_2016"
"555",1480553774,0.170199,803233802,0,0,2016-12-01 00:56:14,"li28_31",0.479387,0,0.228347,0.218159074842767,900,0.15,15,"dec_2016"
"714",1480554679,0.439453,44851479,0,0,2016-12-01 01:11:19,"li28_31",0.487377,0,0.124296,0.167060604166667,899,0.15,15,"dec_2016"
"864",1480555633,0.248592,873460927,0,0,2016-12-01 01:27:13,"li28_31",0.325907,0,0.0439453,0.0793299031007752,900,0.15,15,"dec_2016"
"994",1480556543,0.158447,978119894,0,0,2016-12-01 01:42:23,"li28_31",0.357013,0,0.0621481,0.105566849635036,900,0.15,15,"dec_2016"
"1134",1480557463,0.181191,859709911,0,0,2016-12-01 01:57:43,"li28_31",0.426066,0,0.0621481,0.110383466141732,900,0.15,15,"dec_2016"
"1262",1480558374,0.228347,155096952,0,0,2016-12-01 02:12:54,"li28_31",0.430574,0,0.131836,0.144323964285714,899,0.15,15,"dec_2016"
"1417",1480559283,0.228347,188130505,0,0,2016-12-01 02:28:03,"li28_31",0.621481,0,0.294794,0.284719871186441,900,0.15,15,"dec_2016"
"1596",1480560213,0.256243,146947189,0,0,2016-12-01 02:43:33,"li28_31",0.506802,0,0.128066,0.139878386875,899,0.15,15,"dec_2016"
"1757",1480561127,0.252447,969645489,0,0,2016-12-01 02:58:47,"li28_31",0.351562,0,0.0439453,0.108435620472441,900,0.15,15,"dec_2016"
"1887",1480562067,0.175781,842955354,0,0,2016-12-01 03:14:27,"li28_31",0.33178,0,0.107644,0.107063637007874,900,0.15,15,"dec_2016"
"2014",1480562972,0.191553,688044239,0,0,2016-12-01 03:29:32,"li28_31",0.458803,0.0761155,0.240698,0.235469066285714,900,0.15,15,"dec_2016"
"2189",1480563877,0.319927,511245080,0,0,2016-12-01 03:44:37,"li28_31",0.439453,0.191553,0.2915,0.293226761363636,900,0.15,15,"dec_2016"
"2365",1480564782,0.215287,493232377,0,0,2016-12-01 03:59:42,"li28_31",0.428326,0.196529,0.316894,0.316160365168539,900,0.15,15,"dec_2016"
"2543",1480565687,0.325907,269684644,0,0,2016-12-01 04:14:47,"li28_31",0.506802,0.175781,0.304462,0.303102762711864,900,0.15,15,"dec_2016"
"2720",1480566592,0.359708,276249424,0,0,2016-12-01 04:29:52,"li28_31",0.380578,0.124296,0.274438,0.273087538011696,900,0.15,15,"dec_2016"
"2891",1480567497,0.270897,115741854,0,0,2016-12-01 04:44:57,"li28_31",0.354298,0.14575,0.228347,0.235773149425287,900,0.15,15,"dec_2016"
"3065",1480568402,0.186444,14857239,0,0,2016-12-01 05:00:02,"li28_31",0.325907,0.124296,0.206122,0.205210813953488,900,0.15,15,"dec_2016"
"3237",1480569307,0.228347,193255144,0,0,2016-12-01 05:15:07,"li28_31",0.359708,0.116268,0.263672,0.257551751412429,900,0.15,15,"dec_2016"
"3414",1480570212,0.252447,130215695,0,0,2016-12-01 05:30:12,"li28_31",0.441645,0.107644,0.158447,0.162631525,899,0.15,15,"dec_2016"
"3584",1480571166,0.158447,952240866,0,0,2016-12-01 05:46:06,"li28_31",0.298052,0.0982647,0.14575,0.147625413207547,900,0.15,15,"dec_2016"
"3743",1480572077,0.170199,404254403,0,0,2016-12-01 06:01:17,"li28_31",0.354298,0.0878906,0.152231,0.158316605294118,899,0.15,15,"dec_2016"
"3915",1480572991,0.191553,629527582,0,0,2016-12-01 06:16:31,"li28_31",0.380578,0.107644,0.252447,0.252753476470588,890,0.15,15,"dec_2016"
"4085",1480573896,0.191553,572790148,0,0,2016-12-01 06:31:36,"li28_31",0.428326,0.0761155,0.175781,0.19247064,900,0.15,15,"dec_2016"
"4255",1480574801,0.158447,533199628,0,0,2016-12-01 06:46:41,"li28_31",0.334678,0.0982647,0.158447,0.163435525581395,900,0.15,15,"dec_2016"
"4427",1480575706,0.164428,126317040,0,0,2016-12-01 07:01:46,"li28_31",0.313832,0.107644,0.152231,0.158793239263804,899,0.15,15,"dec_2016"
