"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"1",1464739201,0.206122,220250847,0,0,2016-06-01 00:00:01,"li28_31",0.252447,0.138967,0.191553,0.191321848484848,900,0.15,15,"june_2016"
"166",1464740106,0.181191,471698301,0,0,2016-06-01 00:15:06,"li28_31",0.252447,0.124296,0.1889985,0.1905548,899,0.15,15,"june_2016"
"336",1464741011,0.191553,670077221,0,0,2016-06-01 00:30:11,"li28_31",0.244677,0.124296,0.191553,0.192059514792899,899,0.15,15,"june_2016"
"505",1464741920,0.175781,719887692,0,0,2016-06-01 00:45:20,"li28_31",0.252447,0.124296,0.191553,0.195070637426901,900,0.15,15,"june_2016"
"676",1464742825,0.210754,553447493,0,0,2016-06-01 01:00:25,"li28_31",0.274438,0.124296,0.196529,0.195805831325301,900,0.15,15,"june_2016"
"842",1464743730,0.210754,385436816,0,0,2016-06-01 01:15:30,"li28_31",0.277935,0.131836,0.206122,0.20258792,900,0.15,15,"june_2016"
"1017",1464744635,0.210754,219780144,0,0,2016-06-01 01:30:35,"li28_31",0.263672,0.138967,0.201383,0.199442615384615,900,0.15,15,"june_2016"
"1186",1464745541,0.175781,66286473,0,0,2016-06-01 01:45:41,"li28_31",0.270897,0.116268,0.191553,0.193991228070175,898,0.15,15,"june_2016"
"1357",1464746444,0.210754,884097076,0,0,2016-06-01 02:00:44,"li28_31",0.252447,0.131836,0.196529,0.194569111764706,900,0.15,15,"june_2016"
"1527",1464747349,0.224078,718604153,0,0,2016-06-01 02:15:49,"li28_31",0.256243,0.131836,0.191553,0.191618333333333,900,0.15,15,"june_2016"
"1695",1464748254,0.215287,554933073,0,0,2016-06-01 02:30:54,"li28_31",0.259984,0.138967,0.196529,0.194803416149068,900,0.15,15,"june_2016"
"1856",1464749159,0.170199,390452112,0,0,2016-06-01 02:45:59,"li28_31",0.604148,0.138967,0.196529,0.20296481595092,900,0.15,15,"june_2016"
"2019",1464750064,0.489354,250561842,0,0,2016-06-01 03:01:04,"li28_31",0.514367,0.138967,0.201383,0.209451670520231,900,0.15,15,"june_2016"
"2192",1464750969,0.181191,57342624,0,0,2016-06-01 03:16:09,"li28_31",0.610508,0.138967,0.196529,0.211175617647059,899,0.15,15,"june_2016"
"2362",1464751873,0.259984,892204219,0,0,2016-06-01 03:31:13,"li28_31",0.514367,0.124296,0.186444,0.208351829411765,900,0.15,15,"june_2016"
"2532",1464752778,0.206122,720497204,0,0,2016-06-01 03:46:18,"li28_31",0.547115,0.116268,0.191553,0.212972758823529,895,0.15,15,"june_2016"
"2704",1464753688,0.201383,553796775,0,0,2016-06-01 04:01:28,"li28_31",0.521822,0.107644,0.1838175,0.203113222222222,900,0.15,15,"june_2016"
"2884",1464754593,0.181191,430783837,0,0,2016-06-01 04:16:33,"li28_31",0.313832,0.0982647,0.181191,0.188756694152047,900,0.15,15,"june_2016"
"3055",1464755498,0.170199,333821502,0,0,2016-06-01 04:31:38,"li28_31",0.538218,0.116268,0.191553,0.19698723699422,900,0.15,15,"june_2016"
"3228",1464756403,0.158447,52818466,0,0,2016-06-01 04:46:43,"li28_31",0.495239,0.116268,0.191553,0.206557271676301,899,0.15,15,"june_2016"
"3401",1464757307,0.158447,885631320,0,0,2016-06-01 05:01:47,"li28_31",0.608924,0.116268,0.191553,0.223597096590909,900,0.15,15,"june_2016"
"3577",1464758213,0.224078,218617057,0,0,2016-06-01 05:16:53,"li28_31",0.435036,0.131836,0.196529,0.204920085714286,899,0.15,15,"june_2016"
"3752",1464759117,0.170199,547559157,0,0,2016-06-01 05:31:57,"li28_31",0.561056,0.131836,0.215287,0.235633508571429,900,0.15,15,"june_2016"
"3927",1464760022,0.186444,381508872,0,0,2016-06-01 05:47:02,"li28_31",0.439453,0.0982647,0.201383,0.216398946551724,900,0.15,15,"june_2016"
"4101",1464760927,0.191553,211693615,0,0,2016-06-01 06:02:07,"li28_31",0.567899,0.138967,0.206122,0.221005976878613,900,0.15,15,"june_2016"
"4274",1464761832,0.219727,39672977,0,0,2016-06-01 06:17:12,"li28_31",0.270897,0.124296,0.201383,0.200550467455621,899,0.15,15,"june_2016"
"4443",1464762737,0.186444,231205955,0,0,2016-06-01 06:32:17,"li28_31",0.288169,0.124296,0.186444,0.186901298245614,899,0.15,15,"june_2016"
"4614",1464763641,0.191553,700328233,0,0,2016-06-01 06:47:21,"li28_31",0.263672,0.124296,0.191553,0.19125883625731,900,0.15,15,"june_2016"
"4785",1464764546,0.158447,532637720,0,0,2016-06-01 07:02:26,"li28_31",0.501054,0.124296,0.181191,0.185739765714286,900,0.15,15,"june_2016"
"4960",1464765451,0.186444,391655130,0,0,2016-06-01 07:17:31,"li28_31",0.548877,0.116268,0.196529,0.230742244186047,900,0.15,15,"june_2016"
"5132",1464766356,0.181191,190603663,0,0,2016-06-01 07:32:36,"li28_31",0.592855,0.116268,0.186444,0.212355084745763,900,0.15,15,"june_2016"
"5309",1464767261,0.164428,815798103,0,0,2016-06-01 07:47:41,"li28_31",0.550633,0.107644,0.175781,0.193665209302326,899,0.15,15,"june_2016"
"5481",1464768165,0.175781,850416409,0,0,2016-06-01 08:02:45,"li28_31",0.2915,0.124296,0.175781,0.177191208333333,900,0.15,15,"june_2016"
"5649",1464769070,0.170199,682979476,0,0,2016-06-01 08:17:50,"li28_31",0.375469,0.116268,0.181191,0.184868913294798,900,0.15,15,"june_2016"
"5822",1464769975,0.270897,512196243,0,0,2016-06-01 08:32:55,"li28_31",0.452445,0.0982647,0.158447,0.169420919047619,900,0.15,15,"june_2016"
"5990",1464770880,0.175781,346630753,0,0,2016-06-01 08:48:00,"li28_31",0.469208,0.0878906,0.164428,0.170624897109827,900,0.15,15,"june_2016"
"6163",1464771785,0.170199,172931288,0,0,2016-06-01 09:03:05,"li28_31",0.307617,0.107644,0.175781,0.174562739884393,900,0.15,15,"june_2016"
"6336",1464772690,0.196529,3887747,0,0,2016-06-01 09:18:10,"li28_31",0.479387,0.116268,0.170199,0.177217155688623,900,0.15,15,"june_2016"
"6503",1464773594,0.196529,835673421,0,0,2016-06-01 09:33:14,"li28_31",0.550633,0.107644,0.164428,0.172967343023256,900,0.15,15,"june_2016"
"6675",1464774499,0.152231,663052854,0,0,2016-06-01 09:48:19,"li28_31",0.529172,0.0878906,0.158447,0.164394916091954,900,0.15,15,"june_2016"
"6849",1464775409,0.196529,493596267,0,0,2016-06-01 10:03:29,"li28_31",0.493285,0.107644,0.201383,0.209082788571429,900,0.15,15,"june_2016"
"7024",1464776314,0.224078,325892531,0,0,2016-06-01 10:18:34,"li28_31",0.516241,0.116268,0.201383,0.205364719298246,900,0.15,15,"june_2016"
"7195",1464777219,0.210754,161440932,0,0,2016-06-01 10:33:39,"li28_31",0.502977,0.124296,0.201383,0.209216840909091,900,0.15,15,"june_2016"
"7372",1464778128,0.256243,982587288,0,0,2016-06-01 10:48:48,"li28_31",0.284798,0.124296,0.196529,0.198146589285714,900,0.15,15,"june_2016"
"7540",1464779033,0.164428,813455508,0,0,2016-06-01 11:03:53,"li28_31",0.452445,0.107644,0.175781,0.17874563583815,900,0.15,15,"june_2016"
"7713",1464779939,0.201383,153434936,0,0,2016-06-01 11:18:59,"li28_31",0.259984,0.0878906,0.170199,0.173086375581395,899,0.15,15,"june_2016"
"7885",1464780843,0.152231,470559830,0,0,2016-06-01 11:34:03,"li28_31",0.569596,0.0982647,0.170199,0.183402498275862,900,0.15,15,"june_2016"
"8059",1464781748,0.191553,303987898,0,0,2016-06-01 11:49:08,"li28_31",0.359708,0.0878906,0.2130205,0.219242175555556,900,0.15,15,"june_2016"
"8239",1464782653,0.228347,133191592,0,0,2016-06-01 12:04:13,"li28_31",0.682215,0.138967,0.244677,0.264181581920904,899,0.15,15,"june_2016"
"8416",1464783558,0.191553,964817762,0,0,2016-06-01 12:19:18,"li28_31",0.550633,0.158447,0.244677,0.25804784,900,0.15,15,"june_2016"
"8591",1464784462,0.263672,792485817,0,0,2016-06-01 12:34:22,"li28_31",0.375469,0.170199,0.270897,0.272495494382022,900,0.15,15,"june_2016"
"8769",1464785367,0.232537,623594551,0,0,2016-06-01 12:49:27,"li28_31",0.65477,0.191553,0.277935,0.287305335227273,900,0.15,15,"june_2016"
"8945",1464786272,0.224078,455529983,0,0,2016-06-01 13:04:32,"li28_31",0.530993,0.152231,0.240698,0.274386869822485,900,0.15,15,"june_2016"
"9114",1464787177,0.357013,278030092,0,0,2016-06-01 13:19:37,"li28_31",0.709958,0.210754,0.346026,0.355135585227273,900,0.15,15,"june_2016"
"9290",1464788082,0.31074,112730651,0,0,2016-06-01 13:34:42,"li28_31",0.597721,0.252447,0.336114,0.3406825,899,0.15,15,"june_2016"
"9468",1464788986,0.375469,944915349,0,0,2016-06-01 13:49:46,"li28_31",0.589588,0.131836,0.248592,0.259525768786127,900,0.15,15,"june_2016"
"9641",1464789891,0.158447,769757071,0,0,2016-06-01 14:04:51,"li28_31",0.383106,0.116268,0.181191,0.183298394285714,900,0.15,15,"june_2016"
