"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"88",1475305845,0.181191,276580391,0,0,2016-10-01 07:10:45,"li28_31",0.259984,0.0439453,0.0761155,0.0821113495934959,895,0.15,15,"oct_2016"
"222",1475306845,0.170199,89313445,0,0,2016-10-01 07:27:25,"li28_31",0.259984,0.0439453,0.0761155,0.0824632140740741,899,0.15,15,"oct_2016"
"370",1475307859,0.152231,921615207,0,0,2016-10-01 07:44:19,"li28_31",0.232537,0.0439453,0.0761155,0.076688994488189,895,0.15,15,"oct_2016"
"503",1475308809,0.224078,737883147,0,0,2016-10-01 08:00:09,"li28_31",0.224078,0.0439453,0.0761155,0.0773285746153846,900,0.15,15,"oct_2016"
"642",1475309764,0.219727,572312210,0,0,2016-10-01 08:16:04,"li28_31",0.328857,0.0439453,0.0761155,0.0792145296875,895,0.15,15,"oct_2016"
"854",1475311334,0.210754,287514157,0,0,2016-10-01 08:42:14,"li28_31",0.215287,0.0439453,0.0761155,0.0814470856060606,900,0.15,15,"oct_2016"
"1011",1475312374,0.215287,154637114,0,0,2016-10-01 08:59:34,"li28_31",0.215287,0.0439453,0.0878906,0.0900893028776978,884,0.15,15,"oct_2016"
"1189",1475313568,0.206122,888949389,0,0,2016-10-01 09:19:28,"li28_31",0.232537,0.0439453,0.0878906,0.0933260338582677,895,0.15,15,"oct_2016"
"1360",1475314783,0.206122,686956525,0,0,2016-10-01 09:39:43,"li28_31",0.206122,0.0439453,0.0761155,0.082670434057971,900,0.15,15,"oct_2016"
"1510",1475315768,0.267309,498389885,0,0,2016-10-01 09:56:08,"li28_31",0.267309,0.0621481,0.0982647,0.103378682312925,900,0.15,15,"oct_2016"
"1757",1475317298,0.206122,235051834,0,0,2016-10-01 10:21:38,"li28_31",0.232537,0.0621481,0.0878906,0.0917404575539568,900,0.15,15,"oct_2016"
"1903",1475318248,0.215287,976649865,0,0,2016-10-01 10:37:28,"li28_31",0.277935,0.0439453,0.0982647,0.102984977777778,900,0.15,15,"oct_2016"
"2036",1475319187,0.191553,887805780,0,0,2016-10-01 10:53:07,"li28_31",0.210754,0.0621481,0.107644,0.11416908,900,0.15,15,"oct_2016"
"2188",1475320102,0.164428,730054093,0,0,2016-10-01 11:08:22,"li28_31",0.252447,0.0621481,0.124296,0.129217458064516,900,0.15,15,"oct_2016"
"2343",1475321007,0.158447,567749823,0,0,2016-10-01 11:23:27,"li28_31",0.354298,0.0878906,0.175781,0.180024954705882,900,0.15,15,"oct_2016"
"2513",1475321912,0.206122,412626894,0,0,2016-10-01 11:38:32,"li28_31",0.351562,0.107644,0.215287,0.211514994252874,900,0.15,15,"oct_2016"
"2687",1475322817,0.181191,245958615,0,0,2016-10-01 11:53:37,"li28_31",0.304462,0.107644,0.186444,0.188038774566474,900,0.15,15,"oct_2016"
"2860",1475323722,0.191553,88032162,0,0,2016-10-01 12:08:42,"li28_31",0.454574,0.138967,0.244677,0.257579333333333,899,0.15,15,"oct_2016"
"3034",1475324626,0.346026,937637232,0,0,2016-10-01 12:23:46,"li28_31",0.456693,0.131836,0.344625,0.327534252873563,895,0.15,15,"oct_2016"
"3208",1475325527,0.340399,246375481,0,0,2016-10-01 12:38:47,"li28_31",0.454574,0.186444,0.362382,0.360566683615819,899,0.15,15,"oct_2016"
"3385",1475326431,0.388114,590600160,0,0,2016-10-01 12:53:51,"li28_31",0.462993,0.138967,0.319927,0.312801651685393,900,0.15,15,"oct_2016"
"3563",1475327336,0.215287,429017489,0,0,2016-10-01 13:08:56,"li28_31",0.487377,0.124296,0.375469,0.368815480446927,900,0.15,15,"oct_2016"
"3742",1475328241,0.380578,264442739,0,0,2016-10-01 13:24:01,"li28_31",0.443826,0.116268,0.319927,0.313218202247191,900,0.15,15,"oct_2016"
"3920",1475329146,0.385619,101713311,0,0,2016-10-01 13:39:06,"li28_31",0.471261,0.191553,0.357013,0.3498665,900,0.15,15,"oct_2016"
"4098",1475330050,0.277935,951275250,0,0,2016-10-01 13:54:10,"li28_31",0.456693,0.210754,0.343224,0.341389073033708,900,0.15,15,"oct_2016"
"4276",1475330956,0.322931,773286885,0,0,2016-10-01 14:09:16,"li28_31",0.473305,0.152231,0.351562,0.350886887640449,899,0.15,15,"oct_2016"
"4454",1475331860,0.372888,616112409,0,0,2016-10-01 14:24:20,"li28_31",0.407532,0.224078,0.348805,0.344284875706215,900,0.15,15,"oct_2016"
"4631",1475332765,0.294794,460364874,0,0,2016-10-01 14:39:25,"li28_31",0.388114,0.152231,0.256243,0.254011408045977,900,0.15,15,"oct_2016"
"4805",1475333670,0.210754,311782542,0,0,2016-10-01 14:54:30,"li28_31",0.465073,0.124296,0.2726675,0.285527074712644,900,0.15,15,"oct_2016"
"4979",1475334575,0.304462,142520900,0,0,2016-10-01 15:09:35,"li28_31",0.419212,0.138967,0.270897,0.276995629213483,899,0.15,15,"oct_2016"
"5157",1475335480,0.186444,455986907,0,0,2016-10-01 15:24:40,"li28_31",0.301274,0.0982647,0.191553,0.190139755172414,899,0.15,15,"oct_2016"
"5331",1475336390,0.210754,364458851,0,0,2016-10-01 15:39:50,"li28_31",0.334678,0.0621481,0.14575,0.163129155900621,899,0.15,15,"oct_2016"
"5504",1475337364,0.256243,721045484,0,0,2016-10-01 15:56:04,"li28_31",0.256243,0.0621481,0.0878906,0.0924242661764706,900,0.15,15,"oct_2016"
"5680",1475338564,0.164428,443081635,0,0,2016-10-01 16:16:04,"li28_31",0.201383,0.0439453,0.0878906,0.0866467115942029,900,0.15,15,"oct_2016"
"5832",1475339579,0.175781,275970845,0,0,2016-10-01 16:32:59,"li28_31",0.215287,0.0439453,0.0761155,0.0805706333333333,900,0.15,15,"oct_2016"
"5974",1475340519,0.201383,107784695,0,0,2016-10-01 16:48:39,"li28_31",0.219727,0.0439453,0.0761155,0.0845552761538462,884,0.15,15,"oct_2016"
"6109",1475341449,0.175781,964411047,0,0,2016-10-01 17:04:09,"li28_31",0.210754,0.0439453,0.0761155,0.083501404379562,899,0.15,15,"oct_2016"
"6248",1475342378,0.191553,780679680,0,0,2016-10-01 17:19:38,"li28_31",0.196529,0.0621481,0.0761155,0.0838054404580153,895,0.15,15,"oct_2016"
"6484",1475344038,0.219727,491939912,0,0,2016-10-01 17:47:18,"li28_31",0.219727,0.0439453,0.0761155,0.0806655129770992,890,0.15,15,"oct_2016"
"6649",1475345188,0.219727,280692055,0,0,2016-10-01 18:06:28,"li28_31",0.219727,0.0439453,0.0761155,0.085088165,900,0.15,15,"oct_2016"
"6812",1475346253,0.152231,94495565,0,0,2016-10-01 18:24:13,"li28_31",0.196529,0.0439453,0.0761155,0.0839233290780142,899,0.15,15,"oct_2016"
"6971",1475347292,0.186444,921742040,0,0,2016-10-01 18:41:32,"li28_31",0.196529,0,0.0878906,0.0871625283687943,900,0.15,15,"oct_2016"
"7123",1475348268,0.210754,196003550,0,0,2016-10-01 18:57:48,"li28_31",0.252447,0.0439453,0.0878906,0.0876332779411765,899,0.15,15,"oct_2016"
"7283",1475349352,0.186444,746352533,0,0,2016-10-01 19:15:52,"li28_31",0.206122,0.0439453,0.0878906,0.0912605669014084,900,0.15,15,"oct_2016"
"7431",1475350287,0.181191,399189110,0,0,2016-10-01 19:31:27,"li28_31",0.224078,0.0439453,0.0878906,0.0860131658914729,895,0.15,15,"oct_2016"
"7564",1475351232,0.158447,666568384,0,0,2016-10-01 19:47:12,"li28_31",0.186444,0.0439453,0.0878906,0.0863301685314685,900,0.15,15,"oct_2016"
"7739",1475352327,0.152231,210326893,0,0,2016-10-01 20:05:27,"li28_31",0.191553,0.0439453,0.0761155,0.080880110483871,900,0.15,15,"oct_2016"
"7866",1475353266,0.201383,867230670,0,0,2016-10-01 20:21:06,"li28_31",0.201383,0.0621481,0.0878906,0.087458790647482,900,0.15,15,"oct_2016"
"8018",1475354286,0.191553,690670671,0,0,2016-10-01 20:38:06,"li28_31",0.210754,0.0439453,0.0878906,0.0925648636363636,900,0.15,15,"oct_2016"
"8183",1475355321,0.191553,506322860,0,0,2016-10-01 20:55:21,"li28_31",0.240698,0.0621481,0.0878906,0.0942722271317829,900,0.15,15,"oct_2016"
"8342",1475356421,0.175781,313808558,0,0,2016-10-01 21:13:41,"li28_31",0.186444,0.0621481,0.0761155,0.0826787388888889,900,0.15,15,"oct_2016"
"8518",1475357651,0.206122,99842170,0,0,2016-10-01 21:34:11,"li28_31",0.206122,0.0439453,0.0761155,0.0821335630434783,899,0.15,15,"oct_2016"
"8684",1475358725,0.175781,903304973,0,0,2016-10-01 21:52:05,"li28_31",0.210754,0.0621481,0.0761155,0.0847306763358779,900,0.15,15,"oct_2016"
"8824",1475359695,0.191553,738903950,0,0,2016-10-01 22:08:15,"li28_31",0.201383,0.0439453,0.0761155,0.08263891484375,900,0.15,15,"oct_2016"
"8969",1475360695,0.186444,569349063,0,0,2016-10-01 22:24:55,"li28_31",0.201383,0.0439453,0.0761155,0.0793659,900,0.15,15,"oct_2016"
"9122",1475361805,0.164428,372079755,0,0,2016-10-01 22:43:25,"li28_31",0.181191,0.0439453,0.0761155,0.0796025904411765,895,0.15,15,"oct_2016"
"9261",1475362725,0.181191,205494962,0,0,2016-10-01 22:58:45,"li28_31",0.191553,0.0439453,0.0761155,0.078643245112782,900,0.15,15,"oct_2016"
"9403",1475363690,0.175781,43816926,0,0,2016-10-01 23:14:50,"li28_31",0.201383,0.0439453,0.0761155,0.0791952165413534,899,0.15,15,"oct_2016"
"9557",1475364729,0.191553,859348140,0,0,2016-10-01 23:32:09,"li28_31",0.201383,0.0439453,0.0761155,0.0801333813793104,900,0.15,15,"oct_2016"
"9719",1475365749,0.175781,679151954,0,0,2016-10-01 23:49:09,"li28_31",0.206122,0.0439453,0.0761155,0.0807749075,900,0.15,15,"oct_2016"
"9856",1475366794,0.175781,502002927,0,0,2016-10-02 00:06:34,"li28_31",0.206122,0.0439453,0.0761155,0.080681752173913,880,0.15,15,"oct_2016"
"9997",1475367724,0.201383,330887333,0,0,2016-10-02 00:22:04,"li28_31",0.201383,0.0439453,0.0761155,0.0772857976377953,895,0.15,15,"oct_2016"
"10126",1475368644,0.175781,177915691,0,0,2016-10-02 00:37:24,"li28_31",0.196529,0.0439453,0.0761155,0.0794312782945736,900,0.15,15,"oct_2016"
"10265",1475369618,0.186444,993342672,0,0,2016-10-02 00:53:38,"li28_31",0.206122,0.0439453,0.0761155,0.0786766480314961,900,0.15,15,"oct_2016"
