"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"1",1504224000,0.288169,377232687,0,0,2017-09-01 00:00:00,"li28_31",0.313832,0.14575,0.228347,0.231173653409091,900,0.15,15,"sept_2017"
"177",1504224905,0.219727,230567430,0,0,2017-09-01 00:15:05,"li28_31",0.313832,0.14575,0.236653,0.238384740112994,900,0.15,15,"sept_2017"
"354",1504225810,0.256243,89392332,0,0,2017-09-01 00:30:10,"li28_31",0.288169,0.152231,0.224078,0.220315348837209,899,0.15,15,"sept_2017"
"526",1504226714,0.263672,951007052,0,0,2017-09-01 00:45:14,"li28_31",0.2915,0.138967,0.224078,0.222175471264368,900,0.15,15,"sept_2017"
"700",1504227619,0.201383,802861791,0,0,2017-09-01 01:00:19,"li28_31",0.307617,0.152231,0.232537,0.230859125,900,0.15,15,"sept_2017"
"876",1504228524,0.186444,662222705,0,0,2017-09-01 01:15:24,"li28_31",0.319927,0.14575,0.234595,0.232231261627907,895,0.15,15,"sept_2017"
"1048",1504229429,0.270897,517924609,0,0,2017-09-01 01:30:29,"li28_31",0.354298,0.181191,0.254345,0.254781798850575,900,0.15,15,"sept_2017"
"1222",1504230334,0.215287,371679002,0,0,2017-09-01 01:45:34,"li28_31",0.390594,0.196529,0.277935,0.276716764044944,900,0.15,15,"sept_2017"
"1400",1504231239,0.281387,223216323,0,0,2017-09-01 02:00:39,"li28_31",0.402765,0.164428,0.274438,0.272707120689655,900,0.15,15,"sept_2017"
"1574",1504232144,0.252447,627334101,0,0,2017-09-01 02:15:44,"li28_31",0.432811,0.181191,0.284798,0.285757011111111,899,0.15,15,"sept_2017"
"1754",1504233049,0.219727,347867904,0,0,2017-09-01 02:30:49,"li28_31",0.388114,0.196529,0.284798,0.286016096045198,899,0.15,15,"sept_2017"
"1931",1504233954,0.236653,557443492,0,0,2017-09-01 02:45:54,"li28_31",0.385619,0.191553,0.284798,0.286432466292135,899,0.15,15,"sept_2017"
"2109",1504234858,0.232537,645181673,0,0,2017-09-01 03:00:58,"li28_31",0.372888,0.164428,0.281387,0.280065378531073,900,0.15,15,"sept_2017"
"2286",1504235763,0.256243,511684846,0,0,2017-09-01 03:16:03,"li28_31",0.555869,0.215287,0.316894,0.317004822857143,900,0.15,15,"sept_2017"
"2461",1504236668,0.33178,363222835,0,0,2017-09-01 03:31:08,"li28_31",0.430574,0.186444,0.31074,0.306602442528736,900,0.15,15,"sept_2017"
"2635",1504237574,0.385619,255781093,0,0,2017-09-01 03:46:14,"li28_31",0.421509,0.215287,0.31074,0.31303,899,0.15,15,"sept_2017"
"2814",1504238478,0.351562,48302537,0,0,2017-09-01 04:01:18,"li28_31",0.432811,0.181191,0.307617,0.310029482954545,899,0.15,15,"sept_2017"
"2990",1504239383,0.319927,487467960,0,0,2017-09-01 04:16:23,"li28_31",0.456693,0.248592,0.340399,0.339270774011299,899,0.15,15,"sept_2017"
"3167",1504240287,0.2915,744856104,0,0,2017-09-01 04:31:27,"li28_31",0.475341,0.215287,0.348805,0.348205704545455,900,0.15,15,"sept_2017"
"3343",1504241192,0.367673,596268964,0,0,2017-09-01 04:46:32,"li28_31",0.497184,0.248592,0.37029,0.368636367231638,900,0.15,15,"sept_2017"
"3520",1504242097,0.375469,475775956,0,0,2017-09-01 05:01:37,"li28_31",0.495239,0.219727,0.361045,0.361776151685393,895,0.15,15,"sept_2017"
"3698",1504243002,0.274438,487341180,0,0,2017-09-01 05:16:42,"li28_31",0.469208,0.256243,0.348805,0.347573292134831,900,0.15,15,"sept_2017"
"3876",1504243907,0.351562,918882622,0,0,2017-09-01 05:31:47,"li28_31",0.485392,0.228347,0.351562,0.353781138121547,900,0.15,15,"sept_2017"
"4057",1504244812,0.378032,32302859,0,0,2017-09-01 05:46:52,"li28_31",0.454574,0.228347,0.354298,0.350072215909091,900,0.15,15,"sept_2017"
"4233",1504245716,0.248592,877933102,0,0,2017-09-01 06:01:56,"li28_31",0.435036,0.232537,0.334678,0.331175183333333,900,0.15,15,"sept_2017"
"4413",1504246621,0.390594,736994462,0,0,2017-09-01 06:17:01,"li28_31",0.43725,0.224078,0.33178,0.331351561797753,900,0.15,15,"sept_2017"
"4591",1504247526,0.357013,578168672,0,0,2017-09-01 06:32:06,"li28_31",0.483398,0.215287,0.348805,0.349573575418994,900,0.15,15,"sept_2017"
"4770",1504248431,0.409895,431002802,0,0,2017-09-01 06:47:11,"li28_31",0.443826,0.248592,0.351562,0.350649711864407,900,0.15,15,"sept_2017"
"4947",1504249336,0.334678,291528720,0,0,2017-09-01 07:02:16,"li28_31",0.483398,0.219727,0.343224,0.345057691428571,900,0.15,15,"sept_2017"
"5122",1504250241,0.375469,143379329,0,0,2017-09-01 07:17:21,"li28_31",0.462993,0.224078,0.340399,0.345137335195531,900,0.15,15,"sept_2017"
"5301",1504251145,0.313832,999800367,0,0,2017-09-01 07:32:25,"li28_31",0.481397,0.219727,0.33755,0.340763508474576,900,0.15,15,"sept_2017"
"5478",1504252050,0.354298,874711082,0,0,2017-09-01 07:47:30,"li28_31",0.469208,0.252447,0.348805,0.348589882022472,900,0.15,15,"sept_2017"
"5656",1504252955,0.346026,722593383,0,0,2017-09-01 08:02:35,"li28_31",0.460902,0.224078,0.343224,0.344907612716763,895,0.15,15,"sept_2017"
"5829",1504253856,0.33178,514823793,0,0,2017-09-01 08:17:36,"li28_31",0.450305,0.240698,0.340399,0.34264438547486,899,0.15,15,"sept_2017"
"6008",1504254761,0.313832,237819488,0,0,2017-09-01 08:32:41,"li28_31",0.858903,0.248592,0.33755,0.344185727272727,899,0.15,15,"sept_2017"
"6184",1504255665,0.340399,291688990,0,0,2017-09-01 08:47:45,"li28_31",0.491324,0.240698,0.351562,0.351452843575419,900,0.15,15,"sept_2017"
"6363",1504256571,0.340399,148576093,0,0,2017-09-01 09:02:51,"li28_31",0.489354,0.228347,0.359708,0.358063262569832,899,0.15,15,"sept_2017"
"6542",1504257475,0.380578,2426804,0,0,2017-09-01 09:17:55,"li28_31",0.479387,0.215287,0.357013,0.354148269662921,899,0.15,15,"sept_2017"
"6720",1504258379,0.351562,857463646,0,0,2017-09-01 09:32:59,"li28_31",0.462993,0.224078,0.357013,0.356426528089888,900,0.15,15,"sept_2017"
"6898",1504259284,0.328857,704204946,0,0,2017-09-01 09:48:04,"li28_31",0.499123,0.248592,0.362382,0.362245514124294,900,0.15,15,"sept_2017"
"7075",1504260189,0.304462,563782143,0,0,2017-09-01 10:03:09,"li28_31",0.456693,0.236653,0.33178,0.337044642458101,900,0.15,15,"sept_2017"
"7254",1504261094,0.313832,415039248,0,0,2017-09-01 10:18:14,"li28_31",0.443826,0.228347,0.316894,0.31465711299435,900,0.15,15,"sept_2017"
"7431",1504261999,0.304462,272797968,0,0,2017-09-01 10:33:19,"li28_31",0.473305,0.236653,0.340399,0.342905491620112,900,0.15,15,"sept_2017"
"7610",1504262905,0.33178,149778204,0,0,2017-09-01 10:48:25,"li28_31",0.475341,0.232537,0.33178,0.3368734375,898,0.15,15,"sept_2017"
