"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"1",1494969789,1.0212,991148179,0,0,2017-05-16 21:23:09,"li28_31",1.0212,0,0.0621481,0.0852187627118644,895,0.15,15,"may_2017"
"2926",1495004173,0.362382,735212789,0,0,2017-05-17 06:56:13,"li28_31",0.430574,0,0.0761155,0.0794065378571429,895,0.15,15,"may_2017"
"3072",1495005113,0.152231,548337331,0,0,2017-05-17 07:11:53,"li28_31",1.32421,0,0.0439453,0.057185593220339,875,0.15,15,"may_2017"
"4825",1495024890,0.152231,400194039,0,0,2017-05-17 12:41:30,"li28_31",0.201383,0.0761155,0.138967,0.138837372670807,900,0.15,15,"may_2017"
"4990",1495025815,0.164428,242902963,0,0,2017-05-17 12:56:55,"li28_31",0.281387,0.0761155,0.124296,0.134967768152866,900,0.15,15,"may_2017"
"5147",1495026720,0.210754,63259963,0,0,2017-05-17 13:12:00,"li28_31",0.31074,0.14575,0.232537,0.235921386363636,899,0.15,15,"may_2017"
"5323",1495027624,0.196529,895262266,0,0,2017-05-17 13:27:04,"li28_31",0.354298,0.164428,0.244677,0.249621463276836,900,0.15,15,"may_2017"
"5500",1495028529,0.2915,729722450,0,0,2017-05-17 13:42:09,"li28_31",0.362382,0.164428,0.259984,0.264183384180791,900,0.15,15,"may_2017"
"5677",1495029434,0.267309,559614345,0,0,2017-05-17 13:57:14,"li28_31",0.351562,0.175781,0.252447,0.251822761363636,900,0.15,15,"may_2017"
"5853",1495030339,0.248592,396462351,0,0,2017-05-17 14:12:19,"li28_31",0.248592,0.0621481,0.14575,0.148771214285714,895,0.15,15,"may_2017"
"9808",1495079625,9.52266,564875101,0,0,2017-05-18 03:53:45,"li28_31",9.52266,0,0.0878906,0.185856335403727,900,0.15,15,"may_2017"
"9969",1495080530,0.711317,396077293,0,0,2017-05-18 04:08:50,"li28_31",1.4206,0,0.454574,0.471863253020134,900,0.15,15,"may_2017"
"10118",1495081435,0.435036,235472040,0,0,2017-05-18 04:23:55,"li28_31",0.889825,0,0.451375,0.44836425625,900,0.15,15,"may_2017"
"10294",1495082340,0.270897,70595940,0,0,2017-05-18 04:39:00,"li28_31",0.993397,0,0.236653,0.244971033333333,894,0.15,15,"may_2017"
"10468",1495083269,0.328857,907508700,0,0,2017-05-18 04:54:29,"li28_31",0.328857,0,0.1644285,0.1644285,5,0.15,15,"may_2017"
"10846",1495094007,0.152231,973785213,0,0,2017-05-18 07:53:27,"li28_31",0.191553,0.0621481,0.0982647,0.106549225170068,900,0.15,15,"may_2017"
"11390",1495097842,0.152231,246993725,0,0,2017-05-18 08:57:22,"li28_31",0.201383,0.107644,0.158447,0.154408047904192,900,0.15,15,"may_2017"
"11557",1495098747,0.175781,77995525,0,0,2017-05-18 09:12:27,"li28_31",0.267309,0.116268,0.196529,0.195167740112994,899,0.15,15,"may_2017"
"11734",1495099651,0.196529,906519324,0,0,2017-05-18 09:27:31,"li28_31",0.2915,0.131836,0.215287,0.217053259887006,900,0.15,15,"may_2017"
"11911",1495100556,0.206122,738388817,0,0,2017-05-18 09:42:36,"li28_31",0.263672,0.0761155,0.170199,0.166926538011696,900,0.15,15,"may_2017"
"12085",1495101481,0.175781,564934190,0,0,2017-05-18 09:58:01,"li28_31",0.252447,0.0621481,0.1354015,0.141838395402299,900,0.15,15,"may_2017"
"12259",1495102386,0.201383,465869544,0,0,2017-05-18 10:13:06,"li28_31",0.263672,0.0621481,0.152231,0.155701319774011,900,0.15,15,"may_2017"
"12436",1495103291,0.256243,382913463,0,0,2017-05-18 10:28:11,"li28_31",0.307617,0.0878906,0.170199,0.170850895321637,900,0.15,15,"may_2017"
"12608",1495104201,0.219727,288142012,0,0,2017-05-18 10:43:21,"li28_31",0.2915,0.131836,0.215287,0.212639409090909,900,0.15,15,"may_2017"
