"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"3",1472688014,0.164428,120549349,0,0,2016-09-01 00:00:14,"li28_31",0.201383,0.0621481,0.116268,0.118467115,899,0.15,15,"sept_2016"
"191",1472689088,0.164428,936917637,0,0,2016-09-01 00:18:08,"li28_31",0.170199,0.0621481,0.120282,0.119513932236842,900,0.15,15,"sept_2016"
"346",1472690014,0.152231,80967872,0,0,2016-09-01 00:33:34,"li28_31",0.248592,0.0439453,0.116268,0.113945306134969,899,0.15,15,"sept_2016"
"509",1472690918,0.152231,618649448,0,0,2016-09-01 00:48:38,"li28_31",0.206122,0.0761155,0.107644,0.113434883116883,900,0.15,15,"sept_2016"
"665",1472691838,0.158447,447905140,0,0,2016-09-01 01:03:58,"li28_31",0.181191,0.0621481,0.116268,0.114531659756098,900,0.15,15,"sept_2016"
"841",1472692813,0.181191,332460993,0,0,2016-09-01 01:20:13,"li28_31",0.181191,0.0621481,0.107644,0.11053203,900,0.15,15,"sept_2016"
"1032",1472693888,0.152231,88412175,0,0,2016-09-01 01:38:08,"li28_31",0.191553,0.0621481,0.0982647,0.101254444585987,899,0.15,15,"sept_2016"
"1224",1472695012,0.181191,877378053,0,0,2016-09-01 01:56:52,"li28_31",0.181191,0.0439453,0.0982647,0.0986690878205128,900,0.15,15,"sept_2016"
"1382",1472695927,0.152231,706524975,0,0,2016-09-01 02:12:07,"li28_31",0.170199,0.0439453,0.0878906,0.0882261319444444,900,0.15,15,"sept_2016"
"1586",1472697257,0.158447,472845932,0,0,2016-09-01 02:34:17,"li28_31",0.158447,0.0439453,0.0761155,0.0822929411347518,900,0.15,15,"sept_2016"
"1762",1472698402,0.170199,267076984,0,0,2016-09-01 02:53:22,"li28_31",0.170199,0.0439453,0.0761155,0.0787424880952381,900,0.15,15,"sept_2016"
"1888",1472699307,0.158447,94769009,0,0,2016-09-01 03:08:27,"li28_31",0.863388,0.0439453,0.0761155,0.0835160540145985,899,0.15,15,"sept_2016"
"2101",1472700751,0.400361,839824700,0,0,2016-09-01 03:32:31,"li28_31",0.400361,0.0439453,0.0761155,0.0818427717391304,895,0.15,15,"sept_2016"
"2258",1472701796,0.186444,644634652,0,0,2016-09-01 03:49:56,"li28_31",0.186444,0.0439453,0.0761155,0.0844177240310078,900,0.15,15,"sept_2016"
"2397",1472702761,0.277935,480330841,0,0,2016-09-01 04:06:01,"li28_31",0.277935,0.0439453,0.0761155,0.0829648867132867,890,0.15,15,"sept_2016"
"2587",1472703971,0.181191,255841209,0,0,2016-09-01 04:26:11,"li28_31",0.181191,0.0439453,0.0761155,0.0815949257352941,900,0.15,15,"sept_2016"
"2765",1472705161,0.152231,40779437,0,0,2016-09-01 04:46:01,"li28_31",0.191553,0.0439453,0.0761155,0.0839956795774648,894,0.15,15,"sept_2016"
"2946",1472706290,0.170199,843309844,0,0,2016-09-01 05:04:50,"li28_31",0.196529,0.0439453,0.0761155,0.0839204568,900,0.15,15,"sept_2016"
"3083",1472707270,0.175781,662375157,0,0,2016-09-01 05:21:10,"li28_31",0.186444,0.0439453,0.0878906,0.0883759809210526,900,0.15,15,"sept_2016"
"3238",1472708195,0.186444,501073497,0,0,2016-09-01 05:36:35,"li28_31",0.191553,0.0439453,0.0878906,0.0920230185897436,900,0.15,15,"sept_2016"
"3394",1472709110,0.158447,335229393,0,0,2016-09-01 05:51:50,"li28_31",0.232537,0.0439453,0.0761155,0.082738071969697,900,0.15,15,"sept_2016"
"3547",1472710145,0.164428,149677828,0,0,2016-09-01 06:09:05,"li28_31",0.186444,0.0439453,0.0761155,0.082309534057971,899,0.15,15,"sept_2016"
"3693",1472711089,0.152231,976636307,0,0,2016-09-01 06:24:49,"li28_31",0.191553,0.0439453,0.0761155,0.0843230131578947,895,0.15,15,"sept_2016"
"3906",1472712359,0.164428,758676421,0,0,2016-09-01 06:45:59,"li28_31",0.210754,0.0439453,0.0761155,0.0860565666666667,900,0.15,15,"sept_2016"
"4046",1472713274,0.152231,599948234,0,0,2016-09-01 07:01:14,"li28_31",0.181191,0.0439453,0.0878906,0.0846254646666667,900,0.15,15,"sept_2016"
"4214",1472714304,0.181191,418462944,0,0,2016-09-01 07:18:24,"li28_31",0.191553,0.0439453,0.0761155,0.0850630363636364,900,0.15,15,"sept_2016"
"4444",1472715799,0.152231,144944086,0,0,2016-09-01 07:43:19,"li28_31",0.206122,0.0439453,0.0761155,0.0821099112781955,899,0.15,15,"sept_2016"
"4598",1472716838,0.164428,958552718,0,0,2016-09-01 08:00:38,"li28_31",0.224078,0.0439453,0.0761155,0.0802530807692308,900,0.15,15,"sept_2016"
"4798",1472718203,0.164428,719343018,0,0,2016-09-01 08:23:23,"li28_31",0.186444,0.0439453,0.0761155,0.0780274573426573,900,0.15,15,"sept_2016"
"4981",1472719353,0.170199,521497982,0,0,2016-09-01 08:42:33,"li28_31",0.170199,0.0439453,0.0761155,0.0780628213740458,895,0.15,15,"sept_2016"
"5131",1472720388,0.175781,330480791,0,0,2016-09-01 08:59:48,"li28_31",0.175781,0,0.0761155,0.0758292306569343,900,0.15,15,"sept_2016"
"5274",1472721338,0.164428,166096039,0,0,2016-09-01 09:15:38,"li28_31",0.196529,0.0439453,0.0761155,0.073782647826087,900,0.15,15,"sept_2016"
"5467",1472722552,0.206122,942055420,0,0,2016-09-01 09:35:52,"li28_31",0.206122,0.0439453,0.0761155,0.0757042439716312,900,0.15,15,"sept_2016"
"5631",1472723622,0.170199,753419174,0,0,2016-09-01 09:53:42,"li28_31",0.196529,0.0439453,0.0621481,0.0699557737588652,900,0.15,15,"sept_2016"
"5794",1472724707,0.158447,570806401,0,0,2016-09-01 10:11:47,"li28_31",0.170199,0.0439453,0.0691318,0.0732918277777778,900,0.15,15,"sept_2016"
"5946",1472725672,0.158447,395731264,0,0,2016-09-01 10:27:52,"li28_31",0.206122,0.0439453,0.0621481,0.0716885146853147,890,0.15,15,"sept_2016"
"6112",1472726712,0.152231,202859048,0,0,2016-09-01 10:45:12,"li28_31",0.33178,0.0439453,0.0621481,0.0742870385185185,900,0.15,15,"sept_2016"
"6252",1472727657,0.170199,23672051,0,0,2016-09-01 11:00:57,"li28_31",0.186444,0.0439453,0.0621481,0.0729476305343511,899,0.15,15,"sept_2016"
"6384",1472728581,0.175781,863552084,0,0,2016-09-01 11:16:21,"li28_31",0.201383,0.0439453,0.0621481,0.0754269654929577,900,0.15,15,"sept_2016"
"6558",1472729766,0.164428,645139903,0,0,2016-09-01 11:36:06,"li28_31",0.232537,0.0439453,0.0621481,0.0719427110294118,900,0.15,15,"sept_2016"
"6745",1472731036,0.191553,407219294,0,0,2016-09-01 11:57:16,"li28_31",0.191553,0.0439453,0.0621481,0.0688792387323944,900,0.15,15,"sept_2016"
"6928",1472732266,0.164428,182858061,0,0,2016-09-01 12:17:46,"li28_31",0.322931,0.0439453,0.0621481,0.0747547709923664,900,0.15,15,"sept_2016"
"7081",1472733311,0.181191,953098,0,0,2016-09-01 12:35:11,"li28_31",0.181191,0.0439453,0.0621481,0.0696139,899,0.15,15,"sept_2016"
"7231",1472734455,0.164428,801342812,0,0,2016-09-01 12:54:15,"li28_31",0.181191,0.0439453,0.0761155,0.0726490693430657,895,0.15,15,"sept_2016"
"7452",1472735925,0.152231,536937937,0,0,2016-09-01 13:18:45,"li28_31",0.228347,0.0439453,0.0761155,0.076950531884058,900,0.15,15,"sept_2016"
"7625",1472737095,0.158447,342962917,0,0,2016-09-01 13:38:15,"li28_31",0.206122,0.0439453,0.0621481,0.0720322655172414,900,0.15,15,"sept_2016"
"7787",1472738100,0.164428,422591556,0,0,2016-09-01 13:55:00,"li28_31",0.170199,0.0439453,0.0621481,0.0725582114503817,895,0.15,15,"sept_2016"
"7919",1472739010,0.158447,118866301,0,0,2016-09-01 14:10:10,"li28_31",0.175781,0,0.0621481,0.0715238905511811,899,0.15,15,"sept_2016"
"8068",1472740079,0.164428,931620742,0,0,2016-09-01 14:27:59,"li28_31",0.206122,0,0.0621481,0.0667557846153846,900,0.15,15,"sept_2016"
