"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"1",1470009603,0.201383,165983051,0,0,2016-08-01 00:00:03,"li28_31",0.215287,0.107644,0.152231,0.155772331360947,900,0.15,15,"aug_2016"
"170",1470010508,0.175781,4639174,0,0,2016-08-01 00:15:08,"li28_31",0.215287,0.107644,0.158447,0.156098465408805,899,0.15,15,"aug_2016"
"329",1470011413,0.164428,839877609,0,0,2016-08-01 00:30:13,"li28_31",0.206122,0.0982647,0.158447,0.155028676923077,899,0.15,15,"aug_2016"
"500",1470012327,0.175781,706438707,0,0,2016-08-01 00:45:27,"li28_31",0.210754,0.0982647,0.158447,0.157160415337423,900,0.15,15,"aug_2016"
"664",1470013237,0.164428,536154598,0,0,2016-08-01 01:00:37,"li28_31",0.210754,0.0982647,0.152231,0.151344406666667,895,0.15,15,"aug_2016"
"829",1470014138,0.158447,385458244,0,0,2016-08-01 01:15:38,"li28_31",0.224078,0.0982647,0.158447,0.156619468072289,899,0.15,15,"aug_2016"
"995",1470015042,0.152231,216777562,0,0,2016-08-01 01:30:42,"li28_31",0.219727,0.0982647,0.152231,0.157873023125,900,0.15,15,"aug_2016"
"1156",1470015952,0.210754,76537034,0,0,2016-08-01 01:45:52,"li28_31",0.210754,0.107644,0.158447,0.158018377358491,899,0.15,15,"aug_2016"
"1315",1470016856,0.158447,908651988,0,0,2016-08-01 02:00:56,"li28_31",0.219727,0.0982647,0.158447,0.155158628220859,900,0.15,15,"aug_2016"
"1478",1470017771,0.191553,755714820,0,0,2016-08-01 02:16:11,"li28_31",0.256243,0.116268,0.158447,0.161122689655172,890,0.15,15,"aug_2016"
"1653",1470018681,0.186444,615889119,0,0,2016-08-01 02:31:21,"li28_31",0.328857,0.107644,0.164428,0.164250656976744,900,0.15,15,"aug_2016"
"1825",1470019586,0.170199,440943009,0,0,2016-08-01 02:46:26,"li28_31",0.219727,0.0878906,0.164428,0.166062526219512,900,0.15,15,"aug_2016"
"1989",1470020491,0.191553,287476631,0,0,2016-08-01 03:01:31,"li28_31",0.252447,0.124296,0.170199,0.168965942857143,900,0.15,15,"aug_2016"
"2164",1470021396,0.181191,140372609,0,0,2016-08-01 03:16:36,"li28_31",0.248592,0.0982647,0.164428,0.166615360493827,900,0.15,15,"aug_2016"
"2326",1470022300,0.152231,968776358,0,0,2016-08-01 03:31:40,"li28_31",0.362382,0.0982647,0.170199,0.173343283030303,900,0.15,15,"aug_2016"
"2491",1470023205,0.175781,802552144,0,0,2016-08-01 03:46:45,"li28_31",0.236653,0.107644,0.170199,0.169098370588235,900,0.15,15,"aug_2016"
"2661",1470024110,0.186444,647685435,0,0,2016-08-01 04:01:50,"li28_31",0.244677,0.107644,0.164428,0.1664982,900,0.15,15,"aug_2016"
"2826",1470025015,0.164428,489082700,0,0,2016-08-01 04:16:55,"li28_31",0.210754,0.116268,0.1614375,0.16401369375,900,0.15,15,"aug_2016"
"2987",1470025925,0.158447,342346584,0,0,2016-08-01 04:32:05,"li28_31",0.236653,0.0982647,0.158447,0.161952105357143,900,0.15,15,"aug_2016"
"3155",1470026835,0.152231,205689764,0,0,2016-08-01 04:47:15,"li28_31",0.240698,0,0.164428,0.166281006097561,900,0.15,15,"aug_2016"
"3319",1470027745,0.158447,387515737,0,0,2016-08-01 05:02:25,"li28_31",0.263672,0.116268,0.170199,0.171687770588235,899,0.15,15,"aug_2016"
"3489",1470028649,0.152231,851658639,0,0,2016-08-01 05:17:29,"li28_31",0.224078,0.116268,0.158447,0.164615892857143,900,0.15,15,"aug_2016"
"3657",1470029554,0.196529,685959098,0,0,2016-08-01 05:32:34,"li28_31",0.267309,0.0878906,0.164428,0.167320418292683,895,0.15,15,"aug_2016"
"3821",1470030455,0.152231,47291973,0,0,2016-08-01 05:47:35,"li28_31",0.236653,0.116268,0.164428,0.166763898809524,899,0.15,15,"aug_2016"
"3989",1470031359,0.186444,365826951,0,0,2016-08-01 06:02:39,"li28_31",0.228347,0.116268,0.164428,0.165564209580838,900,0.15,15,"aug_2016"
"4156",1470032264,0.191553,217191671,0,0,2016-08-01 06:17:44,"li28_31",0.259984,0.107644,0.164428,0.166171903030303,900,0.15,15,"aug_2016"
"4321",1470033169,0.175781,47623081,0,0,2016-08-01 06:32:49,"li28_31",0.252447,0.0761155,0.158447,0.161129287804878,899,0.15,15,"aug_2016"
"4488",1470034088,0.164428,885092021,0,0,2016-08-01 06:48:08,"li28_31",0.232537,0.107644,0.164428,0.165337337278107,900,0.15,15,"aug_2016"
"4657",1470034993,0.181191,799897738,0,0,2016-08-01 07:03:13,"li28_31",0.219727,0.116268,0.170199,0.168343503067485,900,0.15,15,"aug_2016"
"4821",1470035903,0.196529,581883125,0,0,2016-08-01 07:18:23,"li28_31",0.236653,0.107644,0.164428,0.166654257309942,900,0.15,15,"aug_2016"
"4992",1470036808,0.170199,432970948,0,0,2016-08-01 07:33:28,"li28_31",0.248592,0.0982647,0.164428,0.170136057738095,895,0.15,15,"aug_2016"
"5160",1470037709,0.181191,294904155,0,0,2016-08-01 07:48:29,"li28_31",0.244677,0.0982647,0.170199,0.169026889090909,899,0.15,15,"aug_2016"
"5325",1470038613,0.164428,107597688,0,0,2016-08-01 08:03:33,"li28_31",0.244677,0.107644,0.170199,0.169314058479532,899,0.15,15,"aug_2016"
"5499",1470039537,0.232537,955232791,0,0,2016-08-01 08:18:57,"li28_31",0.240698,0.107644,0.164428,0.166428035087719,900,0.15,15,"aug_2016"
