"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"1",1501545602,0.298052,167101979,0,0,2017-08-01 00:00:02,"li28_31",0.383106,0.14575,0.224078,0.22579165497076,900,0.15,15,"aug_2017"
"172",1501546507,0.240698,574673228,0,0,2017-08-01 00:15:07,"li28_31",0.340399,0.107644,0.208438,0.209556471264368,899,0.15,15,"aug_2017"
"346",1501547411,0.196529,873173576,0,0,2017-08-01 00:30:11,"li28_31",0.328857,0.14575,0.215287,0.220387811428571,900,0.15,15,"aug_2017"
"521",1501548316,0.196529,719338904,0,0,2017-08-01 00:45:16,"li28_31",0.383106,0.152231,0.224078,0.228316674285714,900,0.15,15,"aug_2017"
"696",1501549222,0.164428,176677753,0,0,2017-08-01 01:00:22,"li28_31",0.319927,0.152231,0.228347,0.229999781609195,899,0.15,15,"aug_2017"
"870",1501550126,0.244677,428292378,0,0,2017-08-01 01:15:26,"li28_31",0.304462,0.152231,0.232537,0.232324941860465,900,0.15,15,"aug_2017"
"1042",1501551031,0.196529,263742544,0,0,2017-08-01 01:30:31,"li28_31",0.328857,0.124296,0.228347,0.230535820224719,900,0.15,15,"aug_2017"
"1220",1501551936,0.232537,118456029,0,0,2017-08-01 01:45:36,"li28_31",0.316894,0.164428,0.232537,0.234165637931034,899,0.15,15,"aug_2017"
"1394",1501552840,0.240698,966547430,0,0,2017-08-01 02:00:40,"li28_31",0.325907,0.152231,0.232537,0.23093958045977,895,0.15,15,"aug_2017"
"1568",1501553741,0.240698,376710283,0,0,2017-08-01 02:15:41,"li28_31",0.351562,0.14575,0.228347,0.228248317647059,899,0.15,15,"aug_2017"
"1738",1501554645,0.170199,666459148,0,0,2017-08-01 02:30:45,"li28_31",0.328857,0.152231,0.219727,0.221251604651163,900,0.15,15,"aug_2017"
"1910",1501555550,0.215287,522309524,0,0,2017-08-01 02:45:50,"li28_31",0.325907,0.152231,0.228347,0.233144994285714,900,0.15,15,"aug_2017"
"2085",1501556460,0.277935,367862389,0,0,2017-08-01 03:01:00,"li28_31",0.322931,0.131836,0.219727,0.22155136416185,900,0.15,15,"aug_2017"
"2258",1501557365,0.191553,213972948,0,0,2017-08-01 03:16:05,"li28_31",0.33178,0.14575,0.210754,0.216903573863636,900,0.15,15,"aug_2017"
"2434",1501558270,0.232537,966244867,0,0,2017-08-01 03:31:10,"li28_31",0.298052,0.14575,0.219727,0.224168798850575,894,0.15,15,"aug_2017"
"2608",1501559175,0.259984,319264326,0,0,2017-08-01 03:46:15,"li28_31",0.343224,0.138967,0.224078,0.224722603448276,899,0.15,15,"aug_2017"
