"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"19",1422748919,0.158447,446285055,0,0,2015-02-01 00:01:59,"li28_31",0.186444,0.0878906,0.138967,0.137243042384106,895,0.15,15,"feb_2015"
"170",1422749824,0.158447,948934495,0,0,2015-02-01 00:17:04,"li28_31",0.196529,0.0878906,0.138967,0.13974398125,900,0.15,15,"feb_2015"
"332",1422750739,0.158447,118426559,0,0,2015-02-01 00:32:19,"li28_31",0.191553,0.0878906,0.138967,0.139915389873418,899,0.15,15,"feb_2015"
"490",1422751643,0.164428,952540000,0,0,2015-02-01 00:47:23,"li28_31",0.210754,0.0878906,0.14575,0.144648261212121,900,0.15,15,"feb_2015"
"655",1422752548,0.215287,801775024,0,0,2015-02-01 01:02:28,"li28_31",0.215287,0.0982647,0.14575,0.147045433333333,895,0.15,15,"feb_2015"
"824",1422753458,0.152231,648314288,0,0,2015-02-01 01:17:38,"li28_31",0.206122,0.0982647,0.152231,0.150151207228916,900,0.15,15,"feb_2015"
"990",1422754363,0.175781,480228291,0,0,2015-02-01 01:32:43,"li28_31",0.210754,0.0982647,0.152231,0.149374082035928,900,0.15,15,"feb_2015"
"1157",1422755268,0.164428,324382600,0,0,2015-02-01 01:47:48,"li28_31",0.224078,0.0982647,0.152231,0.153076786309524,900,0.15,15,"feb_2015"
"1326",1422756178,0.158447,159615094,0,0,2015-02-01 02:02:58,"li28_31",0.206122,0.0761155,0.14575,0.148811724852071,900,0.15,15,"feb_2015"
"1499",1422757108,0.158447,11751107,0,0,2015-02-01 02:18:28,"li28_31",0.201383,0.0878906,0.14575,0.144263462580645,899,0.15,15,"feb_2015"
"1654",1422758012,0.152231,849530327,0,0,2015-02-01 02:33:32,"li28_31",0.196529,0.0982647,0.14575,0.142311162275449,900,0.15,15,"feb_2015"
"1823",1422758932,0.164428,685363668,0,0,2015-02-01 02:48:52,"li28_31",0.191553,0.0878906,0.14575,0.143947539759036,900,0.15,15,"feb_2015"
"1989",1422759837,0.164428,542679166,0,0,2015-02-01 03:03:57,"li28_31",0.219727,0.107644,0.152231,0.150885159509202,900,0.15,15,"feb_2015"
"2152",1422760742,0.170199,357552068,0,0,2015-02-01 03:19:02,"li28_31",0.196529,0.0982647,0.14575,0.145977099354839,900,0.15,15,"feb_2015"
"2308",1422761652,0.164428,189689753,0,0,2015-02-01 03:34:12,"li28_31",0.191553,0.107644,0.152231,0.148397645962733,900,0.15,15,"feb_2015"
"2469",1422762557,0.152231,39678242,0,0,2015-02-01 03:49:17,"li28_31",0.201383,0.0878906,0.14575,0.146117816025641,899,0.15,15,"feb_2015"
"2629",1422763481,0.164428,857000184,0,0,2015-02-01 04:04:41,"li28_31",0.175781,0.0878906,0.138967,0.137535647619048,900,0.15,15,"feb_2015"
"2799",1422764396,0.158447,695433589,0,0,2015-02-01 04:19:56,"li28_31",0.196529,0.0982647,0.14575,0.145323481656805,900,0.15,15,"feb_2015"
"2971",1422765321,0.152231,559439817,0,0,2015-02-01 04:35:21,"li28_31",0.196529,0.0982647,0.14575,0.142778832544379,900,0.15,15,"feb_2015"
