"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"2",1454357815,0.152231,257088986,0,0,2016-02-01 20:16:55,"li28_31",0.499123,0.0878906,0.175781,0.182888622619048,900,0.15,15,"feb_2016"
"170",1454358720,0.186444,525804335,0,0,2016-02-01 20:32:00,"li28_31",0.362382,0.131836,0.186444,0.193127732142857,295,0.15,15,"feb_2016"
"226",1454360189,0.164428,858795818,0,0,2016-02-01 20:56:29,"li28_31",0.31074,0.14575,0.181191,0.194712444444444,145,0.15,15,"feb_2016"
"253",1454361119,0.281387,987517320,0,0,2016-02-01 21:11:59,"li28_31",0.395508,0.124296,0.181191,0.185212065088757,900,0.15,15,"feb_2016"
"422",1454362024,0.191553,569107846,0,0,2016-02-01 21:27:04,"li28_31",0.33755,0.116268,0.175781,0.178457423529412,896,0.15,15,"feb_2016"
"592",1454362929,0.196529,412616095,0,0,2016-02-01 21:42:09,"li28_31",0.334678,0.116268,0.181191,0.189351111111111,900,0.15,15,"feb_2016"
"763",1454363834,0.164428,263802505,0,0,2016-02-01 21:57:14,"li28_31",0.313832,0,0.196529,0.197827005952381,900,0.15,15,"feb_2016"
"931",1454364739,0.210754,894157694,0,0,2016-02-01 22:12:19,"li28_31",0.304462,0,0.170199,0.173299952662722,899,0.15,15,"feb_2016"
"1101",1454365648,0.158447,967355758,0,0,2016-02-01 22:27:28,"li28_31",0.322931,0.116268,0.186444,0.191007604651163,900,0.15,15,"feb_2016"
"1273",1454366553,0.164428,808824266,0,0,2016-02-01 22:42:33,"li28_31",0.33178,0.107644,0.181191,0.184834794117647,900,0.15,15,"feb_2016"
"1443",1454367458,0.164428,664415464,0,0,2016-02-01 22:57:38,"li28_31",0.473305,0,0.181191,0.185698677165354,665,0.15,15,"feb_2016"
"1570",1454368408,0.236653,501908871,0,0,2016-02-01 23:13:28,"li28_31",0.762423,0,0.186444,0.196563422857143,900,0.15,15,"feb_2016"
"1745",1454369313,0.181191,352670308,0,0,2016-02-01 23:28:33,"li28_31",0.414579,0,0.175781,0.18502870867052,900,0.15,15,"feb_2016"
"1920",1454370228,0.158447,203982857,0,0,2016-02-01 23:43:48,"li28_31",0.383106,0.124296,0.186444,0.189789591954023,900,0.15,15,"feb_2016"
"2094",1454371133,0.201383,63349433,0,0,2016-02-01 23:58:53,"li28_31",0.340399,0.131836,0.196529,0.201300940828402,899,0.15,15,"feb_2016"
"2263",1454372037,0.196529,925573006,0,0,2016-02-02 00:13:57,"li28_31",2.26308,0.116268,0.201383,0.215558306358381,900,0.15,15,"feb_2016"
"2436",1454372942,0.170199,775058163,0,0,2016-02-02 00:29:02,"li28_31",0.307617,0.124296,0.191553,0.193153719298246,900,0.15,15,"feb_2016"
"2607",1454373847,0.186444,623758193,0,0,2016-02-02 00:44:07,"li28_31",0.400361,0.107644,0.175781,0.183426776470588,900,0.15,15,"feb_2016"
"2777",1454374752,0.158447,472412335,0,0,2016-02-02 00:59:12,"li28_31",0.322931,0.0982647,0.175781,0.179874214619883,900,0.15,15,"feb_2016"
"2949",1454375662,0.224078,699213570,0,0,2016-02-02 01:14:22,"li28_31",0.651814,0.107644,0.175781,0.18684999408284,900,0.15,15,"feb_2016"
"3118",1454376568,0.152231,109438228,0,0,2016-02-02 01:29:28,"li28_31",0.365037,0.124296,0.175781,0.187453529411765,899,0.15,15,"feb_2016"
"3288",1454377477,0.191553,25884682,0,0,2016-02-02 01:44:37,"li28_31",0.390594,0.0982647,0.175781,0.17569532,899,0.15,15,"feb_2016"
"3459",1454378386,0.170199,885014689,0,0,2016-02-02 01:59:46,"li28_31",0.304462,0.131836,0.181191,0.192113190751445,900,0.15,15,"feb_2016"
"3632",1454379291,0.196529,721215044,0,0,2016-02-02 02:14:51,"li28_31",0.385619,0.107644,0.186444,0.19026487283237,900,0.15,15,"feb_2016"
"3805",1454380196,0.175781,563301960,0,0,2016-02-02 02:29:56,"li28_31",0.2915,0.131836,0.186444,0.190003388235294,900,0.15,15,"feb_2016"
"3975",1454381107,0.210754,353203599,0,0,2016-02-02 02:45:07,"li28_31",0.359708,0.116268,0.191553,0.19489101734104,894,0.15,15,"feb_2016"
