"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"1",1496275204,0.215287,939515840,0,0,2017-06-01 00:00:04,"li28_31",0.380578,0.131836,0.210754,0.214751269662921,900,0.15,15,"june_2017"
"179",1496276109,0.210754,380588485,0,0,2017-06-01 00:15:09,"li28_31",0.400361,0.152231,0.210754,0.223467415730337,900,0.15,15,"june_2017"
"357",1496277014,0.164428,993109873,0,0,2017-06-01 00:30:14,"li28_31",0.462993,0.14575,0.215287,0.224580301136364,900,0.15,15,"june_2017"
"533",1496277919,0.186444,71407348,0,0,2017-06-01 00:45:19,"li28_31",0.393059,0.124296,0.210754,0.21610523255814,900,0.15,15,"june_2017"
"705",1496278823,0.196529,921830760,0,0,2017-06-01 01:00:23,"li28_31",0.43725,0.14575,0.206122,0.214844926553672,900,0.15,15,"june_2017"
"882",1496279728,0.210754,754955123,0,0,2017-06-01 01:15:28,"li28_31",0.462993,0.14575,0.206122,0.213569096045198,900,0.15,15,"june_2017"
"1059",1496280633,0.206122,598784161,0,0,2017-06-01 01:30:33,"li28_31",0.594481,0.116268,0.206122,0.226434239766082,895,0.15,15,"june_2017"
"1230",1496281534,0.215287,480338328,0,0,2017-06-01 01:45:34,"li28_31",0.571289,0.138967,0.210754,0.226185331428571,899,0.15,15,"june_2017"
"1405",1496282438,0.210754,273473246,0,0,2017-06-01 02:00:38,"li28_31",0.529172,0.124296,0.2037525,0.211304894117647,900,0.15,15,"june_2017"
"1575",1496283348,0.164428,105512253,0,0,2017-06-01 02:15:48,"li28_31",0.421509,0.131836,0.206122,0.212158339181287,899,0.15,15,"june_2017"
"1746",1496284253,0.201383,339694359,0,0,2017-06-01 02:30:53,"li28_31",0.362382,0.14575,0.206122,0.209157023255814,899,0.15,15,"june_2017"
"1918",1496285157,0.232537,785161428,0,0,2017-06-01 02:45:57,"li28_31",0.428326,0.124296,0.210754,0.212184192090395,900,0.15,15,"june_2017"
"2095",1496286062,0.186444,615956045,0,0,2017-06-01 03:01:02,"li28_31",0.343224,0.131836,0.201383,0.205592584795322,895,0.15,15,"june_2017"
"2266",1496286963,0.240698,293875745,0,0,2017-06-01 03:16:03,"li28_31",0.388114,0.124296,0.201383,0.202583247126437,899,0.15,15,"june_2017"
"2440",1496287867,0.210754,290865699,0,0,2017-06-01 03:31:07,"li28_31",0.385619,0.124296,0.2037525,0.209008729885057,900,0.15,15,"june_2017"
"2614",1496288772,0.206122,128026054,0,0,2017-06-01 03:46:12,"li28_31",0.372888,0.124296,0.206122,0.209796352272727,900,0.15,15,"june_2017"
"2790",1496289676,0.228347,964293634,0,0,2017-06-01 04:01:16,"li28_31",0.445996,0.138967,0.201383,0.208984348837209,900,0.15,15,"june_2017"
"2962",1496290581,0.191553,795495474,0,0,2017-06-01 04:16:21,"li28_31",0.378032,0.131836,0.206122,0.213699047058824,900,0.15,15,"june_2017"
"3132",1496291487,0.210754,322857086,0,0,2017-06-01 04:31:27,"li28_31",0.328857,0.14575,0.206122,0.20745592,900,0.15,15,"june_2017"
"3307",1496292391,0.232537,468751086,0,0,2017-06-01 04:46:31,"li28_31",0.340399,0.14575,0.198956,0.201414217647059,900,0.15,15,"june_2017"
"3477",1496293296,0.164428,543976600,0,0,2017-06-01 05:01:36,"li28_31",0.475341,0.138967,0.196529,0.201108011560694,900,0.15,15,"june_2017"
"3650",1496294201,0.196529,263065306,0,0,2017-06-01 05:16:41,"li28_31",0.479387,0.116268,0.201383,0.198647731428571,899,0.15,15,"june_2017"
"3825",1496295110,0.201383,973441700,0,0,2017-06-01 05:31:50,"li28_31",0.267309,0.0982647,0.191553,0.194560794767442,900,0.15,15,"june_2017"
"3997",1496296015,0.201383,818052480,0,0,2017-06-01 05:46:55,"li28_31",0.452445,0.138967,0.206122,0.20625236416185,900,0.15,15,"june_2017"
"4170",1496296920,0.236653,648706146,0,0,2017-06-01 06:02:00,"li28_31",0.465073,0.152231,0.215287,0.217903511764706,900,0.15,15,"june_2017"
"4340",1496297825,0.210754,491569798,0,0,2017-06-01 06:17:05,"li28_31",0.378032,0.14575,0.219727,0.219542966292135,900,0.15,15,"june_2017"
"4518",1496298730,0.206122,399016903,0,0,2017-06-01 06:32:10,"li28_31",0.351562,0.14575,0.201383,0.205617643678161,900,0.15,15,"june_2017"
"4692",1496299635,0.219727,178938529,0,0,2017-06-01 06:47:15,"li28_31",0.359708,0.124296,0.196529,0.200929711864407,900,0.15,15,"june_2017"
"4869",1496300540,0.181191,9863010,0,0,2017-06-01 07:02:20,"li28_31",0.37029,0.116268,0.196529,0.199582857988166,899,0.15,15,"june_2017"
"5038",1496301449,0.325907,841852358,0,0,2017-06-01 07:17:29,"li28_31",0.325907,0.116268,0.181191,0.184973220238095,895,0.15,15,"june_2017"
"5206",1496302350,0.191553,245938861,0,0,2017-06-01 07:32:30,"li28_31",0.348805,0.116268,0.181191,0.190019912790698,899,0.15,15,"june_2017"
"5378",1496303254,0.175781,888059882,0,0,2017-06-01 07:47:34,"li28_31",0.313832,0.107644,0.186444,0.186266151162791,900,0.15,15,"june_2017"
"5550",1496304159,0.191553,347397952,0,0,2017-06-01 08:02:39,"li28_31",0.33178,0.124296,0.191553,0.193570076023392,900,0.15,15,"june_2017"
"5721",1496305064,0.186444,196493518,0,0,2017-06-01 08:17:44,"li28_31",0.313832,0.131836,0.201383,0.20141536416185,900,0.15,15,"june_2017"
"5894",1496305969,0.181191,30815228,0,0,2017-06-01 08:32:49,"li28_31",0.419212,0.131836,0.196529,0.198596239766082,899,0.15,15,"june_2017"
"6065",1496306873,0.170199,872122449,0,0,2017-06-01 08:47:53,"li28_31",0.378032,0.124296,0.196529,0.197432099415205,900,0.15,15,"june_2017"
"6236",1496307778,0.201383,831829779,0,0,2017-06-01 09:02:58,"li28_31",0.31074,0.131836,0.196529,0.199663203488372,900,0.15,15,"june_2017"
"6408",1496308683,0.236653,556104343,0,0,2017-06-01 09:18:03,"li28_31",0.281387,0.124296,0.191553,0.193468583333333,895,0.15,15,"june_2017"
"6576",1496309588,0.164428,399239588,0,0,2017-06-01 09:33:08,"li28_31",0.31074,0.124296,0.191553,0.1942996,900,0.15,15,"june_2017"
"6752",1496310498,0.164428,237457522,0,0,2017-06-01 09:48:18,"li28_31",0.307617,0.124296,0.186444,0.190203122807018,900,0.15,15,"june_2017"
"6923",1496311403,0.206122,74949531,0,0,2017-06-01 10:03:23,"li28_31",0.340399,0.138967,0.194041,0.196946761627907,899,0.15,15,"june_2017"
"7095",1496312307,0.164428,912594702,0,0,2017-06-01 10:18:27,"li28_31",0.491324,0.116268,0.181191,0.184016603550296,895,0.15,15,"june_2017"
"7264",1496313208,0.196529,282648950,0,0,2017-06-01 10:33:28,"li28_31",0.351562,0.124296,0.191553,0.19509525,899,0.15,15,"june_2017"
"7436",1496314117,0.298052,896896108,0,0,2017-06-01 10:48:37,"li28_31",0.334678,0.131836,0.215287,0.213513017241379,900,0.15,15,"june_2017"
"7610",1496315032,0.206122,428416945,0,0,2017-06-01 11:03:52,"li28_31",0.402765,0.124296,0.210754,0.213108822485207,900,0.15,15,"june_2017"
"7779",1496315937,0.228347,269681108,0,0,2017-06-01 11:18:57,"li28_31",0.325907,0.152231,0.219727,0.218504583333333,900,0.15,15,"june_2017"
"7947",1496316842,0.186444,389322431,0,0,2017-06-01 11:34:02,"li28_31",0.365037,0.14575,0.215287,0.218472531791908,899,0.15,15,"june_2017"
"8120",1496317746,0.215287,958000952,0,0,2017-06-01 11:49:06,"li28_31",0.423793,0.14575,0.2130205,0.21896283908046,900,0.15,15,"june_2017"
"8294",1496318651,0.215287,789201015,0,0,2017-06-01 12:04:11,"li28_31",0.462993,0.152231,0.210754,0.215175033707865,900,0.15,15,"june_2017"
"8472",1496319556,0.186444,633088394,0,0,2017-06-01 12:19:16,"li28_31",0.519968,0.116268,0.206122,0.212777807909605,900,0.15,15,"june_2017"
"8649",1496320461,0.256243,468473266,0,0,2017-06-01 12:34:21,"li28_31",0.340399,0.14575,0.210754,0.216222862068966,900,0.15,15,"june_2017"
"8823",1496321366,0.215287,312239263,0,0,2017-06-01 12:49:26,"li28_31",0.340399,0.138967,0.215287,0.214918775862069,900,0.15,15,"june_2017"
"8997",1496322271,0.191553,151764551,0,0,2017-06-01 13:04:31,"li28_31",0.2915,0.138967,0.210754,0.214058198830409,899,0.15,15,"june_2017"
"9168",1496323176,0.206122,309411940,0,0,2017-06-01 13:19:36,"li28_31",0.388114,0.138967,0.206122,0.20676879661017,900,0.15,15,"june_2017"
"9345",1496324080,0.164428,826488412,0,0,2017-06-01 13:34:40,"li28_31",0.298052,0.131836,0.206122,0.205126461988304,900,0.15,15,"june_2017"
"9516",1496324985,0.170199,658236479,0,0,2017-06-01 13:49:45,"li28_31",0.33755,0.124296,0.196529,0.198452994186047,900,0.15,15,"june_2017"
"9688",1496325890,0.164428,492589888,0,0,2017-06-01 14:04:50,"li28_31",0.2915,0.131836,0.196529,0.19714382183908,900,0.15,15,"june_2017"
"9862",1496326795,0.175781,327728586,0,0,2017-06-01 14:19:55,"li28_31",0.351562,0.131836,0.206122,0.207780624277457,900,0.15,15,"june_2017"
"10036",1496327705,0.210754,153711193,0,0,2017-06-01 14:35:05,"li28_31",0.471261,0.138967,0.210754,0.21433987283237,899,0.15,15,"june_2017"
"10209",1496328609,0.191553,988273774,0,0,2017-06-01 14:50:09,"li28_31",0.487377,0.138967,0.201383,0.203169645348837,900,0.15,15,"june_2017"
"10381",1496329514,0.196529,823701777,0,0,2017-06-01 15:05:14,"li28_31",0.400361,0.124296,0.196529,0.202380269005848,895,0.15,15,"june_2017"
"10552",1496330415,0.210754,383035069,0,0,2017-06-01 15:20:15,"li28_31",0.328857,0.131836,0.201383,0.201294592592593,899,0.15,15,"june_2017"
"10714",1496331319,0.170199,518755070,0,0,2017-06-01 15:35:19,"li28_31",0.33755,0.124296,0.201383,0.200299566473988,900,0.15,15,"june_2017"
"10887",1496332224,0.170199,348145655,0,0,2017-06-01 15:50:24,"li28_31",0.37029,0.138967,0.201383,0.204802856287425,895,0.15,15,"june_2017"
"11054",1496333129,0.248592,187245948,0,0,2017-06-01 16:05:29,"li28_31",0.351562,0.158447,0.210754,0.21729552,900,0.15,15,"june_2017"
"11229",1496334034,0.232537,28868950,0,0,2017-06-01 16:20:34,"li28_31",0.383106,0.131836,0.206122,0.206619828571429,899,0.15,15,"june_2017"
"11404",1496334938,0.175781,870308716,0,0,2017-06-01 16:35:38,"li28_31",0.493285,0.14575,0.201383,0.207770908045977,900,0.15,15,"june_2017"
"11578",1496335843,0.201383,706959050,0,0,2017-06-01 16:50:43,"li28_31",0.343224,0.14575,0.210754,0.21329273964497,890,0.15,15,"june_2017"
"11747",1496336744,0.252447,182935156,0,0,2017-06-01 17:05:44,"li28_31",0.33178,0.131836,0.208438,0.209328935294118,899,0.15,15,"june_2017"
"11917",1496337648,0.186444,416285402,0,0,2017-06-01 17:20:48,"li28_31",0.340399,0.131836,0.219727,0.220765005649718,900,0.15,15,"june_2017"
"12094",1496338553,0.201383,290462021,0,0,2017-06-01 17:35:53,"li28_31",0.328857,0.14575,0.210754,0.215039869822485,900,0.15,15,"june_2017"
"12263",1496339458,0.191553,101905010,0,0,2017-06-01 17:50:58,"li28_31",0.334678,0.14575,0.215287,0.217709269005848,899,0.15,15,"june_2017"
"12434",1496340362,0.201383,936192397,0,0,2017-06-01 18:06:02,"li28_31",0.365037,0.131836,0.210754,0.213590085227273,900,0.15,15,"june_2017"
"12610",1496341268,0.232537,379728865,0,0,2017-06-01 18:21:08,"li28_31",0.313832,0.131836,0.201383,0.202401988235294,899,0.15,15,"june_2017"
"12780",1496342173,0.175781,439805527,0,0,2017-06-01 18:36:13,"li28_31",0.301274,0.116268,0.210754,0.208808694117647,899,0.15,15,"june_2017"
"12950",1496343078,0.228347,248554242,0,0,2017-06-01 18:51:18,"li28_31",0.340399,0.14575,0.206122,0.210677348571429,899,0.15,15,"june_2017"
"13125",1496343982,0.232537,324256109,0,0,2017-06-01 19:06:22,"li28_31",0.397942,0.152231,0.219727,0.224352889534884,900,0.15,15,"june_2017"
"13297",1496344887,0.191553,151536513,0,0,2017-06-01 19:21:27,"li28_31",0.460902,0.152231,0.215287,0.220994517241379,900,0.15,15,"june_2017"
"13471",1496345791,0.256243,998768783,0,0,2017-06-01 19:36:31,"li28_31",0.397942,0.138967,0.206122,0.209948229411765,900,0.15,15,"june_2017"
"13641",1496346696,0.240698,827736325,0,0,2017-06-01 19:51:36,"li28_31",0.33755,0.107644,0.206122,0.207924173410405,900,0.15,15,"june_2017"
"13814",1496347602,0.219727,222216577,0,0,2017-06-01 20:06:42,"li28_31",0.346026,0.14575,0.196529,0.20428032183908,899,0.15,15,"june_2017"
