"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"1",1477958400,0.175781,551784498,0,0,2016-11-01 00:00:00,"li28_31",0.224078,0.0439453,0.0878906,0.10347314379085,899,0.15,15,"nov_2016"
"158",1477959329,0.164428,449933906,0,0,2016-11-01 00:15:29,"li28_31",0.256243,0.0621481,0.0878906,0.105891877419355,895,0.15,15,"nov_2016"
"314",1477960244,0.196529,329635342,0,0,2016-11-01 00:30:44,"li28_31",0.228347,0.0439453,0.0878906,0.101271918543046,900,0.15,15,"nov_2016"
"467",1477961164,0.164428,210025217,0,0,2016-11-01 00:46:04,"li28_31",0.244677,0.0621481,0.0878906,0.105739686335404,900,0.15,15,"nov_2016"
"632",1477962109,0.206122,65998685,0,0,2016-11-01 01:01:49,"li28_31",0.232537,0.0439453,0.0878906,0.110956646979866,900,0.15,15,"nov_2016"
"793",1477963078,0.175781,899150723,0,0,2016-11-01 01:17:58,"li28_31",0.240698,0.0439453,0.0982647,0.115310031333333,896,0.15,15,"nov_2016"
"945",1477963993,0.158447,765857920,0,0,2016-11-01 01:33:13,"li28_31",0.252447,0.0439453,0.0878906,0.104502738732394,890,0.15,15,"nov_2016"
"1091",1477964913,0.164428,609921145,0,0,2016-11-01 01:48:33,"li28_31",0.228347,0.0439453,0.0878906,0.101734132450331,900,0.15,15,"nov_2016"
"1244",1477965838,0.158447,459680745,0,0,2016-11-01 02:03:58,"li28_31",0.244677,0.0439453,0.0878906,0.101042540714286,895,0.15,15,"nov_2016"
"1385",1477966748,0.170199,327099169,0,0,2016-11-01 02:19:08,"li28_31",0.228347,0.0439453,0.0878906,0.105350697972973,895,0.15,15,"nov_2016"
"1542",1477967713,0.175781,178095968,0,0,2016-11-01 02:35:13,"li28_31",0.219727,0.0439453,0.0878906,0.105979742405063,900,0.15,15,"nov_2016"
"1702",1477968628,0.164428,26602851,0,0,2016-11-01 02:50:28,"li28_31",0.256243,0.0621481,0.0878906,0.111416381045752,900,0.15,15,"nov_2016"
"1862",1477969572,0.164428,874316020,0,0,2016-11-01 03:06:12,"li28_31",0.284798,0.0621481,0.0878906,0.109346945859873,900,0.15,15,"nov_2016"
"2022",1477970493,0.164428,293762543,0,0,2016-11-01 03:21:33,"li28_31",0.897389,0.0439453,0.0982647,0.11781060754717,899,0.15,15,"nov_2016"
"2181",1477971397,0.170199,611699008,0,0,2016-11-01 03:36:37,"li28_31",0.215287,0.0621481,0.0878906,0.108337048026316,900,0.15,15,"nov_2016"
"2333",1477972302,0.158447,465754269,0,0,2016-11-01 03:51:42,"li28_31",0.240698,0.0621481,0.0878906,0.107477891447368,890,0.15,15,"nov_2016"
"2489",1477973248,0.228347,322293591,0,0,2016-11-01 04:07:28,"li28_31",0.232537,0.0621481,0.0878906,0.107285495862069,899,0.15,15,"nov_2016"
"2637",1477974167,0.181191,154894116,0,0,2016-11-01 04:22:47,"li28_31",0.228347,0.0439453,0.0878906,0.107095691503268,895,0.15,15,"nov_2016"
"2796",1477975112,0.228347,482197,0,0,2016-11-01 04:38:32,"li28_31",0.248592,0.0439453,0.0878906,0.107900918120805,899,0.15,15,"nov_2016"
