"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","max_value","min_value","median_value","average_value","event_duration_seconds","threshold","event_duration","month"
"7",1436184086,1.36655,235723711,0,0,2015-07-06 12:01:26,"li28_31",1.36655,0,0.0878906,0.127405708227848,895,0.15,15,"july_2015"
"186",1436185116,0.256243,55199158,0,0,2015-07-06 12:18:36,"li28_31",0.31074,0.0439453,0.0761155,0.0885241738853503,899,0.15,15,"july_2015"
"343",1436186020,1.10302,908564540,0,0,2015-07-06 12:33:40,"li28_31",1.10302,0,0.0982647,0.118580084137931,900,0.15,15,"july_2015"
"498",1436187000,0.152231,733178203,0,0,2015-07-06 12:50:00,"li28_31",0.152231,0.0621481,0.0982647,0.105135676470588,95,0.15,15,"july_2015"
"515",1436195124,0.170199,321808394,0,0,2015-07-06 15:05:24,"li28_31",3.17716,0,0.107644,0.230609432,140,0.15,15,"july_2015"
"542",1436202783,0.152231,212001202,0,0,2015-07-06 17:13:03,"li28_31",3.83635,0,0.107644,0.182957139869281,894,0.15,15,"july_2015"
"714",1436203812,0.170199,814692398,0,0,2015-07-06 17:30:12,"li28_31",0.170199,0.0439453,0.0878906,0.0888742938356164,900,0.15,15,"july_2015"
"940",1436205162,0.152231,587491401,0,0,2015-07-06 17:52:42,"li28_31",0.196529,0,0.0761155,0.08371999875,900,0.15,15,"july_2015"
"1120",1436206187,0.170199,406323394,0,0,2015-07-06 18:09:47,"li28_31",0.170199,0.0439453,0.0761155,0.0827033375,160,0.15,15,"july_2015"
"1144",1436208222,0.284798,61521765,0,0,2015-07-06 18:43:42,"li28_31",0.284798,0.0439453,0.0982647,0.10190113875,899,0.15,15,"july_2015"
"1315",1436209191,0.248592,887684376,0,0,2015-07-06 18:59:51,"li28_31",0.248592,0.0439453,0.0982647,0.103769900617284,900,0.15,15,"july_2015"
"1478",1436210111,0.215287,730114197,0,0,2015-07-06 19:15:11,"li28_31",0.270897,0.0439453,0.0982647,0.104398186746988,900,0.15,15,"july_2015"
"1645",1436211021,0.270897,569403140,0,0,2015-07-06 19:30:21,"li28_31",0.343224,0.0439453,0.0878906,0.10778152195122,900,0.15,15,"july_2015"
"1813",1436211946,0.219727,417836031,0,0,2015-07-06 19:45:46,"li28_31",0.219727,0.0439453,0.0982647,0.101451654878049,900,0.15,15,"july_2015"
"2015",1436213056,0.224078,238175532,0,0,2015-07-06 20:04:16,"li28_31",0.232537,0.0439453,0.0982647,0.0986307779220779,900,0.15,15,"july_2015"
"2174",1436214001,0.248592,77089069,0,0,2015-07-06 20:20:01,"li28_31",0.31074,0.0439453,0.0982647,0.103166512883436,899,0.15,15,"july_2015"
"2379",1436215135,0.206122,885288748,0,0,2015-07-06 20:38:55,"li28_31",0.508704,0.0439453,0.0878906,0.122625569620253,900,0.15,15,"july_2015"
"2537",1436216040,0.224078,744932313,0,0,2015-07-06 20:54:00,"li28_31",0.829158,0.0439453,0.10295435,0.14161118375,900,0.15,15,"july_2015"
"2704",1436216985,0.170199,577826567,0,0,2015-07-06 21:09:45,"li28_31",0.916552,0.0621481,0.107644,0.133989588819876,900,0.15,15,"july_2015"
"2874",1436217940,0.158447,428692369,0,0,2015-07-06 21:25:40,"li28_31",0.215287,0.0439453,0.107644,0.107248272327044,900,0.15,15,"july_2015"
"3042",1436218900,0.164428,249813760,0,0,2015-07-06 21:41:40,"li28_31",0.201383,0.0439453,0.107644,0.110167142767296,900,0.15,15,"july_2015"
"3201",1436219805,0.158447,93023896,0,0,2015-07-06 21:56:45,"li28_31",0.240698,0.0439453,0.107644,0.111232698101266,899,0.15,15,"july_2015"
"3366",1436220749,0.175781,928832397,0,0,2015-07-06 22:12:29,"li28_31",0.210754,0.0621481,0.107644,0.109736172222222,900,0.15,15,"july_2015"
"3535",1436221689,0.158447,756011384,0,0,2015-07-06 22:28:09,"li28_31",0.210754,0.0621481,0.107644,0.110240872121212,900,0.15,15,"july_2015"
"3721",1436222724,0.186444,578339146,0,0,2015-07-06 22:45:24,"li28_31",0.240698,0.0439453,0.0982647,0.107258408805031,900,0.15,15,"july_2015"
"3882",1436223639,0.201383,418913206,0,0,2015-07-06 23:00:39,"li28_31",0.215287,0.0621481,0.107644,0.10845928136646,900,0.15,15,"july_2015"
"4046",1436224559,0.158447,274797871,0,0,2015-07-06 23:15:59,"li28_31",0.191553,0.0621481,0.107644,0.107117693975904,900,0.15,15,"july_2015"
"4213",1436225469,0.152231,108615801,0,0,2015-07-06 23:31:09,"li28_31",0.210754,0.0621481,0.0982647,0.103338052727273,899,0.15,15,"july_2015"
"4385",1436226418,0.158447,939531794,0,0,2015-07-06 23:46:58,"li28_31",0.316894,0.0439453,0.107644,0.114667854491018,900,0.15,15,"july_2015"
"4559",1436227368,0.215287,783413045,0,0,2015-07-07 00:02:48,"li28_31",0.378032,0.0621481,0.107644,0.116772292941176,900,0.15,15,"july_2015"
"4735",1436228303,0.244677,631226653,0,0,2015-07-07 00:18:23,"li28_31",0.397942,0.0621481,0.116268,0.130592826708075,900,0.15,15,"july_2015"
"4901",1436229233,0.228347,468837634,0,0,2015-07-07 00:33:53,"li28_31",0.388114,0.0621481,0.116268,0.121933922981366,900,0.15,15,"july_2015"
"5077",1436230218,0.210754,325339781,0,0,2015-07-07 00:50:18,"li28_31",0.244677,0.0439453,0.107644,0.115240102941176,900,0.15,15,"july_2015"
"5256",1436231168,0.191553,163966684,0,0,2015-07-07 01:06:08,"li28_31",0.196529,0.0621481,0.107644,0.113149767948718,900,0.15,15,"july_2015"
"5426",1436232152,0.158447,983115441,0,0,2015-07-07 01:22:32,"li28_31",0.215287,0.0439453,0.116268,0.118102229268293,900,0.15,15,"july_2015"
"5593",1436233072,0.158447,834500991,0,0,2015-07-07 01:37:52,"li28_31",0.248592,0.0439453,0.107644,0.113128167857143,900,0.15,15,"july_2015"
