"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","hour_data","day_data","year_data","max_value","min_value","median_value","average_value","event_duration_seconds"
"1",1448841655,0.107644,153573280,0,0,2015-11-30 00:00:55,"li22_31",0,30,2015,0.31074,0.0761155,0.131836,0.135791215203762,3589
"64",1448845209,0.138967,523845113,0,0,2015-11-30 01:00:09,"li22_31",1,30,2015,0.586304,0.0761155,0.131836,0.133581771097372,3594
"129",1448848823,0.14575,898428843,0,0,2015-11-30 02:00:23,"li22_31",2,30,2015,0.288169,0.0878906,0.131836,0.134693019405321,3595
"193",1448852433,0.107644,260166848,0,0,2015-11-30 03:00:33,"li22_31",3,30,2015,0.307617,0.0761155,0.124296,0.131354754945055,3584
"257",1448856047,0.107644,632340561,0,0,2015-11-30 04:00:47,"li22_31",4,30,2015,0.259984,0.0761155,0.124296,0.129164210900474,3590
"320",1448859632,0.131836,4405921,0,0,2015-11-30 05:00:32,"li22_31",5,30,2015,0.232537,0.0761155,0.124296,0.130630568730159,3594
"383",1448863226,0.131836,379809974,0,0,2015-11-30 06:00:26,"li22_31",6,30,2015,0.667911,0.0761155,0.124296,0.132173299217527,3594
"447",1448866830,0.116268,723318175,0,0,2015-11-30 07:00:30,"li22_31",7,30,2015,0.277935,0.0878906,0.124296,0.129773783255814,3595
"511",1448870405,0.206122,61119269,0,0,2015-11-30 08:00:05,"li22_31",8,30,2015,0.596103,0.0761155,0.131836,0.132402427910686,3599
"574",1448874029,0.181191,431218806,0,0,2015-11-30 09:00:29,"li22_31",9,30,2015,0.267309,0.0761155,0.131836,0.135260105279503,3594
"638",1448877603,0.14575,819252632,0,0,2015-11-30 10:00:03,"li22_31",10,30,2015,0.252447,0.0621481,0.116268,0.119840582063492,3595
"701",1448881203,0.138967,210116258,0,0,2015-11-30 11:00:03,"li22_31",11,30,2015,0.236653,0.0761155,0.124296,0.128801306339144,3589
"765",1448884847,0.107644,554467928,0,0,2015-11-30 12:00:47,"li22_31",12,30,2015,0.256243,0.0761155,0.124296,0.126440607570978,3594
"828",1448888441,0.131836,920210890,0,0,2015-11-30 13:00:41,"li22_31",13,30,2015,0.547115,0.0621481,0.124296,0.125359189438944,3595
"889",1448892066,0.175781,292378534,0,0,2015-11-30 14:01:06,"li22_31",14,30,2015,0.240698,0.0621481,0.116268,0.117913946507937,3594
"952",1448895650,0.0878906,655230766,0,0,2015-11-30 15:00:50,"li22_31",15,30,2015,0.252447,0.0621481,0.116268,0.12106019414557,3595
"1015",1448899250,0.131836,4451628,0,0,2015-11-30 16:00:50,"li22_31",16,30,2015,0.618365,0.0761155,0.131836,0.135259213755796,3599
"1079",1448902804,0.116268,386060512,0,0,2015-11-30 17:00:04,"li22_31",17,30,2015,0.322931,0.0761155,0.131836,0.138116004984894,3594
"1146",1448906443,0.228347,737314287,0,0,2015-11-30 18:00:43,"li22_31",18,30,2015,0.33178,0,0.131836,0.136547517948718,3595
"1212",1448910033,0.152231,125859610,0,0,2015-11-30 19:00:33,"li22_31",19,30,2015,0.559332,0.0761155,0.131836,0.136186295267176,3589
"1277",1448913602,0.14575,469264973,0,0,2015-11-30 20:00:02,"li22_31",20,30,2015,0.328857,0.0761155,0.131836,0.138573214503817,3589
"1343",1448917226,0.124296,819832527,0,0,2015-11-30 21:00:26,"li22_31",21,30,2015,0.236653,0.0761155,0.131836,0.134118740825688,3595
"1408",1448920801,0.124296,205614457,0,0,2015-11-30 22:00:01,"li22_31",22,30,2015,0.288169,0.0761155,0.131836,0.133393316666667,3594
"1473",1448924440,0.0878906,582658621,0,0,2015-11-30 23:00:40,"li22_31",23,30,2015,0.400361,0.0621481,0.124296,0.126476712693498,3599
"1537",1448928019,0.0982647,976958859,0,0,2015-12-01 00:00:19,"li22_31",0,1,2015,0.583,0.0761155,0.124296,0.129312623197492,3590
"1601",1448931629,0.131836,351963296,0,0,2015-12-01 01:00:29,"li22_31",1,1,2015,0.400361,0.0761155,0.124296,0.126444114877301,3589
"1666",1448935213,0.294794,748203781,0,0,2015-12-01 02:00:13,"li22_31",2,1,2015,0.37029,0.0761155,0.124296,0.125456608186196,3595
"1729",1448938858,0.224078,118372986,0,0,2015-12-01 03:00:58,"li22_31",3,1,2015,0.277935,0.0761155,0.131836,0.132403096232339,3594
"1792",1448942412,0.138967,486629383,0,0,2015-12-01 04:00:12,"li22_31",4,1,2015,0.277935,0.0878906,0.131836,0.134448433800623,3589
"1856",1448946001,0.116268,988801720,0,0,2015-12-01 05:00:01,"li22_31",5,1,2015,0.259984,0.0761155,0.131836,0.134929215151515,3595
"1919",1448949626,0.152231,234552112,0,0,2015-12-01 06:00:26,"li22_31",6,1,2015,0.346026,0.0761155,0.131836,0.133331308607199,3594
"1983",1448953220,0.131836,630347413,0,0,2015-12-01 07:00:20,"li22_31",7,1,2015,0.521822,0.0761155,0.131836,0.132023013416537,3595
"2047",1448956815,0.138967,32030327,0,0,2015-12-01 08:00:15,"li22_31",8,1,2015,0.581342,0.0761155,0.124296,0.131869370245399,3599
"2112",1448960414,0.186444,413492943,0,0,2015-12-01 09:00:14,"li22_31",9,1,2015,0.244677,0.0761155,0.124296,0.125257790852713,3589
"2177",1448964033,0.107644,784268369,0,0,2015-12-01 10:00:33,"li22_31",10,1,2015,0.281387,0.0761155,0.116268,0.125392244426752,3594
"2240",1448967648,0.124296,145053724,0,0,2015-12-01 11:00:48,"li22_31",11,1,2015,0.236653,0.0761155,0.116268,0.119773221955128,3594
"2302",1448971222,0.0761155,509801204,0,0,2015-12-01 12:00:22,"li22_31",12,1,2015,1.1468,0.0621481,0.116268,0.122588451974724,3595
"2365",1448974807,0.206122,179003661,0,0,2015-12-01 13:00:07,"li22_31",13,1,2015,0.343224,0.0439453,0.107644,0.110607148943089,3594
"2427",1448978436,0.0878906,600583511,0,0,2015-12-01 14:00:36,"li22_31",14,1,2015,0.359708,0.0439453,0.0761155,0.0878803616871705,3594
"2484",1448982045,0.0761155,946948926,0,0,2015-12-01 15:00:45,"li22_31",15,1,2015,0.232537,0.0439453,0.0761155,0.0883579090121317,3595
"2541",1448985600,0.196529,341300258,0,0,2015-12-01 16:00:00,"li22_31",16,1,2015,0.66356,0.0439453,0.0878906,0.0928440176870748,3599
"2600",1448989214,0.0878906,687331662,0,0,2015-12-01 17:00:14,"li22_31",17,1,2015,0.325907,0.0439453,0.0982647,0.108875859742351,3595
"2662",1448992814,0.0982647,43170374,0,0,2015-12-01 18:00:14,"li22_31",18,1,2015,0.378032,0.0621481,0.107644,0.114659670454545,3594
"2724",1448996428,0.0878906,403914207,0,0,2015-12-01 19:00:28,"li22_31",19,1,2015,0.210754,0.0439453,0.0982647,0.101193327164686,3594
"2783",1449000032,0.116268,754495718,0,0,2015-12-01 20:00:32,"li22_31",20,1,2015,0.2915,0.0621481,0.0982647,0.101333362748344,3595
"2843",1449003607,0.0761155,326429949,0,0,2015-12-01 21:00:07,"li22_31",21,1,2015,0.288169,0.0621481,0.0982647,0.103446060508475,3594
"2902",1449007206,0.107644,750339175,0,0,2015-12-01 22:00:06,"li22_31",22,1,2015,0.240698,0.0439453,0.107644,0.109139931350482,3595
"2965",1449010856,0.0878906,119703364,0,0,2015-12-01 23:00:56,"li22_31",23,1,2015,0.270897,0.0621481,0.10295435,0.111536090390879,3594
"3026",1449014430,0.0982647,474734022,0,0,2015-12-02 00:00:30,"li22_31",0,2,2015,0.642865,0.0439453,0.0982647,0.0978690225806452,3594
"3085",1449018044,0.107644,855123950,0,0,2015-12-02 01:00:44,"li22_31",1,2,2015,0.68504,0.0621481,0.0982647,0.101646990016367,3590
"3146",1449021634,0.131836,184797188,0,0,2015-12-02 02:00:34,"li22_31",2,2,2015,0.248592,0.0621481,0.107644,0.106595462805873,3594
"3207",1449025213,0.0982647,537706137,0,0,2015-12-02 03:00:13,"li22_31",3,2,2015,0.483398,0.0621481,0.0982647,0.101143714495114,3594
"3269",1449028857,0.0878906,893780821,0,0,2015-12-02 04:00:57,"li22_31",4,2,2015,0.270897,0.0439453,0.0982647,0.102395750689655,3595
