"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","hour_data","day_data","year_data","max_value","min_value","median_value","average_value","event_duration_seconds"
"1",1454357891,0.107644,749838257,0,0,2016-02-01 20:18:11,"li22_31",20,1,2016,0.316894,0.0878906,0.1489905,0.153900554166667,2454
"25",1454361116,0.201383,204100305,0,0,2016-02-01 21:11:56,"li22_31",21,1,2016,0.629201,0.0878906,0.14575,0.156151664498141,2894
"79",1454364006,0.210754,640716936,0,0,2016-02-01 22:00:06,"li22_31",22,1,2016,0.348805,0.0761155,0.14575,0.150450160804769,3596
"146",1454367600,0.124296,118939149,0,0,2016-02-01 23:00:00,"li22_31",23,1,2016,0.343224,0.0761155,0.14575,0.150899906029412,3599
"1558",1454443202,0.124296,376573675,0,0,2016-02-02 20:00:02,"li22_31",20,2,2016,0.826826,0.0761155,0.138967,0.149774693657817,3594
"1626",1454446811,0.236653,720091384,0,0,2016-02-02 21:00:11,"li22_31",21,2,2016,0.346026,0.0621481,0.138967,0.146164426475038,3595
"1692",1454450406,0.201383,63954606,0,0,2016-02-02 22:00:06,"li22_31",22,2,2016,0.307617,0.0761155,0.138967,0.148574008271787,3594
"1760",1454454020,0.124296,443214085,0,0,2016-02-02 23:00:20,"li22_31",23,2,2016,0.328857,0.0878906,0.14575,0.155290442752562,3599
"214",1454371204,0.124296,543218124,0,0,2016-02-02 00:00:04,"li22_31",0,2,2016,0.33178,0.0761155,0.14575,0.151819382422452,3594
"282",1454374818,0.14575,948419883,0,0,2016-02-02 01:00:18,"li22_31",1,2,2016,0.328857,0.0761155,0.14575,0.150939977548006,3595
"350",1454378443,0.181191,362121311,0,0,2016-02-02 02:00:43,"li22_31",2,2,2016,0.837271,0.0761155,0.138967,0.146153682912333,3585
"417",1454382017,0.131836,741460852,0,0,2016-02-02 03:00:17,"li22_31",3,2,2016,0.346026,0.0761155,0.138967,0.146164453204173,3595
"484",1454385612,0.14575,162909447,0,0,2016-02-02 04:00:12,"li22_31",4,2,2016,0.852131,0.0761155,0.138967,0.150981642771982,3588
"551",1454389206,0.170199,560176628,0,0,2016-02-02 05:00:06,"li22_31",5,2,2016,0.856652,0.0761155,0.14575,0.151900922156573,3594
"619",1454392826,0.0982647,342345877,0,0,2016-02-02 06:00:26,"li22_31",6,2,2016,0.388114,0.0761155,0.138967,0.149675098680352,3594
"687",1454396410,0.0982647,339044547,0,0,2016-02-02 07:00:10,"li22_31",7,2,2016,0.325907,0,0.138967,0.148622072767204,3599
"756",1454400055,0.116268,310080188,0,0,2016-02-02 08:00:55,"li22_31",8,2,2016,0.325907,0.0761155,0.14575,0.152381079062958,3595
"824",1454403634,0.116268,145268285,0,0,2016-02-02 09:00:34,"li22_31",9,2,2016,0.340399,0.0621481,0.152231,0.154967546852123,3594
"892",1454407218,0.170199,590811785,0,0,2016-02-02 10:00:18,"li22_31",10,2,2016,0.37029,0.0761155,0.158447,0.165149253633721,3595
"961",1454410827,0.138967,988427745,0,0,2016-02-02 11:00:27,"li22_31",11,2,2016,0.357013,0.0621481,0.152231,0.15687553431085,3595
"1029",1454414422,0.124296,369774970,0,0,2016-02-02 12:00:22,"li22_31",12,2,2016,1.39106,0.0761155,0.14575,0.15387012754491,3594
"1096",1454418026,0.210754,748944782,0,0,2016-02-02 13:00:26,"li22_31",13,2,2016,0.873396,0.0761155,0.152231,0.157924459243086,3595
"1165",1454421646,0.107644,145069534,0,0,2016-02-02 14:00:46,"li22_31",14,2,2016,0.460902,0.0761155,0.152231,0.160452303230543,3594
"1233",1454425240,0.116268,649840406,0,0,2016-02-02 15:00:40,"li22_31",15,2,2016,0.328857,0.0761155,0.14575,0.151471226716418,3598
"1300",1454428840,0.186444,656868024,0,0,2016-02-02 16:00:40,"li22_31",16,2,2016,0.322931,0.0761155,0.138967,0.146320842058824,3595
"1368",1454432444,0.138967,332870893,0,0,2016-02-02 17:00:44,"li22_31",17,2,2016,0.348805,0.0761155,0.14575,0.149225935874439,3594
"1435",1454436043,0.201383,740960791,0,0,2016-02-02 18:00:43,"li22_31",18,2,2016,0.393059,0,0.14575,0.155549164748201,3594
"1490",1454439613,0.152231,50999099,0,0,2016-02-02 19:00:13,"li22_31",19,2,2016,0.298052,0.0878906,0.14575,0.149288207331378,3594
"3170",1454529647,0.164428,500338945,0,0,2016-02-03 20:00:47,"li22_31",20,3,2016,0.2915,0.0439453,0.107644,0.11573843248503,3584
"3236",1454533211,0.124296,900347080,0,0,2016-02-03 21:00:11,"li22_31",21,3,2016,0.281387,0.0439453,0.107644,0.115861686615385,3595
"3301",1454536807,0.138967,62329574,0,0,2016-02-03 22:00:07,"li22_31",22,3,2016,0.2915,0.0439453,0.107644,0.117325109053498,3594
"3350",1454540430,0.175781,683099613,0,0,2016-02-03 23:00:30,"li22_31",23,3,2016,9.33308,0,0.116268,0.139435819754977,3590
"1828",1454457610,0.164428,765501171,0,0,2016-02-03 00:00:10,"li22_31",0,3,2016,1.43682,0.0761155,0.14575,0.15139487967359,3595
"1896",1454461239,0.164428,217853438,0,0,2016-02-03 01:00:39,"li22_31",1,3,2016,4.17411,0.0761155,0.152231,0.161174013362702,3594
"1964",1454464833,0.170199,790528671,0,0,2016-02-03 02:00:33,"li22_31",2,3,2016,0.2915,0.0439453,0.116268,0.124956578506098,3595
"2029",1454468403,0.152231,151724662,0,0,2016-02-03 03:00:03,"li22_31",3,3,2016,0.619925,0.0439453,0.116268,0.1241337375,3594
"2097",1454472002,0.107644,546832568,0,0,2016-02-03 04:00:02,"li22_31",4,3,2016,0.307617,0.0439453,0.116268,0.122322075753012,3595
"2164",1454475636,0.0878906,895395960,0,0,2016-02-03 05:00:36,"li22_31",5,3,2016,0.865622,0.0439453,0.116268,0.122756997125567,3595
"2230",1454479226,0.131836,274590425,0,0,2016-02-03 06:00:26,"li22_31",6,3,2016,0.294794,0.0439453,0.124296,0.130396424556213,3594
"2298",1454482845,0.0878906,649697834,0,0,2016-02-03 07:00:45,"li22_31",7,3,2016,0.298052,0.0439453,0.116268,0.120855618816388,3595
"2363",1454486400,0.116268,313524,0,0,2016-02-03 08:00:00,"li22_31",8,3,2016,0.294794,0.0439453,0.116268,0.123792993093093,3599
"2430",1454490024,0.0621481,384656656,0,0,2016-02-03 09:00:24,"li22_31",9,3,2016,0.357013,0.0439453,0.116268,0.127299822385862,3594
"2498",1454493628,0.14575,773711700,0,0,2016-02-03 10:00:28,"li22_31",10,3,2016,0.362382,0.0439453,0.124296,0.134077907544379,3595
"2566",1454497248,0.0621481,151930639,0,0,2016-02-03 11:00:48,"li22_31",11,3,2016,0.354298,0.0439453,0.124296,0.128938788986784,3594
"2634",1454500842,0.131836,582567477,0,0,2016-02-03 12:00:42,"li22_31",12,3,2016,0.80313,0.0439453,0.116268,0.125242226138032,3594
"2702",1454504441,0.215287,962209308,0,0,2016-02-03 13:00:41,"li22_31",13,3,2016,0.561056,0.0439453,0.116268,0.129894239371257,3595
