"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","hour_data","day_data","year_data","max_value","min_value","median_value","average_value","event_duration_seconds"
"1",1469923222,0.0878906,268132423,0,0,2016-07-31 00:00:22,"li22_31",0,31,2016,0.175781,0.0439453,0.0982647,0.0972118450252951,2681991
"61",1469926802,0.0878906,562913215,0,0,2016-07-31 01:00:02,"li22_31",1,31,2016,0.201383,0.0439453,0.0982647,0.0947565172151899,2681996
"122",1469930452,0.0982647,70823457,0,0,2016-07-31 02:00:52,"li22_31",2,31,2016,0.596103,0.0439453,0.0982647,0.0999116851351351,2681996
"180",1469934025,0.0982647,493511708,0,0,2016-07-31 03:00:25,"li22_31",3,31,2016,0.186444,0.0439453,0.0982647,0.103714696422764,2681996
"242",1469937645,0.124296,576841255,0,0,2016-07-31 04:00:45,"li22_31",4,31,2016,0.236653,0.0439453,0.107644,0.106023476528117,2681986
"302",1469941209,0.107644,244572383,0,0,2016-07-31 05:00:09,"li22_31",5,31,2016,0.718072,0.0439453,0.107644,0.106086143596059,2681986
"363",1469944843,0.0878906,643384875,0,0,2016-07-31 06:00:43,"li22_31",6,31,2016,0.201383,0.0621481,0.107644,0.110288075100402,2681996
"425",1469948443,0.116268,247515947,0,0,2016-07-31 07:00:43,"li22_31",7,31,2016,5.77927,0,0.116268,0.120535775797665,2681997
"490",1469952012,0.0982647,345952560,0,0,2016-07-31 08:00:12,"li22_31",8,31,2016,0.256243,0.0621481,0.116268,0.116633775779377,2681991
"552",1469955651,0.107644,711328072,0,0,2016-07-31 09:00:51,"li22_31",9,31,2016,0.393059,0.0621481,0.116268,0.120670245274027,2681996
"613",1469959236,0.124296,87656161,0,0,2016-07-31 10:00:36,"li22_31",10,31,2016,0.236653,0.0621481,0.116268,0.119650368178138,2681996
"671",1469962855,0.107644,505520669,0,0,2016-07-31 11:00:55,"li22_31",11,31,2016,0.244677,0.0621481,0.124296,0.123679160457774,2681991
"731",1469966410,0.0878906,774158537,0,0,2016-07-31 12:00:10,"li22_31",12,31,2016,0.467145,0.0621481,0.124296,0.126491657911392,2681985
"793",1469970049,0.0982647,285547035,0,0,2016-07-31 13:00:49,"li22_31",13,31,2016,0.698993,0,0.124296,0.126581646513471,2681991
"853",1469973653,0.131836,698106234,0,0,2016-07-31 14:00:53,"li22_31",14,31,2016,0.215287,0,0.107644,0.111401970673077,2681990
"914",1469977203,0.0982647,209387915,0,0,2016-07-31 15:00:03,"li22_31",15,31,2016,0.414579,0.0439453,0.107644,0.112024111940299,2681996
"976",1469980822,0.0878906,518073665,0,0,2016-07-31 16:00:22,"li22_31",16,31,2016,1.16102,0.0439453,0.0878906,0.0937326575366064,2681996
"1035",1469984441,0.116268,909162513,0,0,2016-07-31 17:00:41,"li22_31",17,31,2016,3.28151,0.0439453,0.0982647,0.10070067254902,2681995
"1096",1469988041,0.107644,301278828,0,0,2016-07-31 18:00:41,"li22_31",18,31,2016,4.61614,0.0439453,0.0982647,0.113875405621806,2681991
"1154",1469991630,0.0878906,682245126,0,0,2016-07-31 19:00:30,"li22_31",19,31,2016,0.597721,0.0439453,0.0878906,0.0929349510748065,2681996
"1212",1469995210,0.116268,70967927,0,0,2016-07-31 20:00:10,"li22_31",20,31,2016,0.181191,0,0.0878906,0.0922662308556612,2681991
"1273",1469998849,0.0878906,447052023,0,0,2016-07-31 21:00:49,"li22_31",21,31,2016,0.712673,0,0.0878906,0.092321117652027,2681991
"1333",1470002408,0.0982647,876252915,0,0,2016-07-31 22:00:08,"li22_31",22,31,2016,0.186444,0,0.0878906,0.0902372790918691,2681995
"1392",1470006023,0.0621481,298430662,0,0,2016-07-31 23:00:23,"li22_31",23,31,2016,0.191553,0.0439453,0.0878906,0.0916729800173762,2681991
"1450",1470009607,0.0878906,653282182,0,0,2016-08-01 00:00:07,"li22_31",0,1,2016,0.158447,0.0439453,0.0982647,0.0949348740740741,3595
"1507",1470013232,0.0878906,57623273,0,0,2016-08-01 01:00:32,"li22_31",1,1,2016,0.14575,0.0621481,0.0982647,0.0974902458333333,3589
"1565",1470016841,0.0982647,445693455,0,0,2016-08-01 02:00:41,"li22_31",2,1,2016,0.152231,0.0621481,0.0982647,0.102717728885135,3589
"1624",1470020440,0.0982647,840591214,0,0,2016-08-01 03:00:40,"li22_31",3,1,2016,0.170199,0.0621481,0.0982647,0.10300421769616,3596
"1684",1470024045,0.116268,225455927,0,0,2016-08-01 04:00:45,"li22_31",4,1,2016,0.236653,0.0621481,0.107644,0.111084934596376,3599
"1744",1470027605,0.116268,464061329,0,0,2016-08-01 05:00:05,"li22_31",5,1,2016,0.186444,0.0621481,0.107644,0.109755487820513,3594
"1807",1470031239,0.107644,36370326,0,0,2016-08-01 06:00:39,"li22_31",6,1,2016,0.196529,0.0621481,0.116268,0.11649210359375,3594
"1871",1470034848,0.116268,424409021,0,0,2016-08-01 07:00:48,"li22_31",7,1,2016,0.2915,0.0621481,0.116268,0.119395688854003,3594
"1935",1470038447,0.14575,817465961,0,0,2016-08-01 08:00:47,"li22_31",8,1,2016,0.181191,0.0621481,0.124296,0.12251635952381,3594
"1998",1470042057,0.124296,219980856,0,0,2016-08-01 09:00:57,"li22_31",9,1,2016,0.210754,0.0621481,0.116268,0.117918761198738,3594
"2061",1470045626,0.0878906,600324836,0,0,2016-08-01 10:00:26,"li22_31",10,1,2016,0.201383,0.0621481,0.107644,0.108565213322632,3594
"2123",1470049220,0.0878906,985206216,0,0,2016-08-01 11:00:20,"li22_31",11,1,2016,0.181191,0.0621481,0.107644,0.10795838256,3585
"2186",1470052845,0.107644,360362273,0,0,2016-08-01 12:00:45,"li22_31",12,1,2016,0.158447,0.0621481,0.107644,0.1077394302589,3594
"2248",1470056454,0.0982647,730782622,0,0,2016-08-01 13:00:54,"li22_31",13,1,2016,0.191553,0.0621481,0.116268,0.114301819017433,3599
"2311",1470060054,0.0761155,502900308,0,0,2016-08-01 14:00:54,"li22_31",14,1,2016,0.232537,0.0621481,0.111956,0.1128323575,3594
"2371",1470063648,0.107644,488129560,0,0,2016-08-01 15:00:48,"li22_31",15,1,2016,0.175781,0.0621481,0.107644,0.111344472605042,3594
"2430",1470067217,0.116268,916608392,0,0,2016-08-01 16:00:17,"li22_31",16,1,2016,0.175781,0.0621481,0.107644,0.109700933172303,3594
"2492",1470070822,0.107644,325772917,0,0,2016-08-01 17:00:22,"li22_31",17,1,2016,0.164428,0.0621481,0.107644,0.110931562987013,3593
"2554",1470074442,0.0878906,180585638,0,0,2016-08-01 18:00:42,"li22_31",18,1,2016,0.164428,0.0621481,0.116268,0.113888752736318,3595
"2614",1470078016,0.0878906,137936144,0,0,2016-08-01 19:00:16,"li22_31",19,1,2016,0.175781,0.0761155,0.116268,0.115171475040783,3594
"2675",1470081600,0.116268,542316385,0,0,2016-08-01 20:00:00,"li22_31",20,1,2016,0.170199,0.0621481,0.116268,0.113820332701422,3594
"2739",1470085245,0.107644,141071617,0,0,2016-08-01 21:00:45,"li22_31",21,1,2016,0.181191,0.0621481,0.116268,0.116969932142857,3595
"2800",1470088814,0.107644,312357574,0,0,2016-08-01 22:00:14,"li22_31",22,1,2016,0.263672,0.0621481,0.107644,0.11249556197411,3594
"2862",1470092418,0.0878906,709640513,0,0,2016-08-01 23:00:18,"li22_31",23,1,2016,0.186444,0.0621481,0.107644,0.111031986156352,3595
"2924",1470096068,0.131836,120258843,0,0,2016-08-02 00:01:08,"li22_31",0,2,2016,0.152231,0.0621481,0.0982647,0.103324301001669,3594
