"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","hour_data","day_data","year_data","max_value","min_value","median_value","average_value","event_duration_seconds"
"915",1451976413,0.240698,499737860,0,0,2016-01-05 06:46:53,"li22_31",6,5,2016,0.240698,0.0439453,0.12685055,0.1345861,20
"916",1451983092,0.256243,239324377,0,0,2016-01-05 08:38:12,"li22_31",8,5,2016,2.54086,0,0.10986315,0.411493872727273,685
"918",1451986496,0.0439453,632919539,0,0,2016-01-05 09:34:56,"li22_31",9,5,2016,1.00499,0,0.18041965,0.341457325,15
"919",1451999009,0.0439453,403986933,0,0,2016-01-05 13:03:29,"li22_31",13,5,2016,1.47463,0,0.107644,0.121193508960573,3469
"974",1452002403,0.124296,804536915,0,0,2016-01-05 14:00:03,"li22_31",14,5,2016,0.978709,0.0439453,0.124296,0.13147112503864,3595
"1039",1452006018,0.131836,178792379,0,0,2016-01-05 15:00:18,"li22_31",15,5,2016,0.567899,0,0.116268,0.125354835893417,3594
"1103",1452009627,0.116268,559310225,0,0,2016-01-05 16:00:27,"li22_31",16,5,2016,0.432811,0.0621481,0.124296,0.135901935127055,3594
"1170",1452013251,0.107644,926659497,0,0,2016-01-05 17:00:51,"li22_31",17,5,2016,0.445996,0.0621481,0.124296,0.137679273127036,3595
"1236",1452016832,0.14575,181923365,0,0,2016-01-05 18:00:32,"li22_31",18,5,2016,0.454574,0.0621481,0.124296,0.135082619398496,3594
"1303",1452020450,0.316894,683750823,0,0,2016-01-05 19:00:50,"li22_31",19,5,2016,0.367673,0.0621481,0.131836,0.143255009970238,3595
"1370",1452024045,0.124296,87487947,0,0,2016-01-05 20:00:45,"li22_31",20,5,2016,0.712673,0.0621481,0.131836,0.144458023831071,3599
"1436",1452027624,0.164428,459825558,0,0,2016-01-05 21:00:24,"li22_31",21,5,2016,0.506802,0.0621481,0.131836,0.143516874591382,3594
"1503",1452031208,0.131836,805511521,0,0,2016-01-05 22:00:08,"li22_31",22,5,2016,0.267309,0,0.116268,0.129911487915937,3070
"76686",1451998524,0,495050656,0,0,2016-01-05 12:55:24,"li22_31",12,5,2016,0,0,0,0,0
"1908",1452060038,0.0761155,606223436,0,0,2016-01-06 06:00:38,"li22_31",6,6,2016,0.365037,0.0621481,0.107644,0.123388187636933,3593
"2038",1452067252,0.0982647,264801048,0,0,2016-01-06 08:00:52,"li22_31",8,6,2016,0.325907,0.0621481,0.107644,0.118254251152074,3594
"2103",1452070841,0.158447,604828124,0,0,2016-01-06 09:00:41,"li22_31",9,6,2016,0.552384,0.0621481,0.116268,0.128067887155963,3594
"80202",1452104195,0,465926973,0,0,2016-01-06 18:16:35,"li22_31",18,6,2016,0,0,0,0,0
"1560",1452041056,0.653294,975715307,0,0,2016-01-06 00:44:16,"li22_31",0,6,2016,1.01265,0.170199,0.641361,0.528675420765027,940
"1579",1452042041,0.0982647,794329903,0,0,2016-01-06 01:00:41,"li22_31",1,6,2016,0.951698,0.0621481,0.124296,0.136971578899083,3595
"1644",1452045616,0.170199,140639652,0,0,2016-01-06 02:00:16,"li22_31",2,6,2016,1.49026,0.0761155,0.124296,0.143189367117117,3594
"1711",1452049235,0.191553,520979483,0,0,2016-01-06 03:00:35,"li22_31",3,6,2016,0.284798,0.0621481,0.124296,0.132798547320061,3599
"1776",1452052829,0.138967,889471297,0,0,2016-01-06 04:00:29,"li22_31",4,6,2016,0.81861,0.0621481,0.124296,0.13759549037037,3595
"1844",1452056459,0.107644,266407969,0,0,2016-01-06 05:00:59,"li22_31",5,6,2016,0.328857,0.0621481,0.116268,0.12446608755832,3594
"1972",1452063637,0.124296,926978017,0,0,2016-01-06 07:00:37,"li22_31",7,6,2016,0.2915,0.0621481,0.116268,0.124754054559271,3595
"2168",1452074420,0.219727,948647924,0,0,2016-01-06 10:00:20,"li22_31",10,6,2016,0.277935,0.0621481,0.116268,0.129744060928144,3595
"2235",1452078030,0.0982647,351410725,0,0,2016-01-06 11:00:30,"li22_31",11,6,2016,0.823315,0,0.124296,0.143886868694362,3594
"2302",1452081609,0.181191,696296453,0,0,2016-01-06 12:00:09,"li22_31",12,6,2016,0.993397,0,0.131836,0.162419882125604,2224
"2344",1452122542,0.131836,81067044,0,0,2016-01-06 23:22:22,"li22_31",23,6,2016,0.644365,0.0439453,0.116268,0.130900602631579,2289
"2777",1452146422,0.116268,946170958,0,0,2016-01-07 06:00:22,"li22_31",6,7,2016,1.52485,0.0621481,0.124296,0.143093859555556,3595
"2910",1452153601,0.0878906,765849652,0,0,2016-01-07 08:00:01,"li22_31",8,7,2016,1.00307,0.0621481,0.124296,0.141834948498499,3595
"2977",1452157221,0.116268,136534614,0,0,2016-01-07 09:00:21,"li22_31",9,7,2016,3.91015,0.0621481,0.124296,0.149611217577548,3594
"3248",1452171638,0.107644,565757959,0,0,2016-01-07 13:00:38,"li22_31",13,7,2016,2.53401,0.0761155,0.131836,0.152134317761194,3589
"3315",1452175237,0.164428,933871209,0,0,2016-01-07 14:00:37,"li22_31",14,7,2016,0.334678,0.0621481,0.131836,0.142852525825826,3595
"3381",1452178807,0.131836,313668092,0,0,2016-01-07 15:00:07,"li22_31",15,7,2016,0.378032,0.0621481,0.124296,0.136011898382353,3594
"3449",1452182411,0.228347,678962757,0,0,2016-01-07 16:00:11,"li22_31",16,7,2016,0.346026,0.0761155,0.131836,0.141674473243647,3595
"3516",1452186016,0.138967,33369130,0,0,2016-01-07 17:00:16,"li22_31",17,7,2016,0.416902,0.0621481,0.124296,0.134308968461538,3589
"3581",1452189615,0.107644,404440352,0,0,2016-01-07 18:00:15,"li22_31",18,7,2016,0.316894,0.0621481,0.124296,0.138341796212121,3594
"3647",1452193219,0.107644,853143625,0,0,2016-01-07 19:00:19,"li22_31",19,7,2016,0.301274,0.0621481,0.124296,0.13327648978979,3595
"3714",1452196850,0.131836,278542346,0,0,2016-01-07 20:00:50,"li22_31",20,7,2016,0.367673,0.0621481,0.116268,0.130176021633888,3594
"3780",1452200433,0.0761155,619946219,0,0,2016-01-07 21:00:33,"li22_31",21,7,2016,0.33755,0.0621481,0.124296,0.137717887631976,3594
"3846",1452204013,0.181191,101854681,0,0,2016-01-07 22:00:13,"li22_31",22,7,2016,0.334678,0.0621481,0.124296,0.134161002086438,3594
"2386",1452124861,0.116268,688948380,0,0,2016-01-07 00:01:01,"li22_31",0,7,2016,3.81743,0,0.116268,0.132945958974359,3590
"2444",1452128421,0.124296,67625832,0,0,2016-01-07 01:00:21,"li22_31",1,7,2016,0.793453,0.0621481,0.131836,0.141393964828614,3594
"2511",1452132015,0.215287,443395571,0,0,2016-01-07 02:00:15,"li22_31",2,7,2016,0.328857,0.0621481,0.116268,0.13110630408472,3599
"2577",1452135614,0.0878906,830918094,0,0,2016-01-07 03:00:14,"li22_31",3,7,2016,1.50316,0.0621481,0.131836,0.143239484603886,3595
"2644",1452139219,0.116268,228917204,0,0,2016-01-07 04:00:19,"li22_31",4,7,2016,0.600943,0.0621481,0.116268,0.133434911227545,3594
"2711",1452142828,0.164428,572149126,0,0,2016-01-07 05:00:28,"li22_31",5,7,2016,0.328857,0.0621481,0.124296,0.135820643721634,3594
"2845",1452150047,0.164428,357969203,0,0,2016-01-07 07:00:47,"li22_31",7,7,2016,0.902753,0,0.124296,0.141442528267477,3594
"3045",1452160836,0.131836,493610124,0,0,2016-01-07 10:00:36,"li22_31",10,7,2016,1.5362,0.0621481,0.1354015,0.151290891246291,3599
"3112",1452164434,0.196529,834726772,0,0,2016-01-07 11:00:34,"li22_31",11,7,2016,0.767472,0.0621481,0.138967,0.155303046716418,3594
"3179",1452168019,0.0982647,188876850,0,0,2016-01-07 12:00:19,"li22_31",12,7,2016,0.562775,0.0621481,0.138967,0.150770885839416,3594
"3913",1452207607,0.131836,493975450,0,0,2016-01-07 23:00:07,"li22_31",23,7,2016,0.354298,0.0621481,0.124296,0.134926369545455,3594
"4378",1452232842,0.215287,888008527,0,0,2016-01-08 06:00:42,"li22_31",6,8,2016,0.506802,0.0761155,0.131836,0.146910905007364,3595
"4512",1452240031,0.116268,592305138,0,0,2016-01-08 08:00:31,"li22_31",8,8,2016,0.348805,0.0621481,0.131836,0.146003527071006,3594
"4580",1452243646,0.116268,727969757,0,0,2016-01-08 09:00:46,"li22_31",9,8,2016,0.545347,0.0439453,0.131836,0.14344429880597,3595
"4846",1452258003,0.124296,430983583,0,0,2016-01-08 13:00:03,"li22_31",13,8,2016,1.0827,0,0.131836,0.135452652995392,3594
"4912",1452261652,0.138967,786534023,0,0,2016-01-08 14:00:52,"li22_31",14,8,2016,0.274438,0.0761155,0.131836,0.136425488323353,3595
"4978",1452265207,0.116268,168787114,0,0,2016-01-08 15:00:07,"li22_31",15,8,2016,0.316894,0.0621481,0.131836,0.139575536498516,3594
"5046",1452268836,0.131836,482899545,0,0,2016-01-08 16:00:36,"li22_31",16,8,2016,0.861149,0.0621481,0.124296,0.136156094403535,3594
"5114",1452272440,0.116268,819342429,0,0,2016-01-08 17:00:40,"li22_31",17,8,2016,0.33178,0.0621481,0.131836,0.1389181875,3595
"5182",1452276045,0.201383,159149885,0,0,2016-01-08 18:00:45,"li22_31",18,8,2016,0.277935,0.0621481,0.116268,0.129448633950617,3599
"5246",1452279604,0.131836,602888904,0,0,2016-01-08 19:00:04,"li22_31",19,8,2016,0.294794,0,0.116268,0.120171985446009,3594
"5310",1452283209,0.138967,794278833,0,0,2016-01-08 20:00:09,"li22_31",20,8,2016,0.523669,0,0.107644,0.111739860413355,3594
"5373",1452286818,0.124296,307729782,0,0,2016-01-08 21:00:18,"li22_31",21,8,2016,0.552384,0.0621481,0.107644,0.119872962732919,3593
"5438",1452290457,0.107644,816059106,0,0,2016-01-08 22:00:57,"li22_31",22,8,2016,0.367673,0.0439453,0.107644,0.112528580221519,3590
"3979",1452211206,0.181191,863310686,0,0,2016-01-08 00:00:06,"li22_31",0,8,2016,3.42492,0,0.131836,0.147537804153846,3595
"4044",1452214806,0.107644,201342491,0,0,2016-01-08 01:00:06,"li22_31",1,8,2016,2.07196,0.0621481,0.131836,0.142406212066365,3594
"4111",1452218440,0.158447,528257463,0,0,2016-01-08 02:00:40,"li22_31",2,8,2016,0.414579,0.0621481,0.124296,0.132791117824773,3594
"4177",1452222030,0.236653,393401725,0,0,2016-01-08 03:00:30,"li22_31",3,8,2016,0.2915,0.0621481,0.124296,0.133269637925926,3599
"4244",1452225609,0.14575,216468123,0,0,2016-01-08 04:00:09,"li22_31",4,8,2016,0.33178,0.0761155,0.131836,0.143732683409437,3594
"4310",1452229229,0.107644,10994799,0,0,2016-01-08 05:00:29,"li22_31",5,8,2016,1.17507,0.0621481,0.131836,0.144752109763314,3584
