"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","hour_data","day_data","year_data","max_value","min_value","median_value","average_value","event_duration_seconds"
"1",1459382400,0.170199,281346586,0,0,2016-03-31 00:00:00,"li22_31",0,31,2016,0.564488,0.107644,0.164428,0.163963721036585,3594
"67",1459386030,0.138967,543426528,0,0,2016-03-31 01:00:30,"li22_31",1,31,2016,0.215287,0.0878906,0.152231,0.150339264779874,3594
"131",1459389654,0.175781,60885329,0,0,2016-03-31 02:00:54,"li22_31",2,31,2016,0.210754,0.0982647,0.14575,0.145923028843106,3594
"194",1459393244,0.138967,189659700,0,0,2016-03-31 03:00:44,"li22_31",3,31,2016,0.210754,0.0878906,0.14575,0.143242086804452,3584
"257",1459396857,0.175781,631444122,0,0,2016-03-31 04:00:57,"li22_31",4,31,2016,1.0136,0.0878906,0.138967,0.140618508634223,3595
"320",1459400406,0.131836,990028577,0,0,2016-03-31 05:00:06,"li22_31",5,31,2016,0.191553,0.0878906,0.138967,0.13643547546875,3595
"384",1459404006,0.131836,323900168,0,0,2016-03-31 06:00:06,"li22_31",6,31,2016,0.219727,0.0761155,0.138967,0.138479743642072,3594
"448",1459407620,0.152231,658901005,0,0,2016-03-31 07:00:20,"li22_31",7,31,2016,0.181191,0.0439453,0.107644,0.110762376440678,3595
"507",1459411230,0.0761155,4113331,0,0,2016-03-31 08:00:30,"li22_31",8,31,2016,0.2915,0.0439453,0.0878906,0.0876741812727273,3589
"562",1459414839,0.0878906,329544344,0,0,2016-03-31 09:00:39,"li22_31",9,31,2016,0.196529,0.0439453,0.0982647,0.094552785862069,3595
"620",1459418423,0.107644,656015342,0,0,2016-03-31 10:00:23,"li22_31",10,31,2016,0.186444,0.0439453,0.0982647,0.0935459992740472,3594
"675",1459422022,0.0982647,988132659,0,0,2016-03-31 11:00:22,"li22_31",11,31,2016,0.191553,0.0439453,0.107644,0.11461213590604,3595
"735",1459425638,0.152231,79096064,0,0,2016-03-31 12:00:38,"li22_31",12,31,2016,2.12579,0.0761155,0.138967,0.145288644031008,3594
"799",1459429212,0.152231,413104065,0,0,2016-03-31 13:00:12,"li22_31",13,31,2016,0.191553,0.0878906,0.138967,0.140393289811912,3595
"863",1459432821,0.116268,40582604,0,0,2016-03-31 14:00:21,"li22_31",14,31,2016,0.191553,0.0878906,0.138967,0.14221714,3594
