"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","hour_data","day_data","year_data","max_value","min_value","median_value","average_value","event_duration_seconds"
"1",1461974404,0.116268,88091677,0,0,2016-04-30 00:00:04,"li22_31",0,30,2016,0.367673,0.0621481,0.124296,0.122751126543705,2595594
"65",1461978018,0.131836,433471101,0,0,2016-04-30 01:00:18,"li22_31",1,30,2016,2.21695,0.0439453,0.107644,0.110471131855501,2595595
"126",1461981612,0.116268,801317931,0,0,2016-04-30 02:00:12,"li22_31",2,30,2016,0.977721,0,0.107644,0.111068879186992,2595595
"188",1461985207,0.14575,165351476,0,0,2016-04-30 03:00:07,"li22_31",3,30,2016,0.469208,0.0621481,0.116268,0.120433856656101,2595594
"253",1461988846,0.158447,519852455,0,0,2016-04-30 04:00:46,"li22_31",4,30,2016,0.916552,0.0761155,0.131836,0.13570007484472,2595595
"317",1461992400,0.107644,878752022,0,0,2016-04-30 05:00:00,"li22_31",5,30,2016,0.508704,0.0621481,0.124296,0.127920092301524,2595595
"378",1461996030,0.0878906,218485187,0,0,2016-04-30 06:00:30,"li22_31",6,30,2016,0.219727,0.0621481,0.131836,0.128157638609113,2595599
"440",1461999635,0.131836,298228778,0,0,2016-04-30 07:00:35,"li22_31",7,30,2016,7.16228,0.0621481,0.116268,0.126252834195635,2595595
"500",1462003203,0.131836,906548535,0,0,2016-04-30 08:00:03,"li22_31",8,30,2016,0.519968,0.0439453,0.116268,0.116892692920354,2595595
"560",1462006833,0.0761155,256833919,0,0,2016-04-30 09:00:33,"li22_31",9,30,2016,0.259984,0.0621481,0.116268,0.114444698703404,2595594
"619",1462010422,0.0439453,612801432,0,0,2016-04-30 10:00:22,"li22_31",10,30,2016,0.343224,0.0439453,0.116268,0.113805263964687,2595594
"679",1462014031,0.0761155,969537371,0,0,2016-04-30 11:00:31,"li22_31",11,30,2016,0.487377,0.0621481,0.116268,0.121448536708861,2595595
"740",1462017636,0.131836,314047242,0,0,2016-04-30 12:00:36,"li22_31",12,30,2016,0.215287,0.0621481,0.116268,0.118550052177356,2595595
"801",1462021221,0.138967,326567209,0,0,2016-04-30 13:00:21,"li22_31",13,30,2016,0.294794,0.0621481,0.116268,0.119821640782123,2595595
"863",1462024835,0.0982647,14426106,0,0,2016-04-30 14:00:35,"li22_31",14,30,2016,0.454574,0,0.116268,0.118424438985737,2595594
"925",1462028439,0.116268,370969763,0,0,2016-04-30 15:00:39,"li22_31",15,30,2016,7.64194,0.0621481,0.124296,0.131213484967846,2595595
"1110",1462032018,0.14575,719017959,0,0,2016-04-30 16:00:18,"li22_31",16,30,2016,0.236653,0.0621481,0.124296,0.128431029466357,2595595
"1175",1462035644,0.116268,124245270,0,0,2016-04-30 17:00:44,"li22_31",17,30,2016,0.69761,0.0439453,0.124296,0.123862912301587,2595594
"1486",1462039242,0.14575,426767283,0,0,2016-04-30 18:00:42,"li22_31",18,30,2016,0.244677,0.0439453,0.124296,0.123634117716535,2595595
"1551",1462042856,0.14575,777621163,0,0,2016-04-30 19:00:56,"li22_31",19,30,2016,0.439453,0.0621481,0.124296,0.122402335335968,2595590
"1738",1462046416,0.14575,139797105,0,0,2016-04-30 20:00:16,"li22_31",20,30,2016,0.210754,0.0621481,0.116268,0.117543873268921,2595595
"1802",1462050041,0.131836,212842133,0,0,2016-04-30 21:00:41,"li22_31",21,30,2016,0.232537,0.0439453,0.116268,0.119371251405622,2595595
"1865",1462053629,0.0982647,837297457,0,0,2016-04-30 22:00:29,"li22_31",22,30,2016,0.228347,0.0621481,0.116268,0.119149916935484,2595595
"1929",1462057219,0.0982647,201031558,0,0,2016-04-30 23:00:19,"li22_31",23,30,2016,0.946611,0.0621481,0.107644,0.110951509892828,2595595
"2236",1462060838,0.138967,551249281,0,0,2016-05-01 00:00:38,"li22_31",0,1,2016,0.201383,0.0621481,0.116268,0.115738051549755,3595
"2297",1462064427,0.107644,916225025,0,0,2016-05-01 01:00:27,"li22_31",1,1,2016,0.201383,0.0439453,0.107644,0.109515201143791,3595
"2481",1462068022,0.124296,281940158,0,0,2016-05-01 02:00:22,"li22_31",2,1,2016,0.186444,0.0621481,0.116268,0.112779086985173,3589
"2542",1462071632,0.107644,522711134,0,0,2016-05-01 03:00:32,"li22_31",3,1,2016,0.181191,0.0621481,0.116268,0.11484861933439,3589
"2728",1462075225,0.116268,992268503,0,0,2016-05-01 04:00:25,"li22_31",4,1,2016,0.206122,0.0621481,0.107644,0.107961045840131,3594
"2789",1462078805,0.124296,355699874,0,0,2016-05-01 05:00:05,"li22_31",5,1,2016,0.215287,0.0761155,0.116268,0.120221679421222,3599
"2975",1462082454,0.124296,700427960,0,0,2016-05-01 06:00:54,"li22_31",6,1,2016,0.186444,0.0621481,0.124296,0.126875756661316,3595
"3037",1462086039,0.152231,58152175,0,0,2016-05-01 07:00:39,"li22_31",7,1,2016,0.219727,0.0621481,0.116268,0.117905932905297,3593
"3222",1462089638,0.131836,402142854,0,0,2016-05-01 08:00:38,"li22_31",8,1,2016,0.224078,0.0761155,0.124296,0.121936166025641,3584
"3285",1462093267,0.14575,745977124,0,0,2016-05-01 09:01:07,"li22_31",9,1,2016,0.191553,0.0621481,0.116268,0.120489889257504,3595
"3348",1462096842,0.138967,657997606,0,0,2016-05-01 10:00:42,"li22_31",10,1,2016,0.219727,0.0621481,0.124296,0.12385087,3594
"3412",1462100431,0.107644,447606580,0,0,2016-05-01 11:00:31,"li22_31",11,1,2016,0.191553,0.0621481,0.116268,0.116989938576159,3594
"3472",1462104010,0.152231,797492567,0,0,2016-05-01 12:00:10,"li22_31",12,1,2016,0.395508,0.0621481,0.116268,0.115463176785714,3595
"3534",1462107630,0.124296,155125760,0,0,2016-05-01 13:00:30,"li22_31",13,1,2016,0.181191,0.0621481,0.116268,0.115313903414634,3599
"3841",1462111209,0.14575,498842580,0,0,2016-05-01 14:00:09,"li22_31",14,1,2016,0.206122,0.0439453,0.107644,0.112519054326923,3593
"3904",1462114843,0.107644,824413545,0,0,2016-05-01 15:00:43,"li22_31",15,1,2016,0.240698,0.0621481,0.124296,0.122057764485981,3595
