"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","hour_data","day_data","year_data","max_value","min_value","median_value","average_value","event_duration_seconds"
"1",1498780822,0.0761155,416059884,0,0,2017-06-30 00:00:22,"li22_31",0,30,2017,0.31074,0.0439453,0.0878906,0.0840010154611212,2595579
"56",1498784406,0.116268,824279161,0,0,2017-06-30 01:00:06,"li22_31",1,30,2017,0.181191,0.0439453,0.0878906,0.0913334959272097,2595589
"117",1498788006,0.0761155,206578663,0,0,2017-06-30 02:00:06,"li22_31",2,30,2017,1.45883,0.0439453,0.0982647,0.101091585810243,2595598
"180",1498791650,0.0982647,592718281,0,0,2017-06-30 03:00:50,"li22_31",3,30,2017,0.186444,0.0439453,0.0982647,0.102123217019475,2595599
"241",1498795254,0.0982647,996930614,0,0,2017-06-30 04:00:54,"li22_31",4,30,2017,0.838423,0.0439453,0.0982647,0.102375135075885,2595590
"302",1498798814,0.0761155,451763135,0,0,2017-06-30 05:00:14,"li22_31",5,30,2017,0.448156,0.0439453,0.0982647,0.101896009682805,2595594
"364",1498802433,0.124296,859462559,0,0,2017-06-30 06:00:33,"li22_31",6,30,2017,0.414579,0.0439453,0.0982647,0.102667938723051,2595589
"426",1498806013,0.0878906,212433682,0,0,2017-06-30 07:00:13,"li22_31",7,30,2017,0.210754,0.0621481,0.0982647,0.104247049138638,2595594
"490",1498809652,0.152231,579971947,0,0,2017-06-30 08:00:52,"li22_31",8,30,2017,0.294794,0.0621481,0.107644,0.106300256020067,2595594
"552",1498813233,0.0982647,24339625,0,0,2017-06-30 09:00:33,"li22_31",9,30,2017,0.186444,0.0621481,0.107644,0.106631761284869,2595595
"614",1498816852,0.0878906,102762836,0,0,2017-06-30 10:00:52,"li22_31",10,30,2017,0.219727,0.0621481,0.107644,0.106619276081633,2595594
"677",1498820420,0.0982647,705844237,0,0,2017-06-30 11:00:20,"li22_31",11,30,2017,0.882196,0.0621481,0.107644,0.107903871742671,2595599
"740",1498824030,0.116268,83644662,0,0,2017-06-30 12:00:30,"li22_31",12,30,2017,0.843017,0.0439453,0.107644,0.106440167244224,2595594
"802",1498827605,0.158447,269611071,0,0,2017-06-30 13:00:05,"li22_31",13,30,2017,0.196529,0.0439453,0.107644,0.106211176226101,2595593
"865",1498831253,0.124296,825510092,0,0,2017-06-30 14:00:53,"li22_31",14,30,2017,0.856652,0.0621481,0.0982647,0.104126673697479,2595595
"928",1498834838,0.131836,235871686,0,0,2017-06-30 15:00:38,"li22_31",15,30,2017,0.191553,0.0439453,0.0982647,0.103688859109992,2595594
"989",1498838407,0.116268,647586561,0,0,2017-06-30 16:00:07,"li22_31",16,30,2017,0.196529,0.0621481,0.0982647,0.102336588337469,2595594
"1051",1498842037,0.0878906,37327082,0,0,2017-06-30 17:00:37,"li22_31",17,30,2017,0.186444,0.0439453,0.0982647,0.099198119121447,2595589
"1110",1498845656,0.116268,416145731,0,0,2017-06-30 18:00:56,"li22_31",18,30,2017,0.732715,0.0439453,0.0878906,0.0907657473309608,2595589
"1168",1498849236,0.0621481,614641932,0,0,2017-06-30 19:00:36,"li22_31",19,30,2017,0.191553,0.0439453,0.0878906,0.0931511236681223,2595590
"1228",1498852826,0.0621481,29516316,0,0,2017-06-30 20:00:26,"li22_31",20,30,2017,0.819789,0.0439453,0.0878906,0.0886757066433566,2595599
"1287",1498856445,0.0621481,376797763,0,0,2017-06-30 21:00:45,"li22_31",21,30,2017,0.847587,0.0439453,0.0878906,0.0891158042190305,2595590
"1345",1498860004,0.0761155,625415984,0,0,2017-06-30 22:00:04,"li22_31",22,30,2017,0.862269,0.0439453,0.0878906,0.0855224438405797,2595590
"1402",1498863658,0.0878906,443574555,0,0,2017-06-30 23:00:58,"li22_31",23,30,2017,0.186444,0.0439453,0.0878906,0.0862763379247016,2595590
"1459",1498867257,0.0878906,745616030,0,0,2017-07-01 00:00:57,"li22_31",0,1,2017,0.152231,0.0439453,0.0878906,0.087383034767642,3589
"1517",1498870842,0.0761155,153109643,0,0,2017-07-01 01:00:42,"li22_31",1,1,2017,0.206122,0.0439453,0.0878906,0.0925892533333333,3589
"1574",1498874471,0.0761155,554923203,0,0,2017-07-01 02:01:11,"li22_31",2,1,2017,0.186444,0.0439453,0.0982647,0.102410828267974,3579
"1635",1498878030,0.0982647,941960583,0,0,2017-07-01 03:00:30,"li22_31",3,1,2017,0.186444,0.0621481,0.107644,0.10571774723127,3591
"1696",1498881605,0.107644,340093664,0,0,2017-07-01 04:00:05,"li22_31",4,1,2017,0.210754,0.0439453,0.107644,0.106308949585406,3599
"1757",1498885254,0.0878906,727601200,0,0,2017-07-01 05:00:54,"li22_31",5,1,2017,0.876706,0.0621481,0.107644,0.112521931993569,3595
"1819",1498888844,0.131836,120596939,0,0,2017-07-01 06:00:44,"li22_31",6,1,2017,0.164428,0.0621481,0.107644,0.107999339710611,3594
"1881",1498892423,0.116268,546343696,0,0,2017-07-01 07:00:23,"li22_31",7,1,2017,0.210754,0.0621481,0.116268,0.114173597301587,3594
"1944",1498896027,0.14575,869390368,0,0,2017-07-01 08:00:27,"li22_31",8,1,2017,0.236653,0.0439453,0.107644,0.10935625136876,3590
"2006",1498899617,0.116268,248008973,0,0,2017-07-01 09:00:17,"li22_31",9,1,2017,0.201383,0.0621481,0.107644,0.112291735864297,3594
"2068",1498903226,0.138967,607376820,0,0,2017-07-01 10:00:26,"li22_31",10,1,2017,3.66067,0,0.107644,0.118334283410138,3594
"2133",1498906815,0.116268,991025480,0,0,2017-07-01 11:00:15,"li22_31",11,1,2017,0.206122,0.0621481,0.116268,0.117096674882261,3594
"2197",1498910436,0.107644,280200594,0,0,2017-07-01 12:00:36,"li22_31",12,1,2017,0.186444,0.0621481,0.107644,0.112637742246835,3599
"2260",1498914024,0.124296,720843369,0,0,2017-07-01 13:00:24,"li22_31",13,1,2017,0.432811,0.0621481,0.116268,0.114474606269592,3595
"2324",1498917639,0.124296,120973502,0,0,2017-07-01 14:00:39,"li22_31",14,1,2017,0.186444,0.0621481,0.107644,0.110086994258373,3594
"2387",1498921248,0.0982647,504803103,0,0,2017-07-01 15:00:48,"li22_31",15,1,2017,0.862269,0.0621481,0.107644,0.112641449128368,3594
"2450",1498924843,0.116268,745954247,0,0,2017-07-01 16:00:43,"li22_31",16,1,2017,0.170199,0.0439453,0.107644,0.108800658688525,3595
"2511",1498928452,0.14575,422011451,0,0,2017-07-01 17:00:52,"li22_31",17,1,2017,0.186444,0.0439453,0.107644,0.1038230275,3594
"2571",1498932047,0.124296,322575775,0,0,2017-07-01 18:00:47,"li22_31",18,1,2017,0.186444,0.0439453,0.0982647,0.100296021833333,3594
"2631",1498935651,0.116268,246042154,0,0,2017-07-01 19:00:51,"li22_31",19,1,2017,0.201383,0.0439453,0.107644,0.104648496223317,3594
"2692",1498939250,0.0761155,480403057,0,0,2017-07-01 20:00:50,"li22_31",20,1,2017,1.08359,0,0.107644,0.12599745,3599
"2713",1498942819,0.0982647,831597542,0,0,2017-07-01 21:00:19,"li22_31",21,1,2017,0.175781,0.0439453,0.0878906,0.0904294638225256,3595
"2772",1498946444,0.0878906,242437044,0,0,2017-07-01 22:00:44,"li22_31",22,1,2017,0.152231,0.0439453,0.0878906,0.0886586759036145,3594
"2830",1498950033,0.0761155,652888228,0,0,2017-07-01 23:00:33,"li22_31",23,1,2017,0.875604,0.0439453,0.0878906,0.0902067184724689,3595
"2886",1498953618,0.0878906,70377337,0,0,2017-07-02 00:00:18,"li22_31",0,2,2017,0.175781,0.0439453,0.0878906,0.0890824582300885,3594
"2943",1498957257,0.0621481,456999172,0,0,2017-07-02 01:00:57,"li22_31",1,2,2017,0.164428,0.0439453,0.0982647,0.0944252075885329,3594
"3002",1498960841,0.0982647,845213706,0,0,2017-07-02 02:00:41,"li22_31",2,2,2017,0.201383,0.0439453,0.107644,0.105240763563403,3591
"3064",1498964416,0.0982647,469322183,0,0,2017-07-02 03:00:16,"li22_31",3,2,2017,0.164428,0.0621481,0.0982647,0.10422568548124,3589
"3126",1498968050,0.0761155,597317307,0,0,2017-07-02 04:00:50,"li22_31",4,2,2017,0.201383,0.0621481,0.107644,0.107575273727422,3590
"3186",1498971600,0.107644,7255490,0,0,2017-07-02 05:00:00,"li22_31",5,2,2017,0.175781,0.0621481,0.107644,0.106197763018242,3599
"3247",1498975239,0.0761155,826104854,0,0,2017-07-02 06:00:39,"li22_31",6,2,2017,0.839574,0.0439453,0.107644,0.109514479272152,3594
"3310",1498978834,0.138967,636084421,0,0,2017-07-02 07:00:34,"li22_31",7,2,2017,0.874501,0.0439453,0.107644,0.1084084725,3591
"3370",1498982428,0.0621481,152454967,0,0,2017-07-02 08:00:28,"li22_31",8,2,2017,0.244677,0.0621481,0.107644,0.106100815898251,3594
"3433",1498986042,0.0982647,535423605,0,0,2017-07-02 09:00:42,"li22_31",9,2,2017,0.421509,0.0439453,0.107644,0.107831481410256,3584
