"","secondspastepoch","value","nanoseconds","severity","status","timestamp","klystron","hour_data","day_data","year_data","max_value","min_value","median_value","average_value","event_duration_seconds"
"1",1427760031,0.0439453,594405374,0,0,2015-03-31 00:00:31,"li22_31",0,31,2015,0.158447,0,0.0621481,0.061645333106576,3594
"45",1427763630,0.0621481,943483669,0,0,2015-03-31 01:00:30,"li22_31",1,31,2015,0.0982647,0,0.0621481,0.0605773242206235,3560
"87",1427767275,0.0878906,301874558,0,0,2015-03-31 02:01:15,"li22_31",2,31,2015,0.0982647,0,0.0621481,0.0587821600490196,3589
"128",1427770849,0.0621481,660156142,0,0,2015-03-31 03:00:49,"li22_31",3,31,2015,0.196529,0,0.0621481,0.0588367582338902,3590
"170",1427774473,0.0439453,986859777,0,0,2015-03-31 04:01:13,"li22_31",4,31,2015,0.0982647,0,0.0621481,0.0610445281173594,3594
"210",1427778003,0.0761155,352739316,0,0,2015-03-31 05:00:03,"li22_31",5,31,2015,0.107644,0.0439453,0.0621481,0.06440315,3594
"254",1427781602,0.0621481,705047284,0,0,2015-03-31 06:00:02,"li22_31",6,31,2015,0.0982647,0.0439453,0.0621481,0.0605649253424658,3595
"298",1427785217,0.0761155,48922158,0,0,2015-03-31 07:00:17,"li22_31",7,31,2015,0.493285,0,0.0621481,0.0643868621794872,3589
"345",1427788836,0.0761155,424847948,0,0,2015-03-31 08:00:36,"li22_31",8,31,2015,0.483398,0,0.0621481,0.065412936043956,3579
"391",1427792500,0.0761155,742854242,0,0,2015-03-31 09:01:40,"li22_31",9,31,2015,0.107644,0,0.0621481,0.0631770451536643,3575
"433",1427796035,0.0439453,118757021,0,0,2015-03-31 10:00:35,"li22_31",10,31,2015,0.107644,0,0.0621481,0.0645742161363636,3574
"477",1427799659,0.0878906,458645200,0,0,2015-03-31 11:00:59,"li22_31",11,31,2015,0.274438,0.0439453,0.0621481,0.064787213317757,3574
"520",1427803243,0.0439453,809062793,0,0,2015-03-31 12:00:43,"li22_31",12,31,2015,0.107644,0,0.0621481,0.0657559443965517,3595
"566",1427806843,0.0621481,168657780,0,0,2015-03-31 13:00:43,"li22_31",13,31,2015,0.0982647,0,0.0621481,0.0634065300884956,3589
"611",1427810412,0.0439453,512923904,0,0,2015-03-31 14:00:12,"li22_31",14,31,2015,0.37029,0,0.0621481,0.0619252065375303,3594
"653",1427814096,0.0621481,843095715,0,0,2015-03-31 15:01:36,"li22_31",15,31,2015,0.107644,0,0.0621481,0.0616835066508314,3595
"695",1427817686,0.0621481,192850087,0,0,2015-03-31 16:01:26,"li22_31",16,31,2015,0.462993,0.0439453,0.0621481,0.0669057618644068,3580
"742",1427821250,0.0621481,533231869,0,0,2015-03-31 17:00:50,"li22_31",17,31,2015,0.186444,0,0.0621481,0.0622256455357143,3589
"787",1427824854,0.0761155,881657778,0,0,2015-03-31 18:00:54,"li22_31",18,31,2015,0.107644,0,0.0621481,0.0639629641921397,3580
"832",1427828404,0.0761155,244325722,0,0,2015-03-31 19:00:04,"li22_31",19,31,2015,0.164428,0.0439453,0.0621481,0.0634668156599553,3594
"877",1427832053,0.0761155,628410635,0,0,2015-03-31 20:00:53,"li22_31",20,31,2015,0.107644,0,0.0621481,0.0666287730434783,3569
"923",1427835652,0.0621481,931809775,0,0,2015-03-31 21:00:52,"li22_31",21,31,2015,0.0982647,0,0.0621481,0.0613238555813953,3560
"966",1427839227,0.0621481,302089582,0,0,2015-03-31 22:00:27,"li22_31",22,31,2015,0.0982647,0,0.0621481,0.0636471661290323,3584
"1010",1427842876,0.0439453,663640279,0,0,2015-03-31 23:01:16,"li22_31",23,31,2015,0.107644,0,0.0621481,0.0633771584415584,3595
"1056",1427846461,0.0439453,38276084,0,0,2015-04-01 00:01:01,"li22_31",0,1,2015,0.107644,0.0439453,0.0621481,0.0645290671171171,3594
"1100",1427850020,0.0621481,403682641,0,0,2015-04-01 01:00:20,"li22_31",1,1,2015,3.53179,0.0439453,0.0621481,0.0692801330316742,3599
