"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_yesterday_temp_max_value","temp_yesterday_temp_min_value","temp_yesterday_temp_median_value","temp_yesterday_temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"277",1.50252,0.0621481,0.219727,0.112975775133159,0,5.27999818181818,3.30398156818182,3.45344677148818,0.134247,0.0727878,0.126927,0.110869566666667,3,0.134247,0.126927,0.128398666666667,4,4,0,0,"(65,70]","(40,45]","(50,55]","(50,55]",25.1666666666667,0,19.25,19.2071357040403,22.31,0.0595833333333333,17.7970833333333,19.2281764760532,112.497,107.99,110.126,110.117709640088,1,1,18,1,0,0,1,1,1,1,1,1,0,0,2015-11-24
"278",2.04712,0,0.224078,0.126746303854692,1,1.31689,1.31689,1.31689,0.23637,0.0719995,0.152432,0.137896936363636,11,0.23637,0.152432,0.162132090909091,4,4,0,1,"(55,60]","(40,45]","(50,55]","(50,55]",21,0,19.5,19.4642857142857,21.35,0,0.0025,9.20414788732394,118.172,92.2239,109.288,104.21638139831,1,1,24,1,1,1,1,1,1,1,0,0,0,0,2015-11-25
"287",0.70175,0,0.284798,0.121531312092907,1,0.240698,0.240698,0.240698,0.146304,0.0789974,0.128831,0.10900599,5,0.146304,0.128831,0.1299796,4,4,0,1,"(65,70]","(40,45]","(45,50]","(50,55]",20,0,19.5,19.3864541832669,21.35,0.2125,21.34,21.3308358269859,110.182,106.695,108.654,108.731130787037,3,1,23,1,0,0,1,1,0,0,0,0,0,0,2015-12-04
"288",5.33461,0,0.288169,0.143592652716332,19,5.33461,0.319927,1.10206021052632,0.152336,0.0789275,0.1288855,0.111975870833333,12,0.152336,0.1288855,0.130525083333333,4,4,1,1,"(60,65]","(40,45]","(50,55]","(50,55]",20,0,19.5,19.2616753150482,21.3475,0.175,21.34,21.3273364297254,111.241,106.117,109.109,109.087805902778,5,1,20,1,0,0,2,1,0,0,1,1,0,0,2015-12-05
"292",3.28857,0,0.228347,0.109890018578471,0,3.31073588888889,1.78226538888889,1.95096072021721,0.165995,0.0641003,0.129287,0.105116014285714,7,0.165995,0.129287,0.133903428571429,4,4,0,2,"(65,70]","(50,55]","(55,60]","(55,60]",33,0,19.5,19.5670572916667,21.395,0.1875,21.3875,21.3682815653734,112.107,107.561,110.1405,110.171813541667,1,1,23,1,0,0,0,0,0,0,0,0,0,0,2015-12-11
"295",3.92124,0,0.252447,0.126122050131607,1,3.31896,3.31896,3.31896,0.163782,0.0709435,0.134065,0.111639722727273,11,0.163782,0.134065,0.136036363636364,4,4,1,1,"(55,60]","(45,50]","(50,55]","(50,55]",20.5,0,19,19.0407559198543,21.395,0.14,21.3875,21.3743215802104,111.001,105.892,109.272,109.214228125,1,1,22,1,0,0,0,0,0,0,0,0,0,0,2015-12-14
"296",5.17958,0,0.281387,0.130202198607281,6,5.17958,0.3205475,1.1810575,0.134206,0.0715892,0.1268,0.107827277272727,11,0.134206,0.1268,0.126445454545455,4,4,1,1,"(55,60]","(35,40]","(45,50]","(45,50]",20,0,19,18.7654545454545,21.4075,0.2125,21.3825,21.3717467552534,110.116,107.069,108.394,108.305287615741,1,1,22,1,0,0,0,0,0,0,0,0,0,0,2015-12-15
"300",4.06749,0,0.252447,0.11656208363456,1,3.16589,3.16589,3.16589,0.164211,0.0696868,0.129287,0.113862807142857,21,0.164211,0.129287,0.131283333333333,4,4,1,2,"(65,70]","(40,45]","(45,50]","(45,50]",19.5,0,19,18.9707681017613,21.39,0.1425,21.3825,21.3434688736956,110.589,106.005,108.232,108.446612847222,3,1,5,1,2,1,1,1,1,1,1,1,1,1,2015-12-19
"301",2.54086,0,0.440516,0.160284875426876,6,2.54086,0.366355,0.813466666666667,0.269642,0.0679751,0.1540885,0.161061,10,0.269642,0.1540885,0.1737722,4,4,1,12,"(55,60]","(45,50]","(50,55]","(50,55]",29.5,0,19,18.830412371134,21.38,0.0025,21.3725,13.4433998027058,126.865,93.1428,94.9309,101.722850717593,2,1,13,1,1,1,1,1,0,0,0,0,0,0,2016-01-06
"302",3.81743,0,0.3637095,0.141590580099946,3,1.49026,1.01265,1.16543566666667,0.256098,0.0655486,0.1482055,0.136751005,10,0.256098,0.1482055,0.1659285,4,4,1,2,"(55,60]","(45,50]","(50,55]","(50,55]",29,0,19,19.2218465157307,21.7075,0.0025,21.375,19.1157415107415,120.984,92.0696,110.205,102.708315364857,3,1,20,1,0,0,2,1,0,0,1,1,0,0,2016-01-07
