"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_max_value","temp_min_value","temp_median_value","temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"1",NA,NA,NA,NA,NA,NA,NA,NA,0.244451,0.0491273,0.154911,0.0938623873284314,68,0.244451,0.154911,0.160978779411765,4,4,0,NA,NA,NA,NA,NA,16,13,15.5,15.4262536873156,24.205,20.7475,20.7675,20.7678103683492,103.479,100.385,101.791,101.928094212963,"0","0","9","1","0","0","0","0","0","0","0","0","0","0",2016-11-30
"2",6.07352,0,0.5134265,0.298089803249106,57,6.07352,0.491324,0.585099789473684,0.211895,0.039616,0.158454,0.0902843184180791,59,0.211895,0.158454,0.160122983050847,4,4,0,4,NA,NA,NA,NA,17.5,0,15.5,15.5384401114206,20.7825,0.0025,20.765,20.06213243762,103.914,81.5905,101.234,97.8172628405797,"16","1","1","1","12","1","9","1","7","1","6","1","6","1",2016-12-01
"3",0.567899,0,0.426066,0.155949394689983,28,0.567899,0.383073,0.395981642857143,0.232422,0.0404397,0.140733,0.0890813123076923,52,0.232422,0.140733,0.14573975,4,4,0,1,NA,NA,NA,NA,30,0,15.5,15.7021059782609,20.7725,0,20.7675,19.6413280281108,103.909,91.7739,102.294,99.3167971759259,"9","1","2","1","0","0","5","1","0","0","4","1","0","0",2016-12-05
"4",1.37851,0,0.5181045,0.222100513738307,70,1.37851,0.477368,0.507955414285714,0.261651,0.0481443,0.148117,0.0951573905405405,74,0.261651,0.148117,0.156538148648649,4,4,0,1,NA,NA,NA,NA,16.5,0,16,15.8307184145334,20.775,0.2925,20.7675,20.7196106475963,104.048,91.69,102.206,100.652948622685,"18","1","6","1","7","1","9","1","4","1","6","1","2","1",2016-12-06
"5",1.0193,0.0439453,0.552384,0.238216905374941,70,1.0193,0.5515085,0.536974428571429,0.432049,0.0467545,0.154543,0.101837476646091,81,0.432049,0.154543,0.171429592592593,4,4,0,NA,NA,NA,NA,NA,16,15,16,15.7818104184458,20.78,20.755,20.7675,20.7668043831169,103.65,101.357,102.186,102.367184953704,"19","1","5","1","11","1","10","1","6","1","6","1","3","1",2016-12-07
"6",0.644365,0,0.4492,0.152052587859801,53,0.644365,0.390594,0.41090158490566,0.284123,0.0446257,0.149076,0.088142026875,56,0.284123,0.149076,0.158153625,4,4,0,1,NA,NA,NA,NA,16,0,15.5,15.7022123893805,20.7875,0.0325,20.77,20.6755435765983,104.222,99.0184,102.836,102.957232291667,"12","1","11","1","0","0","7","1","0","0","5","1","0","0",2016-12-08
"7",0.768729,0.0621481,0.430574,0.161625320465317,86,0.768729,0.405156,0.42914126744186,0.314399,0.0432373,0.145665,0.0907882824285714,70,0.314399,0.145665,0.159965742857143,4,4,1,NA,NA,NA,NA,NA,16,0,16,15.7795838751625,20.7925,20.415,20.7725,20.7725589817881,104.801,103.238,103.685,103.790684375,"23","1","1","1","0","0","12","1","0","0","8","1","0","0",2016-12-09
"8",0.538218,0.0439453,0.395508,0.165379820642742,94,0.538218,0.3637095,0.380219404255319,0.219251,0.0435413,0.139586,0.0855175568,50,0.219251,0.139586,0.14777146,4,4,0,NA,NA,NA,NA,NA,16,15.5,15.5,15.7444168734491,20.78,20.7725,20.7725,20.7736387728879,104.454,102.604,103.4335,103.500584722222,"24","1","0","0","0","0","12","1","0","0","8","1","0","0",2016-12-10
"9",0.69761,0.0439453,0.430574,0.172869996132555,95,0.69761,0.395508,0.409542947368421,0.287113,0.0410868,0.140651,0.0845023241525424,59,0.287113,0.140651,0.149766033898305,4,4,0,NA,NA,NA,NA,NA,16,15.5,15.5,15.738173455979,20.78,20.7675,20.7725,20.7717470055507,104.21,102.451,103.486,103.393938194444,"24","1","0","0","0","0","12","1","0","0","8","1","0","0",2016-12-11
"10",0.804331,0,0.430574,0.16323123695585,82,0.804331,0.393059,0.413253548780488,0.330595,0.0481785,0.145761,0.0875985491666667,66,0.330595,0.145761,0.153260015151515,4,4,0,NA,NA,NA,NA,NA,16,15.5,16,15.7651326699834,20.785,20.76,20.77,20.7703555588409,104.041,102.656,103.267,103.323040509259,"21","1","4","1","0","0","11","1","0","0","7","1","0","0",2016-12-12
