"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_max_value","temp_min_value","temp_median_value","temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"1",NA,NA,NA,NA,NA,NA,NA,NA,0.189217,0.189217,0.189217,0.189217,1,0.189217,0.189217,0.189217,8,8,0,1,NA,NA,NA,NA,0,0,0,0,0.0325,0.005,0.0175,0.0177173913043478,85.3945,75.5073,76.452,77.821674212068,"0","0","1","1","0","0","0","0","0","0","0","0","0","0",2016-01-04
"2",6.28495,0,1.21841,0.256985635534447,14,6.28495,0.827708,1.36390092857143,0.280927,0.114745,0.20808,0.201263735294118,17,0.280927,0.20808,0.209709117647059,8,8,0,8,NA,NA,NA,NA,46.5,0,7.5,10.2025986525505,24.6825,0.005,21.6,16.2198034859877,102.511,82.8222,91.50155,89.6212599305556,"5","1","1","1","5","1","3","1","2","1","2","1","2","1",2016-01-05
"3",7.70147,0,0.393059,0.339389645947993,59,7.70147,0.390594,0.846395644067797,0.943012,0.0656706,0.486246,0.47101725,43,0.943012,0.486246,0.489991186046512,8,8,1,6,NA,NA,NA,NA,31.5,0,12.5,13.571296723581,24.9675,0.005,21.75,20.6391353996737,102.485,81.7009,91.2186,90.7216978278641,"17","1","2","1","13","1","9","1","8","1","6","1","5","1",2016-01-06
"4",8.12549,0,0.441645,0.217661517878284,95,5.52297,0.405156,0.571091852631579,0.357512,0.0877426,0.183492,0.169310814424242,165,0.357512,0.183492,0.193689254545455,8,8,0,3,NA,NA,NA,NA,22,0,20,19.7680380528787,24.03,0.3625,21.49,21.3958136572108,103.12,97.5052,101.246,101.492093564815,"24","1","0","0","14","1","12","1","10","1","8","1","7","1",2016-01-07
"5",8.12549,0,0.607336,0.27141245561425,96,8.12549,0.5058475,0.910373145833333,94.1705,0.0583037,0.24863,0.283449729885496,262,94.1705,0.24863,0.710027984732824,8,8,0,1,NA,NA,NA,NA,24.5,0,19.5,20.2456160997999,21.63,0.3775,21.49,21.4684501135768,103.256,99.2886,101.1665,101.420427326389,"24","1","0","0","23","1","12","1","12","1","8","1","8","1",2016-01-08
"6",8.24534,0,0.432805,0.215688485466277,84,8.24534,0.3623725,0.779509464285714,0.270108,0.0821735,0.167998,0.143845067035461,235,0.270108,0.167998,0.170873378723404,8,8,1,3,NA,NA,NA,NA,40.5,0,23,23.0198710356626,21.6325,0.35,21.6075,20.2703602221854,103.347,91.6448,101.751,100.761218101852,"22","1","0","0","17","1","11","1","7","1","8","1","7","1",2016-01-09
"7",8.12026,0,0.270897,0.173175949045198,85,8.12026,0.263672,0.576596541176471,3.08578,0.0208421,0.135188,0.11899246002924,171,3.08578,0.135188,0.155034444444444,8,8,0,1,NA,NA,NA,NA,32.5,0,23.5,23.0152928011936,21.5325,0.355,21.5075,21.289362562869,103.378,92.8186,101.914,101.789375162037,"22","1","2","1","0","0","11","1","0","0","7","1","0","0",2016-01-10
"8",7.15891,0,0.629201,0.211338747871829,34,7.15891,0.4082005,1.19044005882353,0.495109,0.0813468,0.155174,0.155292420949367,79,0.495109,0.155174,0.189190405063291,8,8,1,2,NA,NA,NA,NA,31.5,0,23,21.4633072407045,21.5175,0.285,21.505,12.2288836243612,103.242,92.2129,93.26645,96.1654688310185,"9","1","0","0","4","1","5","1","2","1","3","1","1","1",2016-01-11
"9",8.00082,0,0.488358,0.202693370631457,74,8.00082,0.4535095,0.633224162162162,3.84492,0.0860733,0.197716,0.173988805361446,166,3.84492,0.197716,0.23067965060241,8,8,1,2,NA,NA,NA,NA,28.5,0,22,20.6475247524752,21.5175,0.1,21.1925,12.6467641911429,103.291,91.7282,101.896,98.3958500578704,"18","1","3","1","14","1","11","1","6","1","7","1","3","1",2016-01-12
"10",8.12976,0,0.671515,0.225326929556694,92,8.12976,0.5549935,1.00494464130435,145.234,0.0906444,0.216421,0.310399607174721,269,145.234,0.216421,0.867331657992565,8,8,1,2,NA,NA,NA,NA,39,0.5,21.5,21.3737575757576,21.21,0.01,21.1875,20.2461575470343,102.735,92.7992,100.9795,100.851359212963,"24","1","0","0","24","1","12","1","12","1","8","1","8","1",2016-01-13
