"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_max_value","temp_min_value","temp_median_value","temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"1",NA,NA,NA,NA,NA,NA,NA,NA,0.394157,0.0532496,0.123631,0.0923425533333333,3,0.394157,0.123631,0.212615666666667,3,3,0,NA,NA,NA,NA,NA,36.5,18.5,19,19.1111727709952,21.3975,20.62,20.9625,20.9635823382394,106.887,102.352,103.915,104.399190393519,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",2016-05-31
"2",3.74877,0,0.550633,0.218447986204166,96,3.74877,0.501054,0.494110875,0.148452,0.0500251,0.124749,0.083837128,5,0.148452,0.124749,0.1297252,3,3,0,0,NA,NA,NA,NA,38,0.5,19.5,19.5995065789474,23.9525,18.0225,20.9625,20.9644051429791,106.711,96.3903,103.979,104.299084180594,"24","1","0","0","15","1","12","1","8","1","8","1","5","1",2016-06-01
"3",4.35258,0.0439453,0.483398,0.212884928419228,95,4.35258,0.412244,0.459410610526316,0.18544,0.0250948,0.151635,0.08875497625,12,0.18544,0.151635,0.152041833333333,3,3,0,NA,NA,NA,NA,NA,20.5,1,19.5,19.6947980077476,20.9875,3.6325,20.965,20.9610179674983,106.738,102.876,103.981,104.485759055665,"24","1","0","0","18","1","12","1","11","1","8","1","7","1",2016-06-02
"4",0.963796,0,0.567042,0.21871498810278,90,0.963796,0.480392,0.454833522222222,0.329336,0.0480414,0.129212,0.111411154,10,0.329336,0.129212,0.1590459,3,3,0,1,NA,NA,NA,NA,23,1,20,19.7719406674907,20.9825,0.01,20.965,20.6200810881507,107.864,96.1432,104.137,104.227739166667,"24","1","0","0","16","1","12","1","9","1","8","1","5","1",2016-06-03
"5",2.1999,0,0.559332,0.206250012698885,95,2.1999,0.471261,0.464253052631579,0.178946,0.0530946,0.164257,0.0814531483333333,3,0.178946,0.164257,0.155183333333333,3,3,0,1,NA,NA,NA,NA,28,0.5,19.5,19.602523659306,21.08,0.145,20.9625,20.9254863918081,107.664,102.094,105.026,105.178109143519,"24","1","0","0","13","1","12","1","7","1","8","1","5","1",2016-06-04
"6",0.715378,0,0.57466,0.225546456751938,79,0.715378,0.501054,0.455710607594937,0.179351,0.0435413,0.128486,0.088763432,5,0.179351,0.128486,0.145347,3,3,0,1,NA,NA,NA,NA,23,1,19.5,19.5082397003745,20.915,0.5025,20.905,20.889043062201,106.697,92.9438,103.8805,102.548181064815,"20","1","1","1","15","1","11","1","8","1","8","1","6","1",2016-06-05
"7",0.666464,0,0.400361,0.222676494297371,95,0.666464,0.343224,0.397182410526316,0.183808,0.0459364,0.1279185,0.0875445408333333,12,0.183808,0.1279185,0.138123416666667,3,3,0,NA,NA,NA,NA,NA,20.5,19,19.5,19.5772843723313,20.925,20.8975,20.905,20.9048828435266,106.558,103.191,104.0365,104.321520717593,"24","1","0","0","19","1","12","1","9","1","8","1","6","1",2016-06-06
"8",0.965798,0,0.5171745,0.220548147693958,96,0.965798,0.421353,0.43400028125,0.184388,0.0453222,0.12463,0.08072424,7,0.184388,0.12463,0.142169428571429,3,3,0,NA,NA,NA,NA,NA,20.5,19,20,19.7763358778626,20.915,20.8925,20.9025,20.9029702310427,105.585,102.989,103.896,104.165211574074,"24","1","0","0","19","1","12","1","10","1","8","1","7","1",2016-06-07
"9",0.636828,0,0.534618,0.226304847470406,95,0.636828,0.460902,0.455694484210526,0.527116,0.040926,0.128242,0.0875932133333333,13,0.527116,0.128242,0.172964307692308,3,3,0,NA,NA,NA,NA,NA,20.5,19.5,20,19.7887725975262,20.9075,20.8925,20.9,20.9013712428054,105.42,102.945,103.724,103.970737731481,"24","1","0","0","22","1","12","1","12","1","8","1","8","1",2016-06-08
"10",0.65477,0.0982647,0.514367,0.236054799070302,96,0.65477,0.4180185,0.44382365625,0.248326,0.0432373,0.1292005,0.085926438,10,0.248326,0.1292005,0.1501702,3,3,0,NA,NA,NA,NA,NA,21,19,20,20.0340157154673,20.915,20.8925,20.9025,20.9020550630753,105.319,102.59,103.601,103.824847106481,"24","1","0","0","20","1","12","1","10","1","8","1","7","1",2016-06-09
