"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_max_value","temp_min_value","temp_median_value","temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"1",NA,NA,NA,NA,NA,NA,NA,NA,0.129497,0.0495667,0.1288625,0.0840218875,2,0.129497,0.1288625,0.1288625,6,6,0,NA,NA,NA,NA,NA,22.5,0.5,19,18.882271468144,23.46,14.8575,21.5575,21.5576720505618,107.476,103.735,105.5175,105.721934259259,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-05-31
"2",1.70029,0,0.170199,0.106306968034195,0,-Inf,NA,NA,0.120511,0.0522512,0.120511,0.0796290333333333,1,0.120511,0.120511,0.120511,6,6,0,1,NA,NA,NA,NA,22,0,19,15.4446764091858,21.5675,0.015,21.5575,21.3325546007877,107.685,94.0548,104.9805,104.892081006944,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-06-01
"3",0.618365,0.0439453,0.175781,0.114713234205866,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0,NA,NA,NA,NA,NA,20,18.5,19,18.9963768115942,21.575,21.5475,21.5575,21.5584015397083,108.059,104.445,105.745,106.010762037037,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-06-02
"4",1.09423,0.0439453,0.196529,0.13095829730875,11,0.288169,0.240698,0.239840818181818,0.758991,0.0654165,0.133311,0.143520558333333,3,0.758991,0.133311,0.338125,6,6,0,0,NA,NA,NA,NA,27,0.5,19,18.9059356136821,22.885,15.4325,21.5575,21.5567143988386,107.686,103.849,105.178,105.427614411248,"3","1","21","1","0","0","2","1","0","0","1","1","0","0",2015-06-03
"5",1.31028,0.0439453,0.181191,0.118153122749436,0,-Inf,NA,NA,0.121895,0.059999,0.1215755,0.0837102333333333,2,0.121895,0.1215755,0.1215755,6,6,0,0,NA,NA,NA,NA,20.5,1,19,18.9497354497354,21.6225,19.2625,21.5575,21.557419391635,108.069,102.516,105.136,105.22761979779,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-06-04
"6",3.94555,0,0.215287,0.145265093506589,35,3.94555,0.232537,0.373894771428571,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0,1,NA,NA,NA,NA,30,0.5,19,19.1027742749054,22.1175,0.3375,21.81,21.7581165919282,108.732,104.68,105.799,106.135704398148,"8","1","15","1","0","0","4","1","0","0","3","1","0","0",2015-06-05
"7",2.40417,0.0761155,0.196529,0.13818393151378,3,2.40417,0.206122,0.935607,0.138566,0.0597915,0.138566,0.0869306333333333,1,0.138566,0.138566,0.138566,6,6,0,NA,NA,NA,NA,NA,20,18,19,18.9378172588832,21.8375,21.7975,21.8125,21.8123800738007,108.212,105.104,106.355,106.552855555556,"1","1","23","1","0","0","0","0","0","0","0","0","0","0",2015-06-06
"8",0.730074,0.0439453,0.196529,0.135181008306587,0,-Inf,NA,NA,576.685,0.051533,576.685,192.264519766667,1,576.685,576.685,576.685,6,6,0,NA,NA,NA,NA,NA,20,15.5,19,18.9335347432024,21.84,21.795,21.8125,21.8125808017756,108.977,105.338,106.339,106.703507523148,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-06-07
"9",0.860027,0.0439453,0.201383,0.138426825267793,16,0.236653,0.206122,0.2087591875,0.185713,0.04778,0.182669,0.0971452555555556,3,0.185713,0.182669,0.164433666666667,6,6,0,NA,NA,NA,NA,NA,21.5,11.5,19,18.9967757936508,21.86,21.645,21.8125,21.8107966645285,110.198,105.404,106.679,107.280827314815,"5","1","19","1","0","0","2","1","0","0","2","1","0","0",2015-06-08
"10",0.838423,0.0439453,0.215287,0.143494332325621,27,0.619925,0.224078,0.247789111111111,0.160977,0.0453794,0.125089,0.0919831590909091,11,0.160977,0.125089,0.128894727272727,6,6,0,NA,NA,NA,NA,NA,21.5,3,19,18.9185763888889,21.8475,21.6075,21.8125,21.8111564552985,110.258,103.024,106.995,107.034444675926,"7","1","17","1","0","0","4","1","0","0","3","1","0","0",2015-06-09
