"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_max_value","temp_min_value","temp_median_value","temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"1",NA,NA,NA,NA,NA,NA,NA,NA,0.336563,0.0250948,0.124961,0.0799070666666667,9,0.336563,0.124961,0.149999666666667,4,4,0,NA,NA,NA,NA,NA,33.5,18,18.5,18.4910387710315,20.9675,20.8975,20.9025,20.9034156166081,106.248,103.786,104.437,104.727459143519,"0","0","23","1","0","0","0","0","0","0","0","0","0","0",2016-07-31
"2",0.362382,0,0.244677,0.163889545154518,94,0.362382,0.236653,0.240139819148936,0.124931,0.0384332,0.122313,0.0717027783333333,6,0.124931,0.122313,0.122988,4,4,0,NA,NA,NA,NA,NA,28,18,18.5,18.4789693593315,20.91,19.7325,20.9025,20.9037220634096,106.004,103.65,104.324,104.634937962963,"24","1","0","0","0","0","12","1","0","0","8","1","0","0",2016-08-01
"3",3.90891,0.0761155,0.252447,0.167378998089853,94,3.90891,0.244677,0.294324659574468,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,0,NA,NA,NA,NA,19,18,18.5,18.6090641120118,20.9125,20.885,20.9025,20.9039310148233,106.123,103.44,104.339,104.619164467593,"24","1","0","0","0","0","12","1","0","0","8","1","0","0",2016-08-02
"4",1.12469,0,0.263672,0.167063085340414,89,1.12469,0.248592,0.287373988764045,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA,19,0.5,18.5,18.5234375,20.9125,1.4975,20.9025,20.8984148112294,106.339,103.096,104.332,104.533868865741,"23","1","1","1","0","0","12","1","0","0","8","1","0","0",2016-08-03
"5",1.82889,0,0.252447,0.158569210414318,67,1.82889,0.244677,0.312357835820896,0.140742,0.0421953,0.136121,0.08409257,3,0.140742,0.136121,0.133760333333333,4,4,1,9,NA,NA,NA,NA,28,0,18,17.7441249226964,24.465,0,20.905,19.7630927835052,105.975,92.9984,103.822,102.844191157407,"16","1","8","1","0","0","9","1","0","0","5","1","0","0",2016-08-04
"6",0.815064,0,0.240698,0.144899390624066,18,0.815064,0.240665,0.303656222222222,0.177426,0.0245636,0.1222035,0.0732315116666667,12,0.177426,0.1222035,0.128078,4,4,0,NA,NA,NA,NA,NA,17,4.5,16.5,16.3312390414962,24.5775,20.8925,20.9025,20.9050270776921,105.903,102.019,103.679,103.93987037037,"2","1","22","1","0","0","2","1","0","0","0","0","0","0",2016-08-05
"7",1.23517,0.0621481,0.232537,0.142946676179615,15,1.23517,0.244677,0.330564466666667,0.452129,0.0311873,0.1319045,0.0820071308333333,12,0.452129,0.1319045,0.15778,4,4,0,NA,NA,NA,NA,NA,28.5,16,16.5,16.4197890646683,21.145,20.8975,20.905,20.9053018995929,105.61,103.452,104.098,104.373862615741,"3","1","22","1","0","0","1","1","0","0","0","0","0","0",2016-08-06
"8",0.600943,0,0.240698,0.164065596552293,27,0.600943,0.397942,0.383703296296296,158.592,0.0320219,0.128401,1.83933942777778,18,158.592,0.128401,8.9331835,4,4,0,NA,NA,NA,NA,NA,17,16,16.5,16.4398384353741,20.9125,20.8925,20.905,20.9045487081006,106.214,102.558,103.999,104.201393171296,"7","1","17","1","4","1","3","1","2","1","2","1","2","1",2016-08-07
"9",0.435036,0.0621481,0.240698,0.152766413492858,35,0.435036,0.240698,0.266115342857143,0.165962,0,0.129212,0.0776067786666667,15,0.165962,0.129212,0.1340246,4,4,0,NA,NA,NA,NA,NA,17.5,16,16.5,16.3868431940422,22.755,20.8975,20.905,20.9051405975395,106.88,102.596,104.314,104.57419754658,"9","1","15","1","2","1","4","1","1","1","3","1","1","1",2016-08-08
"10",2.65642,0,0.232537,0.14431888623975,19,2.65642,0.228347,0.419257315789474,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,1,NA,NA,NA,NA,17.5,0,16.5,16.3373959571938,21.9625,0.0175,20.905,20.7918082764693,106.636,95.1597,104.41,104.592491400463,"4","1","20","1","0","0","2","1","0","0","2","1","0","0",2016-08-09
