"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_max_value","temp_min_value","temp_median_value","temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"1",1.0212,0,1.0212,0.0512706949005489,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,2,NA,NA,NA,NA,24.5,0,12,13.8958333333333,20.77,0.0025,0.0075,3.93563541666667,94.038,80.4316,83.9681,85.473757025463,"0","0","3","1","0","0","0","0","0","0","0","0","0","0",2017-05-16
"2",1.32421,0,0.362382,0.147410487911457,4,0.362382,0.35293,0.3447455,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,1,NA,NA,NA,NA,23,0,22.25,21.4821428571429,20.7675,0.0025,0.005,1.17635128458498,95.7863,91.7979,93.00705,93.3396474768519,"2","1","23","1","0","0","1","1","0","0","1","1","0","0",2017-05-17
"3",9.52266,0,0.37029,0.184314981036438,43,9.52266,0.33178,0.623432953488372,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,11,NA,NA,NA,NA,36,0,23,22.3468634686347,24.145,0,21.005,15.3921819395018,103.645,87.9318,93.3545,95.4382687152778,"13","1","12","1","4","1","6","1","3","1","4","1","2","1",2017-05-18
"4",3.87567,0,0.4039605,0.15870081988727,52,3.87567,0.3091785,0.414687096153846,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,1,NA,NA,NA,NA,36,0,21.5,21.6410916580844,23.6925,0.005,21.005,20.403516794147,106.75,90.0064,103.128,100.527680532407,"14","1","4","1","0","0","8","1","0","0","6","1","0","0",2017-05-19
"5",0.469208,0.0621481,0.277935,0.166014536442366,83,0.469208,0.270897,0.287103421686747,0.172758,0.0432373,0.149747,0.0927784228571429,14,0.172758,0.149747,0.145713857142857,4,4,0,1,NA,NA,NA,NA,22.5,0.5,21,21.1233014594867,21.02,0.015,21.005,20.8364330040527,107.006,96.8,104.153,104.492400300926,"21","1","2","1","0","0","10","1","0","0","7","1","0","0",2017-05-20
"6",0.516241,0.0761155,0.362382,0.179291638499295,31,0.516241,0.301274,0.334473387096774,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,0,NA,NA,NA,NA,22,0,21,15.233843537415,21.015,0.0025,21.0075,15.3953684059633,106.968,85.5058,93.6409,95.2291482291667,"8","1","0","0","0","0","4","1","0","0","3","1","0","0",2017-05-21
"7",0.532809,0,0.3168795,0.169916800292027,66,0.532809,0.2813665,0.306801848484848,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,2,NA,NA,NA,NA,33,0,20.5,20.7706389088299,22.3925,0.005,21.005,20.0581336299478,106.823,88.6716,102.879,100.382876157407,"18","1","6","1","1","1","9","1","1","1","6","1","0","0",2017-05-22
"8",0.576337,0.0878906,0.33755,0.193223452717921,95,0.576337,0.31074,0.330142126315789,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,0,NA,NA,NA,NA,21.5,0,21,20.7935943060498,21.0175,0,21.005,20.9996237585943,106.116,102.689,104.015,104.235172473666,"24","1","0","0","11","1","12","1","5","1","8","1","4","1",2017-05-23
"9",0.545347,0.0878906,0.357013,0.198589384434152,95,0.545347,0.325907,0.349429263157895,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA,21,19.5,20.5,20.6877172653534,21.0125,20.9975,21.0025,21.0038119725738,105.605,102.699,103.708,103.99938125,"24","1","0","0","13","1","12","1","5","1","8","1","5","1",2017-05-24
"10",5.09841,0,0.377997,0.194903814878947,94,0.613663,0.3474155,0.373377734042553,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA,21,0,20.5,20.6992205410362,21.8225,20.9925,21,21.0015180023229,104.3,100.218,102.696,102.734314236111,"23","1","0","0","9","1","12","1","4","1","8","1","5","1",2017-05-25
"11",5.09841,0.0439453,0.351562,0.209105559425024,94,5.09841,0.3303185,0.403634968085106,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,0,NA,NA,NA,NA,21,0.5,21,20.7668336115748,24.145,20.9875,21,21.0006670714781,103.654,100.771,102.668,102.51011087963,"24","1","0","0","13","1","12","1","7","1","8","1","5","1",2017-05-26
"12",0.65477,0.0982647,0.371589,0.207144618235673,96,0.65477,0.3418115,0.360555854166667,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA,21,20,20.5,20.7074132492114,21.015,20.99,21,21.0007585494606,104.994,101.326,102.749,103.060547506076,"24","1","0","0","15","1","12","1","8","1","8","1","5","1",2017-05-27
"13",0.682215,0.0761155,0.393059,0.198236982719739,95,0.592855,0.351562,0.376204978947368,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA,21,20,21,20.7541390728477,21.015,20.99,21,21.0019871068291,105.181,102.219,103.217,103.506316435185,"24","1","0","0","11","1","12","1","6","1","8","1","3","1",2017-05-28
"14",0.682215,0.0878906,0.395508,0.205130265832188,95,0.682215,0.362382,0.381265621052632,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA,21,20,21,20.7645089285714,21.0125,20.9925,21.0025,21.0028488372093,105.113,102.057,103.445,103.56354525463,"24","1","0","0","16","1","12","1","8","1","8","1","5","1",2017-05-29
"15",0.698993,0,0.390594,0.211628137306644,96,0.698993,0.348805,0.373788270833333,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA,29.5,20,20.5,20.6802443991853,21.065,20.985,21.0025,21.0027062706271,104.864,102.277,103.397,103.530592013889,"24","1","0","0","17","1","12","1","9","1","8","1","6","1",2017-05-30
"16",0.57466,0,0.362382,0.209035193253506,95,0.57466,0.334678,0.353098894736842,0.205819,0.0616034,0.1459595,0.0963490121428571,14,0.205819,0.1459595,0.146990785714286,4,4,0,1,NA,NA,NA,NA,21.5,0.5,21,20.89514978602,21.015,0.0275,21.005,20.9043252775208,106.061,99.6049,103.785,104.116608819444,"24","1","0","0","17","1","12","1","9","1","8","1","6","1",2017-05-31
