"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_max_value","temp_min_value","temp_median_value","temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"1",NA,NA,NA,NA,NA,NA,NA,NA,0.631703,0.0553963,0.175336,0.146709630769231,65,0.631703,0.175336,0.195489384615385,6,6,0,1,NA,NA,NA,NA,19,0,13.5,13.0342506434369,22.045,0.375,21.855,21.7629719409645,108.371,97.5916,106.459,106.616652916667,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",2015-07-31
"2",2.73098,0,0.402765,0.226885909464874,72,2.73098,0.378032,0.418785458333333,0.555071,0.053572,0.251558,0.191291104444444,45,0.555071,0.251558,0.255724777777778,6,6,0,1,NA,NA,NA,NA,19,0,12.5,12.2811012212792,21.9075,0,21.8025,21.3313201071488,108.364,92.5212,105.9645,103.133708622685,"18","1","0","0","18","1","10","1","10","1","7","1","7","1",2015-08-01
"3",3.498,0.107644,0.325907,0.222910521838954,95,3.498,0.316894,0.3600868,0.252188,0.0508351,0.158779,0.13135131328125,64,0.252188,0.158779,0.16854146875,6,6,0,NA,NA,NA,NA,NA,17,8,16,16.0409276944065,21.895,21.74,21.855,21.8545550341975,108.254,105.176,106.383,106.515996759259,"24","1","0","0","24","1","12","1","12","1","8","1","8","1",2015-08-02
"4",10.5185,0,0.328857,0.222643986254268,94,10.5185,0.31074,0.446666542553191,0.385008,0.051533,0.155568,0.137165847560976,41,0.385008,0.155568,0.177923512195122,6,6,1,5,NA,NA,NA,NA,34.5,0,16,14.8551442100732,21.965,0,21.8125,21.6189948956613,107.533,97.2416,105.98,105.913629918981,"24","1","0","0","24","1","12","1","12","1","8","1","8","1",2015-08-03
"5",0.665013,0.0982647,0.313832,0.220263601543561,95,0.665013,0.307617,0.326924736842105,0.194868,0.0594007,0.167786,0.121352881818182,11,0.194868,0.167786,0.164701181818182,6,6,0,NA,NA,NA,NA,NA,19.5,2,16,16.0810571124512,21.8625,21.5975,21.805,21.8037462552427,107.568,104.522,105.911,105.930371064815,"24","1","0","0","23","1","12","1","11","1","8","1","8","1",2015-08-04
"6",0.679378,0,0.322931,0.226323364796162,96,0.679378,0.313832,0.332298197916667,0.389819,0.0638122,0.19182,0.157606215,10,0.389819,0.19182,0.2207424,6,6,0,NA,NA,NA,NA,NA,18.5,3,15.5,15.1536428571429,21.8625,6.92,21.8025,21.7987852609309,108.576,104.187,105.9535,106.255837731481,"24","1","0","0","24","1","12","1","12","1","8","1","8","1",2015-08-05
"7",0.57801,0.107644,0.3184105,0.222396924527443,70,0.57801,0.307617,0.3205775,0.200539,0.0682571,0.1776685,0.12844988125,8,0.200539,0.1776685,0.173151375,6,6,1,2,NA,NA,NA,NA,16.5,0,15.5,15.4690228690229,21.8275,0,21.805,21.5959562078922,108.574,94.294,105.523,103.159431828704,"18","1","0","0","18","1","9","1","9","1","6","1","6","1",2015-08-06
"8",0.506802,0.0439453,0.357013,0.200417259281227,7,0.506802,0.288169,0.323784,0.129688,0.056808,0.129688,0.093248,1,0.129688,0.129688,0.129688,6,3,1,0,NA,NA,NA,NA,34,0,14.5,12.6722222222222,21.8625,0,21.855,19.5228280542986,107.637,91.8064,93.68055,94.8405320717593,"2","1","0","0","1","1","1","1","1","1","1","1","1","1",2015-08-07
"9",1.47659,0,0.304462,0.216933955438033,96,1.47659,0.2915,0.32610665625,0.149034,0.0974269,0.132261,0.124661040909091,11,0.149034,0.132261,0.133589363636364,6,6,0,NA,NA,NA,NA,NA,25,0,14.5,13.8728511692737,21.915,1.2525,21.8525,21.8225699860724,107.773,103.725,105.691,105.855275925926,"24","1","0","0","19","1","12","1","11","1","8","1","7","1",2015-08-08
"10",0.638343,0.0621481,0.325907,0.232559264411029,95,0.638343,0.316894,0.331301336842105,0.140215,0.0880313,0.126938,0.116912444444444,9,0.140215,0.126938,0.129493777777778,6,6,0,NA,NA,NA,NA,NA,23.5,0,21,20.4148304035652,21.865,2.48,21.805,21.7914954902531,108.544,103.795,105.632,105.87711712963,"24","1","0","0","24","1","12","1","12","1","8","1","8","1",2015-08-09
