"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_max_value","temp_min_value","temp_median_value","temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"1",NA,NA,NA,NA,NA,NA,NA,NA,0.125089,0.0581322,0.122563,0.0798930303571429,2,0.125089,0.122563,0.122563,6,6,0,NA,NA,NA,NA,NA,21,18.5,19.5,19.2847798340779,21.615,21.5375,21.55,21.5489502349423,109.34,104.709,106.5755,106.893661458333,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-04-30
"2",1.41651,0.0439453,0.186444,0.122257668860259,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0,NA,NA,NA,NA,NA,20.5,17.5,20,19.9480263157895,21.5775,21.4975,21.55,21.5494178898507,109.061,104.247,106.922,106.850107407407,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-05-01
"3",0.730074,0.0621481,0.191553,0.129321705552039,2,0.224078,0.217416,0.217416,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0,NA,NA,NA,NA,NA,20,17,19,19.1184210526316,21.5675,21.4875,21.55,21.5488464933398,108.302,104.677,105.9325,106.264571990741,"0","0","21","1","0","0","0","0","0","0","0","0","0","0",2015-05-02
"4",1.86599,0.0621481,0.191553,0.12709432490522,0,-Inf,NA,NA,0.14226,0.0718052,0.14226,0.0910711,1,0.14226,0.14226,0.14226,6,6,0,NA,NA,NA,NA,NA,22.5,0.5,19,18.8952380952381,24.7,9.9375,21.5475,21.542171844894,107.671,103.138,105.637,105.772356712963,"0","0","19","1","0","0","0","0","0","0","0","0","0","0",2015-05-03
"5",1.24606,0,0.224078,0.137895793333079,32,0.626124,0.224078,0.23594571875,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0,NA,NA,NA,NA,NA,32,0.5,19,19.0089285714286,21.92,0.27,21.5475,21.5394295926361,106.898,103.55,105.117,105.127954166667,"7","1","15","1","0","0","4","1","0","0","2","1","0","0",2015-05-04
"6",4.99065,0,0.236653,0.1568842732855,33,1.87116,0.236653,0.308280666666667,NA,NA,NA,NA,NA,NA,NA,NA,6,6,1,NA,NA,NA,NA,NA,19.5,0,19,18.3312020460358,23.1975,0.0025,21.5475,20.9089472094709,105.53,91.1264,104.281,99.3835999643409,"10","1","7","1","0","0","4","1","0","0","4","1","0","0",2015-05-05
"7",4.99065,0,0.175781,0.111833306552426,1,4.99065,4.99065,4.99065,82.9519,0.0835418,0.122913,3.71881330217391,23,82.9519,0.122913,3.72600573913043,6,6,0,0,NA,NA,NA,NA,41.5,0,19,19.04299847793,21.28,0.2225,20.6025,20.5320869533739,105.92,92.7146,102.394,102.984298391204,"0","0","24","1","0","0","0","0","0","0","0","0","0","0",2015-05-06
"8",0.605744,0.0439453,0.175781,0.11317456045259,0,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,1,1,NA,NA,NA,NA,20.5,0,19,18.6378986866792,20.6275,0,20.6025,20.4078998161765,105.134,92.9899,102.669,100.730676397128,"0","0","16","1","0","0","0","0","0","0","0","0","0","0",2015-05-07
"9",1.82519,0,0.340399,0.184993967730075,39,1.82519,0.31074,0.470675871794872,518.963,0.0455502,0.925325,86.6401045548148,6,518.963,0.925325,87.3258,6,6,1,10,NA,NA,NA,NA,23,0,19,16.0315198618307,21.6325,0.0075,21.1075,19.1584332865169,107.038,89.367,103.2585,100.094688229167,"13","1","6","1","6","1","7","1","3","1","4","1","2","1",2015-05-08
"10",0.761155,0.0982647,0.328857,0.22945597513645,96,0.761155,0.319927,0.33705025,0.18376,0.0537962,0.138098,0.0821044711111111,5,0.18376,0.138098,0.1472768,6,6,0,NA,NA,NA,NA,NA,19.5,1,19,18.7170818505338,21.115,17.505,21.105,21.1044885345754,106.486,102.363,104.286,104.309407128805,"24","1","0","0","18","1","12","1","10","1","8","1","6","1",2015-05-09
