"","pjtn_yesterday_pjtn_max_value","pjtn_yesterday_pjtn_min_value","pjtn_yesterday_pjtn_median_value","pjtn_yesterday_pjtn_average_value","pjtn_yesterday_pjtn_event_count","pjtn_yesterday_pjtn_event_max_value","pjtn_yesterday_pjtn_event_median_value","pjtn_yesterday_pjtn_event_average_value","sigma_yesterday_sigma_max_value","sigma_yesterday_sigma_min_value","sigma_yesterday_sigma_median_value","sigma_yesterday_sigma_average_value","sigma_yesterday_sigma_event_count","sigma_yesterday_sigma_event_max_value","sigma_yesterday_sigma_event_median_value","sigma_yesterday_sigma_event_average_value","thy_resv_yesterday_thy_resv_median_value","thy_resv_yesterday_thy_resv_average_value","thy_resv_yesterday_thy_resv_high_var","swrd_yesterday_swrd_trip_count","temp_max_value","temp_min_value","temp_median_value","temp_average_value","dqi_yesterday_dqi_max_value","dqi_yesterday_dqi_min_value","dqi_yesterday_dqi_median_value","dqi_yesterday_dqi_average_value","hvv_yesterday_hvv_max_value","hvv_yesterday_hvv_min_value","hvv_yesterday_hvv_median_value","hvv_yesterday_hvv_average_value","wndw_yesterday_wndw_max_value","wndw_yesterday_wndw_min_value","wndw_yesterday_wndw_median_value","wndw_yesterday_wndw_average_value","jitter_event_60m_15v_count","jitter_60m_15v","no_jitter_60m_count","no_jitter_60m_15v","jitter_event_60m_20v_count","jitter_60m_20v","jitter_event_120m_15v_count","jitter_120m_15v","jitter_event_120m_20v_count","jitter_120m_20v","jitter_event_180m_15v_count","jitter_180m_15v","jitter_event_180m_20v_count","jitter_180m_20v","timestamp"
"1",NA,NA,NA,NA,NA,NA,NA,NA,0.205819,0.0616034,0.1459595,0.0961666385714286,14,0.205819,0.1459595,0.146990785714286,4,4,0,1,NA,NA,NA,NA,21.5,0.5,21,20.89514978602,21.015,0.0275,21.005,20.9043252775208,106.061,99.6049,103.785,104.116608819444,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",2017-05-31
"2",0.594481,0.0982647,0.3905865,0.206505537858773,96,0.594481,0.351562,0.373696854166667,0.265324,0.0404397,0.133751,0.0914702816393443,61,0.265324,0.133751,0.142248098360656,4,4,0,NA,NA,NA,NA,NA,21.5,20.5,21,20.7732942039619,21.0225,20.9975,21.005,21.0063736420812,105.98,103.087,104.2165,104.442320601852,"24","1","0","0","18","1","12","1","10","1","8","1","7","1",2017-06-01
"3",0.518108,0.0878906,0.37029,0.204870594851461,95,0.518108,0.348805,0.355478094736842,0.183135,0.0453222,0.137303,0.0871464998837209,43,0.183135,0.137303,0.138004046511628,4,4,0,NA,NA,NA,NA,NA,22,20.5,21,21.013045540797,21.025,20.9925,21.005,21.0067523263363,106.609,102.514,104.1975,104.424853009259,"24","1","0","0","16","1","12","1","7","1","8","1","6","1",2017-06-02
"4",0.744481,0.0878906,0.385619,0.203165428776382,96,0.744481,0.354298,0.371789791666667,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA,21.5,20.5,21,20.8442932728647,21.015,21,21.005,21.0062082023435,106.558,103.046,104.282,104.45911099537,"24","1","0","0","15","1","12","1","7","1","8","1","5","1",2017-06-03
"5",0.591224,0.107644,0.405156,0.198425039995061,95,0.591224,0.346026,0.364061221052632,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,NA,NA,NA,NA,NA,21.5,7,21,20.7915742793792,24.755,20.995,21.005,21.0068520090549,106.151,102.507,104.0985,104.203794097222,"24","1","0","0","12","1","12","1","6","1","8","1","5","1",2017-06-04
"6",2.8197,0.0761155,0.390594,0.19384468426506,96,2.8197,0.35293,0.399733322916667,0.223496,0.0612007,0.139282,0.0967215529411765,17,0.223496,0.139282,0.150451235294118,4,4,0,NA,NA,NA,NA,NA,21.5,20,21,20.7641136281913,21.04,20.9925,21.005,21.0054700315457,106.329,101.824,103.852,103.960235185185,"24","1","0","0","10","1","12","1","5","1","8","1","3","1",2017-06-05
"7",0.541794,0,0.367673,0.196937693934793,95,0.541794,0.340399,0.357765642105263,0.217242,0.0579919,0.135587,0.0961083208974359,39,0.217242,0.135587,0.142789076923077,4,4,0,0,NA,NA,NA,NA,21.5,20,21,20.8992210321324,21.015,20.9875,21.005,21.0043501903208,106.335,102.444,104.169,104.111549537037,"24","1","0","0","9","1","12","1","4","1","8","1","3","1",2017-06-06
"8",0.57466,0.0761155,0.412244,0.188104987623443,95,0.57466,0.343224,0.372687178947368,0.227372,0.0481785,0.1492115,0.0962154582843137,34,0.227372,0.1492115,0.153931029411765,4,4,0,NA,NA,NA,NA,NA,21.5,20,20.5,20.7093227792436,21.0125,20.9875,21.005,21.0038799676525,105.336,102.219,103.851,103.86204537037,"24","1","0","0","5","1","12","1","2","1","8","1","1","1",2017-06-07
"9",0.510598,0.0878906,0.393059,0.204357582198444,96,0.510598,0.348805,0.362635489583333,0.147155,0.0603052,0.129948,0.09229457,8,0.147155,0.129948,0.1314715,4,4,0,NA,NA,NA,NA,NA,21,20,21,20.7993197278912,21.0125,20.995,21.005,21.0044046903187,104.73,101.938,103.533,103.603942592593,"24","1","0","0","16","1","12","1","8","1","8","1","6","1",2017-06-08
"10",0.564488,0,0.414579,0.205344418301094,84,0.564488,0.365037,0.384527773809524,0.309495,0.0533424,0.137567,0.0952349418656716,67,0.309495,0.137567,0.151602373134328,4,4,0,1,NA,NA,NA,NA,21,0,20.5,20.6738759248719,21.01,0.005,21.005,20.7396517437304,104.893,91.2804,103.726,102.57454962963,"21","1","0","0","18","1","11","1","10","1","8","1","7","1",2017-06-09
"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,1,NA,NA,NA,NA,0,0,0,0,0.005,0.0025,0.005,0.00380208333333333,91.4512,83.0958,85.3513,86.008875723103,"0","0","1","1","0","0","0","0","0","0","0","0","0","0",2017-06-10
"12",0.608924,0.0982647,0.471261,0.212675045484494,29,0.608924,0.397942,0.417115275862069,0.215185,0.0612007,0.144647,0.105615091818182,11,0.215185,0.144647,0.151171727272727,4,4,0,0,NA,NA,NA,NA,24,20,21,20.7664359861592,21.01,0.0025,21.0025,20.4823882017127,104.143,78.2254,82.54425,88.0763273651845,"8","1","0","0","7","1","4","1","3","1","3","1","2","1",2017-06-12
"13",0.703125,0,0.450305,0.204227749338134,93,0.703125,0.390594,0.407443731182796,0.264128,0.0542312,0.1424965,0.101396885263158,38,0.264128,0.1424965,0.153524631578947,4,4,0,1,NA,NA,NA,NA,25.5,0,20,20.2549986305122,21.0325,0.01,21,20.8200225770925,105.571,93.8792,102.607,102.910009109145,"23","1","0","0","11","1","12","1","6","1","8","1","4","1",2017-06-13
